ENGLISH,FRENCH
"Hello, dear Sister Diana...","Bonjour, chère Sœur Diana..."
"Greetings, Sister Abigayle. Any luck with Nibbler?","Salutations, Sœur Abigayle. Du nouveau avec Mâchouille ?"
"Oh my stars... he is so stubborn! Surely he is mature enough to fly with me, but he simply refuses every time!","Oh mes étoiles... il est si têtu ! Il est sûrement assez mature pour voler avec moi, mais il refuse tout simplement à chaque fois !"
That's strange. Considering how much you've cared for him.,C'est étrange. Quand je vois combien vous avez pris soin de lui.
It is...\| a little heartbreaking! And mystifying. Other dragons do not have a similar reaction and are amiable.\! Even Azuros has truly opened up to me.,C'est...\|un peu déchirant ! Et mystifiant. Les autres dragons n'ont pas la même réaction et sont aimables\! Même Azuros s'est vraiment ouvert à moi.
"You know, perhaps Nibbler would rather you stay on the ground.",Peut-être que Mâchouille préférerait ne pas voler.
...Hmm??,...Hmm ??
"He is young. From what you've told me about dragons, his mind is that of a human child.\! Perhaps he sees you with two legs, and no wings, and insists it's not safe for you soaring through the skies.","Il est jeune. D'après ce que vous m'avez dit sur les dragons, son esprit est celui d'un enfant humain.\! Il pense peut-être que vous ne devriez pas vous envoler dans les airs car vous n'avez pas d'ailes, et ce ne serait pas sûr pour vous."
Oh...\| you really think that's it?!,Oh...\|Vous pensez vraiment que c'est ça ?!
"You would know better than I. However, lacking evidence to the contrary, isn't it nice to think that might be it?","Vous le savez mieux que moi. Rien ne prouve le contraire, alors n'est-il pas agréable de penser que cela pourrait être le cas ?"
"Dear Diana, you have made my day!\! ...\| I have to tell you, he has opened my mind to who I truly am...","Chère Diana, vous me faites tant plaisir !\! ...\| Je dois vous dire qu'il m'a ouvert l'esprit sur qui je suis vraiment..."
And what's that?,Et qui seriez-vous ?
"Surely you already know...\| I have never once heard Donar's voice speak back to me. But I have heard my dragons, in their own way.","Vous savez sûrement déjà... \| Je n'ai jamais entendu la voix de Donar me répondre. Mais j'ai entendu mes dragons, à leur manière."
The comforts of our world are indeed more tangible than that which lies beyond our understanding. No need to hide from this realization.,Le confort de notre monde est en effet plus tangible que ce qui se trouve au-delà de notre compréhension. Pas besoin de se cacher de cette prise de conscience.
There's more...\| it's Azuros. He has...\| actually begun to speak with me.\! He has started to call me Dragon-Speaker.,Ce n'est pas tout...\|C'est Azuros. Il a...\| commencé à me parler.\! Il a commencé à m'appeler Langue-de-Dragon.
Come again?,Pardon ?
"He has lived many, many of our lifetimes. He knows our language. I think perhaps he knows all langauges...\! But he won't speak a word to anyone else. He has told me of other dragon monarchs.\! Kalytos the Red, Duros the Black, and Adorimetra the Gold, the true mother of all dragons. In his own words, that which created them is not so different from the power of the Nephilim...","Il a vécu beaucoup, beaucoup de nos vies. Il connaît notre langue. Je pense que peut-être il connaît toutes les langues... \! Mais il ne dira rien à personne d'autre. Il m'a parlé d'autres monarques dragons.\! Kalytos le Rouge, Duros le Noir, et Adorimetra la Dorée, véritable mère de tous les dragons. Selon ses propres mots, ce qui les a créés n'est pas si différent du pouvoir des Nephilims..."
Go on...,Continuez...
"That's all, for now. He can only think about that one thing. He keeps mentioning them as though they are family. It gives him great distress...","C'est tout ce que je sais, pour le moment. Il ne peut penser qu'à cette seule chose. Il ne cesse de les mentionner comme s'ils étaient de la famille. il semble très agité..."
"Sister Abigayle, Azuros may hold knowledge otherwise unvailable to us. Perhaps even extinct from our world completely.","Sœur Abigayle, les Azuros détiennent probablement des connaissances qui ne nous sont pas accessibles. Peut-être même complètement disparues de notre monde."
"He is still highly distrustful of humans. I need time to understand him better, dear Diana...","Il est toujours très méfiant envers les humains. J'ai besoin de temps pour mieux le comprendre, chère Diana..."
"Of course. Donar be with you, Dragon-speaker.","Bien sûr. Que Donar soit avec vous, Langue-de-Dragon."
