ENGLISH,FRENCH
"Hey there, Jules.","Salut, Jules."
"Oh, hi \n[8]!\! Great to see you.","Oh, salut \n[8] !\! Je suis content de te voir."
I'm pretty relieved that you and I ended up on the same team.\! Not sure if I would have made it through the Academy without you.,C'est une bonne chose que toi et moi nous retrouvions dans la même équipe.\! Je n'aurais peut-être jamais terminé l'Académie sans ton aide.
"Yeah, I'm glad we got assigned to the same campaign, too!\! Lucky break, huh?","En effet, c'est une très bonne chose.\! Une sacrée chance, hein ?"
"So, what it's been like for you growing up in Veridia, as a Sayunaari?",C'était comment de grandir en Veridia en tant que Sayunaari ?
"Well, I feel very fortunate.\! My adoptive parents made sure I didn't grow up without knowing about my Sayunaari heritage.\! It sounds like such a wonderous place...",J'ai l'impression que j'ai eu de la chance.\! Mes parents adoptifs se sont assurés que je ne grandisse pas dans l'ignorance de mes origines sayunaari.\! Ça m'a l'air d'un endroit merveilleux.
"Yeah, shame, outsiders can't show their face there anymore without being turned away.\! They lost so much during the Succession War, and for basically nothing.",Oui. C'est bien dommage que les étrangers ne puissent pas s'y montrer sans se faire mal voir.\! Ils ont tellement perdu pendant la Guerre de Succession et avec si peu de contreparties.
"They are protective of their way of life, so say my parents!",Mes parents disent qu'ils cherchent à protéger leur mode de vie.
Maybe Veridia's leaders could learn a thing or two from that.\! I can't imagine what good is to come from the attacks on the Donari Temples.\! Most Veridians are devotees of Donar... it's as if they're trying to provoke people.\! Eh... I know you don't like this sort of thing.,Les dirigeants de Veridia pourraient en prendre un peu de la graine.\! Je ne vois pas ce qu'ils gagnent à attaquer les Temples de Donar.\! La plupart des Veridiens croient en Donar. C'est comme s'ils essayaient de provoquer leur propre peuple.\! Hum... Je sais que tu n'apprécies pas ce genre de choses.
"It's okay. You usually go over my head with this stuff, but I like listening to it anyway.\! You're great company, \n[8]!","Ça ira. Je n'arrive pas toujours à suivre ce genre d'histoire, mais j'aime bien les écouter en tout cas.\! Tu es de bonne compagnie, \n[8] !"
"Haha, sometimes I don't understand your optimism, but I sure appreciate it.","Ha ha ! Je ne comprends toujours pas ton optimisme, mais il fait toujours plaisir à voir !"
