ENGLISH,FRENCH
"\c[1]Throne room, Sayunaa Royal Palace\c[0]","\c[1]Salle du trône, palais royal de Sayunaa\c[0]"
"\n[8], please step aside!!","\n[8], écarte-toi !"
"Ugh...\| Zanatus, take me...","Ugh... Zanatus, prends-moi..."
"Suffer in eternal hell, pretender...","Va en enfer, prétendant..."
"Jules, please come to me...","Jules, viens à moi, je t'en prie."
W-what's going on??,Qu'est-ce qui se passe ??
"You are the descendant of King Dargon.\! The true rulers of our nation.\! It is thought that their dynasty has ended.\! However, we, the Scions of Dargon, have spent three generations on a mission to restore the Dargon family.\! You, his great, great grandson, are to be our king.","Tu es le descendant du Roi Dargon.\! Le véritable Roi de notre nation.\! On pensait sa dynastie éteinte.\! Mais nous, les Scions de Dargon, avons passé trois générations à tenter de restaurer la lignée Dargon.\!Toi, son arrière petit-fils, tu es destiné à devenir notre Roi."
"We could not reveal your identity, not even to you.\! There are many powerful forces who would have wanted you dead.\! But the time has come for you to claim your rightful place on the throne.",Nous ne pouvions pas te révéler ton identité.\! Il y avait trop de puissances qui auraient voulu ta mort.\! Mais le temps est venu pour toi de reprendre ta juste place sur le trône.
"Don't look at me.\! Seems to me you should have a seat on that nice throne there, friend.","Ne me regarde pas.\! Il me semble que tu devrais t'asseoir sur ce joli trône, l'ami."
This doesn't feel right.\! I did nothing to deserve to rule over anyone...,Ça me fait bizarre.\! Je n'ai rien fait pour mériter de régner sur qui que ce soit.
"The people have wished this for longer than living memory.\! We of the Scions of Dargon have taken many lives, and endured much to get to this point.\! You must accept your fate, my king.\! For the future of our homeland...","Le peuple en a rêvé depuis des générations.\! Les Scions de Dargon ont pris de nombreuses vies et beaucoup souffert pour en arriver ici.\! Vous devez accepter votre destin, mon Roi.\! Pour le futur de notre nation..."
"I always knew you were a noble spirit.\! Can't think of a more deserving soul to randomly become a king.\! Don't worry about it, we can figure out the details later.","J'ai toujours su que tu était un esprit noble.\! Je ne pourrais souhaiter une royauté impromptue à personne d'autre que toi.\! Ne t'en fais pas, on s'occupera des détails plus tard."
Narima...\| I wish for my people to join the fight against the Empire of Archaelus...\| can this happen?,Narima...\| Mon premier souhait est que notre peuple se joigne au combat contre l'Empire d'Archaelus...\| Est-ce possible ?
It shall be done.,Qu'il en soit ainsi.
