ENGLISH,FRENCH
Chapter 10: To War,Chapitre 10 : À la guerre
"This is the great Duchy of Isanter?\! Our greatest rival for generations?\! What a joke.\! Commander, send all units to their capital at once!","C'est le grand duché d'Isanter ?\! Notre plus grand rival depuis des générations ?\! Quelle blague. \! Commandant, envoyez toutes les unités à leur capitale immédiatement !"
"Diana, is the Temple prepared to go to war against Rimorgue?","Diana, le Temple est-il prêt à entrer en guerre contre Rimorgue ?"
This war is upon us whether we are prepared or not.\! Isanter is the only thing standing between us and ruin.\! We must not let their capital fall.,"Cette guerre à nos portes, que nous soyons préparés ou non.\! Isanter est la seule chose qui nous sépare du désastre.\! Nous ne devons pas laisser tomber leur capitale."
"Got it.\! We need to push south and waste no time while we're at it.\! If we can retake Trucea from the Eastern armies, all the better.","Compris.\! Nous devons pousser vers le sud et ne pas perdre de temps pendant que nous y sommes.\! Si nous pouvons reprendre Trucea aux armées de l'Est, ce sera encore mieux."
"Hello again, blue-haired human.","Rebonjour, humain aux cheveux bleus."
Uh oh.\! I hope you haven't found a job with the Rimorgue Army...,Oh oh. \! J'espère que tu n'as pas trouvé un emploi dans l'armée de Rimorgue...
"Raskuja did makings an offer to the one called Terenor, but Raskuja did not care for that one's personality.\! The blue-haired human is to be being more favorable to be conversing with.","Raskuja a fait une offre à celui qui s'appelle Terenor, mais Raskuja n'aimait pas la personnalité de celui-là.\! L'humain aux cheveux bleus est plus favorable à la conversation."
"Oh... well, thanks!","Oh... euh, merci !"
"Raskuja offers his services to the blue-haired human free of charge.\! But he is to be expecting much reward when human civil war comes to its end.\! If blue-haired human refuses, it would be to be having much foolishness.","Raskuja offrira gratuitement ses services à l'humain aux cheveux bleus.\! Mais il s'attend à une grande récompense lorsque la guerre civile humaine touchera à sa fin.\! Si l'humain aux cheveux bleus refuse, ce serait faire une grosse bêtise."
"Can't argue with that, cat.\! You've got yourself a deal!\! If you're as good as you say, I'm sure Duke Lothair will make it worth your trouble.\! Blue-haired human's name is to be being \n[8].","Je ne peux rien dire contre ça, le chat.\! Marché conclu !\! Si tu es aussi bon que tu le dis, je n’ai aucun doute que le duc Lothair te récompensera de tes efforts.\! Le nom de l'humain aux cheveux bleus est \n[8]."
"\n[8] shows great wisdom.\! Humans watch, you are to be learning what elite Barek Tor mercenary can do.","\n[8] fait preuve d'une grande sagesse.\! Que les humains regardent, vous allez apprendre ce que les mercenaires d'élite de Barek Tor peuvent faire."
