ENGLISH,FRENCH
Chapter 18: Emborian Dawn,Chapitre 18 : Aube d'Embor
Diana...\| I can't tell you what a relief it is to see your face again.,Diana...\| Je ne peux pas te dire à quel point c'est un soulagement de revoir ton visage.
"I have proven a failed leader.\! Casamir is strong as ever, and almost all signs of the Temple are gone.","J'ai prouvé que j'étais un commandant raté.\! Casamir est plus fort que jamais, et presque tous les signes du Temple ont disparu."
"You punish yourself far too much...\| Because of you, all hope is not lost.","Tu te punis beaucoup trop...\| Grâce à toi, tout espoir n'est pas perdu."
It is my son.\! I fear I will lose myself completely if I lose him.\! \n[8]...,C'est mon fils.\! J'ai peur de me perdre complètement si je le perds.\! \n[8]...
"Remember when you told me you would be my ally, and no one I cared about would be left behind?","Tu te souviens quand tu m'as dit que tu serais mon alliée, et qu'aucune personne à laquelle je tiens ne serait délaissée ?"
"Your son's out there, and I'll spend my last breath to help you find him.\! You shouldn't have to bear the burden alone anymore.\! You are Diana, the greatest Paladin of all time, Nephilim Avatar of might - don't let the enemy forget that!","Ton fils est là quelque part, et je t'aiderai à le trouver jusqu'à mon dernier souffle.\! Tu ne devrais plus avoir à porter le fardeau tout seul.\! Tu es Diana, la plus grande Paladine de tous les temps, l'Avatar Nephilim de la puissance. Ne laisse pas l'ennemi l'oublier !"
...Thank you.,...Merci.
"I could swear, this is all just a night after far too much drink, m'friend.\! Seein' ghosts here.","Je pourrais jurer que tout cela n'est qu'une nuit trop arrosée, mon ami.\! Je vois des fantômes ici."
What's even more amazing is you're still in one piece.,"Ce qui est encore plus incroyable, c'est que tu es toujours en un seul morceau."
"Sure, 'cept I didn't come crashin' down on a lightning bolt from the sky.\! What gives, anyway?","Bien sûr, sauf que je ne me suis pas écrasé sur un éclair venu du ciel. \! Qu'est-ce que ça change, de toute façon ?"
"Didn't you feel a certain energy up on that mountain, before I arrived?","N'as-tu pas ressenti une certaine énergie sur cette montagne, avant mon arrivée ?"
"Yeah. Got all uh...\| tingly.\! Can't find the words for it, believe it or not.","Oui. J'ai ressenti des euh... \| picotements. \! Je ne trouve pas les mots pour le dire, que tu le croies ou non."
"We've recreated Donar's arrival in the modern day.\! Stefan, the Nephilim Avatar of speed, skill, and guile.\! It is difficult to fathom.\! But we've got more practical problems right now, don't we?","Nous avons recréé l'arrivée de Donar à l'époque moderne.\! Stefan, l'Avatar Nephilim de la vitesse, de l'habileté et de la ruse.\! C'est difficile à comprendre.\! Mais nous avons des problèmes plus réels en ce moment, n'est-ce pas ?"
"Righto, \n[8].\! I've got a blade that's waitin' to send some cultists to the void, and coffers ready to be filled with mountains of Imperial plunder!","C'est bien vrai, \n[8].\! J'ai une lame qui attend d'envoyer des cultistes dans le néant, et des coffres prêts à être remplis de montagnes de butin impérial !"
"After a thousand years, the Nephilim Millennium War has resumed...","Après un millier d'années, la Guerre millénaire des Nephilims a repris..."
"After a thousand years, the Nephilim Millennium War has resumed, and with Donar's intervention, we have new tools available to us in battle, Nephilim Battlefield Powers.\! These powers can be used at any time, and don't affect a Squad's turns.\! These powers can be used to teleport squads, render a squad invincible, drop a divine meteor on an enemy, and more.\! When my power, the power of Donar is available, let's try to use it.\! It will refresh any one of our squads' turns, allowing them a second turn within our phase of battle.","Après un millier d'années, la Guerre millénaire des Nephilims a repris, et avec l'intervention de Donar, nous avons de nouveaux outils à notre disposition. Des pouvoirs de bataille des Nephilims.\! Ces pouvoirs peuvent être utilisés à tout moment et n'affectent pas les tours d'une escouade.\! Ces pouvoirs peuvent être utilisés pour téléporter des escouades, rendre une escouade invincible, lâcher un météore divin sur un ennemi, et plus encore.\! Essayons d'utiliser mon pouvoir, le même que Donar, quand il sera disponible.\! Il restaurera les tours de n'importe laquelle de nos escouades, lui permettant un deuxième tour dans notre phase de combat."
