ENGLISH,FRENCH
"Hi, dear Zelos.\! May we speak?","Bonjour, cher Zelos.\! On peut se parler ?"
"Yeah, sure.","Oui, bien sûr."
Some of the others say you are boastful.,Certains disent que tu es vantard.
I'm sure they're saying all sorts of things.,Je suis certain qu'ils disent beaucoup de choses.
Well... yes...\| They say other things as well.\! But I am curious about the boastful part.,"En effet, oui...\| Mais d'autres choses encore.\! Moi j'ai orienté ma curiosité sur la partie vantarde."
What?\| Why?,Quoi ?!\| Pourquoi ?
"It's okay, I don't mind.\! Please tell me about some of your great exploits.","Bon, ça va, ça ira.\! Raconte-moi tes exploits légendaires."
"Let's see if there's anything that won't disgust you...\! Ah, the conquest of Stormrook was a high point in the campaign.\! The holdouts loyal to the Duchy of Rimorgue took their last stand...",Voyons s'il y a quelque chose qui ne te donnera pas envie de vomir.\! Il y a eu un moment important lors de la conquête de Stormrook.\! Les soldats loyaux au Duché de Rimorgue allaient mener leur combat final...
"Please dear Zelos, nothing like that.\! I want to hear about you! And your great abilities and victories...","Allons Zelos, rien dans le genre.\! Je veux entendre à ton sujet. Connaître tous ces talents et ces victoires."
"...Alright.\! The rest of our troops had no idea what to do.\! Good thing I arrived just then, on my dragon's back.\! I swooped down from the sky, and destroyed their defenses in a matter of moments.","... Fort bien.\! Le reste de nos troupes ne savait pas quoi faire.\! Heureusement que je suis arrivé à ce moment-là, à dos de dragon.\! Nous avons plongé depuis les cieux et éliminé toutes leurs défenses en quelques instants."
Oh my stars...!\! Then what???,"Oh, par les étoiles !\! Et après ???"
"I am quite sure that the sight of me scared the defenders enough to retreat.\! They crammed themselves into the keep, until Terenor's son surrendered to me.",La simple vue de mon action a suffi pour mettre le reste des défenses en déroute.\! Ils se sont entassés dans le donjon et le fils de Terenor a fini par se rendre.
Wow... you are so terrifying to the enemy!\! Did the townspeople celebrate your victory?!,Wahou... Tu dois tellement intimider l'ennemi !\! Est-ce que les villageois ont célébré ta victoire ?
Uh...\| Yes. Let's go with that.,Euh...\| Oui. Disons que oui.
"Oooohh I see....\| But that's not enough, right?\! Not for a... warrior like you...","Oooohh je vois...\| Mais ce n'est pas assez, n'est-ce pas ?\! Pas pour un... guerrier dans ton genre..."
Strong silent type...\| Oh my stars... Zelos... you...\| You are so dreamy!!\! I mean...,"Fort, silencieux...\| Oh mes étoiles... Zelos... tu...\| Tu es un rêve devenu réalité !\! Je veux dire..."
"You know what's interesting?\! Back when I was a ""nice"" guy, women did not care for me much.\! Yeah, they thought I was handsome, but whatever.\! Now, here we are, with you swooning over tales of conquest.\! It's all about the bad boys, isn't it?","Tu sais ce qui est intéressant ?\! Quand j'étais encore juste un « gentil » garçon, les filles ne s'intéressaient pas à moi.\! Certes elles me trouvaient mignon, mais bon...\! Et maintenant voilà que je me retrouve avec toi à conter mes batailles.\! En fait, c'est les bad boys qui marchent."
"It's not like that!\! I'm so sorry to have offended you, dear Zelos...","C'est pas si simple !\! Je suis désolée de t'avoir vexé, Zelos..."
"Naw, it's okay.\! Better to be who you are than live a lie.\! Come, let me tell you about how I brought the city of Westerfeld to its knees.","Non, ne t'en fais pas.\! C'est mieux d'être soi-même que de vivre un mensonge.\! Viens, je vais ta raconter comment j'ai mis à genoux la cité de Westerfeld."
"Wonderful!\! Please, spare no detail this time...","Merveilleux !\! Et n'omets aucun détail, cette fois-ci."
