ENGLISH,FRENCH
"'Ey there, poindexter! Boy am I relieved you're still in one piece!","Hé, l'intello ! Je suis soulagé que tu sois toujours en un seul morceau !"
...Really?,...Vraiment ?
"Well yeah! You're the man with all the answers.\! Doesn't even matter what subject, y'can always get a little dose of enlightenment from talkin' to Lysander.\! This, guy... haha... welcome back to the club!","Eh bien, oui ! Tu es l'homme qui a toutes les réponses.\! Peu importe le sujet, il y a toujours moyen d'en apprendre plus en parlant à Lysandre.\! Ce, mec... haha... bienvenue au club !"
"Thanks.\! Though I must disagree. The more time goes by, the more I realize I do not know.","Merci.\! Bien que je doive être en désaccord. Plus le temps passe, plus je réalise que je ne sais pas."
"Heh, yeah whatever.\! Hey, speakin' o that, I was wonderin'. Why don't we just make a bunch'a those airships, and just drop bombs on the bad guys?\! No fuss no muss, easy win. Right??","Heu, ouais, peu importe. \! Hé, en parlant de ça, je me demandais... Pourquoi ne pas simplement rassembler un tas de ces dirigeables, et juste lâcher des bombes sur les méchants ? \! Pas d'histoires, pas de problèmes, une victoire facile. N'est-ce pas ?"
"It's been a long time since we used airships as weapons, and for good reason.\! For the price of one airship, one could instead equip an entire army with cannons.\! Because of the prohibitive costs, and because of recent developments such as firearms and war dragons, airships have become ""White elephants"" in war.","Il y a longtemps que nous n'avons pas utilisé de dirigeables comme armes, et pour une bonne raison.\! Pour le prix d'un dirigeable, on pourrait équiper une armée entière de canons.\! En raison des coûts prohibitifs et des développements récents tels que les armes à feu et les dragons de guerre, les dirigeables sont devenus des « éléphants blancs » de la guerre."
"White elephants? Ya mean like pink elephants, m'friend?","Des éléphants blancs ? Tu veux dire comme des éléphants roses, mon ami ?"
"Heh...\! White Elephants meaning, they're too valuable to risk losing.\! And that makes them virtually useless in a combat role.\! They are, in essence, expensive toys that have no place in a serious battlefield.\! However, when modified to serve as an armored transport, they can be invaluable. And that's just how we'll be using them.","Ha... \! Des éléphants blancs, c'est-à-dire qu'ils sont trop précieux pour risquer de les perdre.\! Et cela les rend virtuellement inutiles dans un rôle de combat.\! Ce sont, par essence, des jouets coûteux qui n'ont pas leur place sur un champ de bataille.\! Cependant, lorsqu'ils sont modifiés pour servir de transport blindé, ils peuvent être d'une valeur inestimable. Et c'est justement la façon dont nous allons les utiliser."
"See what I mean?\! ALL the answers! Love this guy!\! Hey, that airship got a mini-bar somewhere?\! I'm feelin' overdue, 'n mighty thirsty.","Tu vois ce que je veux dire ? \! Il a TOUTES les réponses ! J'adore ce type!\! Hé, ce dirigeable a un mini-bar quelque part ?\! Ça fait un bail, et j'ai très soif."
"Hmmm, I believe that would be an acceptable modification.\! If you believe it will enhance our army's morale.","Hmmm, je crois que ce serait une modification acceptable. \! Si tu penses que cela améliorera le moral de notre armée."
"Now we're talkin', haha!","Là tu m'intéresses, haha !"
