ENGLISH,FRENCH
"So... that's it?\! I'm back from the dead, you're back from the dead, things have happened, and you're not going to speak with me about it?","Alors, c'est tout ?\! Je reviens de parmi les morts, tu reviens de parmi les morts, et on ne va même pas en parler ?"
"Gods above, what have they done to you...\! Zelos...",Que t'ont donc fait les Dieux...\! Zelos...
"Everything has happened on my terms, \n[8].\! I do not need nor deserve sympathy.","Tout s'est passé selon ma propre volonté, \n[8].\! Je ne mérite pas de pitié et je n'en ai pas besoin non plus."
That's not true!\! My Zelos would never have gone down this path...,Ce n'est pas vrai !\! Le Zelos que je connais n'aurait jamais pris ce chemin.
There is so much you do not know.\! You'd best forget about it...,Il y a tant que tu ignores.\! Tu ferais mieux d'oublier tout cela.
"Forget?!\! Stop shutting yourself off to me, Zelos!\! You know what I will never forget?!\! You, cutting Casamir's men down, one by one, in a rage because you watched me fall to their arrows.\! I won't forget you, who through all his bravado and ambition, never failed to save me when I needed saving.\! Forget?\! Go to hell, Zelos!!","Oublier ?!\! Arrête de faire le timide devant moi, Zelos !\! Tu sais ce que je n'oublierai jamais ?\! Le souvenir de toi, semant la panique parmi les hommes de Casamir après m'avoir vu succomber à leurs flèches.\! Je ne t'oublierai pas, toi, qui derrière ce fanfaron ambitieux n'a jamais failli à me sauver.\! Oublier ?\! Va te faire voir, Zelos !!"
"Heh, don't worry about that.\! I'm well on my way.","Ah, ne t'en fais pas ça.\! Je suis déjà en route..."
"You are...\| actually gone.\! I've waited so long, prayed, cried my eyes raw...\! And now you're just an empty body... like you died long ago...\! Curse this...","Tu es...\|vraiment parti.\! J'ai tant attendu, tant espéré, tant pleuré...\! Et te voilà, juste une carapace vide... comme tu es mort il y a longtemps...\! Bon sang..."
"Crying...\! Do you know how many I have cut down, through their tears?\! It does not affect me anymore.",Pleuré...\! Sais-tu seulement combien d'hommes sont tombés sous ma lame en pleurant ?\! Cela ne m'émeut plus du tout...
"I get it, you big brute. You're numb to suffering.\! Please, just disappear, Zelos.\! I was always the one person who you would give a break, when you could forsake everyone else.\! But now you've forsaken me.\! I cannot bear the sight of you one moment longer!","Je sais, tu es une brute. La souffrance te laisse de marbre.\! Contente-toi de disparaître, Zelos.\! Je suis le seul qui méritait ton attention alors que tu étais prêts à abandonner tout le reste.\! Et voilà que tu m'abandonnes aussi.\! Je ne peux plus supporter de te regarder !"
...Is that what you want?,... C'est vraiment ce que tu veux ?
...I want my Zelos back.,"Ce que je veux, c'est le Zelos que je connais."
"That's all I've ever wanted, since that day.\! Everything else has been distractions.\! Just... want... my... Zelos back....\! Give him back...","Voilà tout ce que je veux, depuis ce jour fatidique.\! Tout le reste n'a pas d'importance.\! Je veux... juste... mon... Zelos.\! Rends-le-moi."
"It's because of you, \n[8].","C'est ta faute, \n[8]."
...What?,Comment ?
"I watched you die.\! I watched you fall from the top of the Imperial Palace.\! Executed for being a heretic.\! So, I killed them. All of them.\! They are the reason you died that day.\! And now they're all dead.\! You're a fool for feeling this way.","J'ai été le témoin de ta mort.\! J'ai assisté à ta chute depuis le haut du palais impérial.\! Ton exécution pour avoir été un héros.\! Alors je les ai tous tués. Tous.\! Ils sont la raison de ton trépas ce jour-là.\! Et maintenant, ils sont tous morts.\! Tu as tort de penser cela."
...I'm not a fool.\! Shut up.,Je n'ai pas tort.\! Ferme-la.
I...\| love you.\! That's what it is.\! I love you more than can be described.\! Don't... let me just stand here like this.\! Don't let me shiver and shake without the embrace of my Zelos.\! Not another moment...,"Je...\| Je t'aime.\! Ç'en est ainsi.\! Je t'aime plus que les mots ne peuvent le dire.\! Ne me laisse pas ici, immobile.\! Ne me laisse pas trembler sans me prendre dans tes bras.\! Pas un moment de plus..."
"...\! Come here, \n[8]...","...\! Viens, \n[8]..."
"For you, I'm not gone...","Pour toi, je ne suis pas parti..."
"But I am not the same.\! The blood on my hands will ever dry.\! There is no going back.\! You...\| You've captured the hearts of the people.\! You would be dragged down into the pits of hell if it went back to the way things were before.\! I'm still going to save you when you need saving, \n[8].\! You need saved from me.","Mais je ne suis plus la même personne.\! Le sang que j'ai sur les mains ne partira jamais.\! Et c'est irréversible.\! Tu...\| Tu es dans le cœur des gens.\! Les profondeurs de l'enfer t'emporteraient si les choses redevenaient comme avant.\! Je serai toujours là pour te sauver, \n[8].\! Mais c'est de moi que tu dois te sauver aujourd'hui."
"Stop it!\! I love you and I'm not letting you go!!\! Fine, let's go be in hell together.\! I'm not letting you go, no matter what.","Arrête !\! Je t'aime, et je ne te laisserai pas partir comme ça !!\! Alors allons en enfer ensemble.\! Je ne me séparerai pas de toi, quoi qu'il arrive."
It's... going to be okay.\! It's just the two of us.\! The rest of the world doesn't matter.\! We're...\| going to be fine...,Tout... Tout ira bien.\! Juste nous deux.\! Le reste du monde n'a pas d'importance.\! Tout...\| ira bien...
