ENGLISH,FRENCH
"Reporting in, fearless leader.\! With a gift, to...\| Express this loyal soldier's quality.","Au rapport, chef sans peur !\! Et j'apporte un présent pour...\| exprimer ma loyauté."
Stefan! This amulet is...\| beautiful. I have never seen anything so intricately detailed.\! It must be worth a king's ransom!\! How did...,Stefan ! Cette amulette est...\| magnifique. Je n'ai jamais rien vu de si belle facture.\! Ça doit valoir la rançon d'un roi !\! Comment as-tu...
Stefan.....,Stefan...
All's fair in love and war.\! This is war isn't it?,"L'amour et la guerre excusent tout.\! On est en guerre, non ?"
"Hmph, well I trust your poor target had it coming.\! Uh.... thanks.\! I'll see how much we can get for it.","Hum, je suppose que ta cible l'a bien mérité.\! Merci en tout cas.\! Je vais voir combien je peux en tirer."
"I would ask that the lady chooses instead to keep it.\! Please, do. It is a gift from me.","J'aurais préféré que tu la gardes.\! Mais je t'en prie. Une fois offert, le cadeau ne m'appartient plus."
"You stole this to give to me as a gift?\! I'm flattered, but I'd really rather...","Tu as volé ça pour me l'offrir ?\! C'est très flatteur, mais je préférerais..."
"\n[8], you hurt me.\! Truly and deeply.\! This treasure was not stolen - is that what you think I am? Some sort of pickpocket?\! This was given to me long ago, by someone who wished to express their fondness.\! Stolen... the nerve!","\n[8], tu me blesses.\! Vraiment au plus profond de mon être\! Ce trésor n'est pas un larcin. Est-ce là ce que tu penses de moi ? Que je suis une sorte de pickpocket ?\! Elle m'a été donnée il y a longtemps par quelqu'un qui souhaitait exprimer sa gratitude.\! Volé... Quel toupet."
"You're being sincere, aren't you?\! I-I can't possibly accept such a treasure.\! This has sentimental value to you...",Tu es vraiment sincère ?\! Je ne peux pas accepter un tel trésor.\! Il a une valeur sentimentale pour toi...
"Then throw it into the ocean.\! And while you're at it, you can reach into my chest, rip out my beating heart and toss it as well.\! \n[8]... you've grown so close with the likes of me, do not tell me it is all for naught.","Alors jette le dans l'océan.\! Et pendant que tu y es, arrache-moi le cœur encore battant de la poitrine et jette-le avec.\! \n[8]... Tu as tellement côtoyé les gens dans mon genre, ne me dis pas que c'est pour du beurre."
Stefan...\! I have thought about you so much lately.\! But... another comes to mind.,"Stefan...\! Tu as beaucoup occupé mes pensées, dernièrement.\! Mais... quelqu'un d'autre me vient en tête."
Another?!!\! Who is this rapscallion?\! I will show you I am the better man...!!!,Quelqu'un d'autre ?!\! Qui est ce vaurien ?\! Je te montrerai que j'en vaut cent comme lui !
"It's Diana.\! My confidant, and my dear friend.\! You mean a lot to her.\! And don't try and deny it.","C'est Diana.\! Ma confidente, et une amie chère.\! Tu représentes beaucoup pour elle.\! N'essaie pas de le nier."
"Won't deny it...\! We have been together for years.\! She keeps me on a good path.\! So no, not gonna try to convince you otherwise.","Je ne le nie pas...\! Cela fait des années que nous nous connaissons.\! Elle me garde dans le droit chemin.\! Alors non, je ne vais pas essayer de te convaincre du contraire."
"What I will try to convince you is to see me as a man who can redefine your life.\! Never before have I met such an intrepid spirit, \n[8].\! Ever since we've met, we've had each others' backs through everything these jokers have thrown at us.\! And we're still here, 'live and kicking.","Ce dont j'essaierai de te convaincre est que je suis un homme qui peut redéfinir ta vie.\! Jamais je n'ai rencontré un esprit aussi intrépide, \n[8].\! Depuis notre rencontre, on n'a eu de cesse de se couvrir nos arrières malgré tout ce que nous avons subi.\! Et on est toujours là, sains et saufs."
"That we are...\! Stefan, you could have any woman.\! You are charming, funny, adventurous, kind-hearted, the whole package!","Ça c'est certain...\! Stefan, tu n'as que ton choix à faire.\! Tu es charmant, drôle, avec un grand cœur. Tout ce qu'il faut pour un homme !"
"Yet here I am, fallin' hard for you.\| Hey, what do you say you and I get into a little trouble?","Et pourtant, me voilà ici, devant toi, ce grand cœur à nu.\| Que dirais-tu d'aller chercher quelques ennuis toi et moi ?"
Wha... right now?!,Hein ? Maintenant ?
...I mean trouble quite literally!\! Word is there's a filthy rich man caravaning through these parts.\! He got in real good with the Imperials throwing his coin around.\! Whaddya say we...,"...Et par ennuis, je parle au sens littéral !\! Askip, un gars plein au as voyage dans les parages.\! Il passe sont temps à remplir les poches de l'Empire.\! Que dirais-tu de..."
"Say no more, thief.\! I've got your back.\! Let's raise some hell.","N'en dis pas plus, ami voleur.\! Je te couvre.\! En mode Robin des Bois !"
Aha!! Yes!! Now we're talking!!,Ah ha ! Allez ! Chais pas qui c'est mais il a l'air cool !
