ENGLISH,FRENCH
'Ey there. So...\| mind if I ask what's it like? Now that you can uh... y'know.,"'Lut. Alors...\| je peux te demander comment c'est ? Maintenant que tu peux, euh... tu sais."
Now that I can....???,Maintenant que je peux.... ???
Ah... come on! Y'know! Become the giant lady.,Ah... allez ! Tu sais ! Devenir une géante.
Oh...\| well... I am the giant lady. I can shrink back to this form when being full-sized is impractical.,Oh...\|Bien... Je suis la dame géante. Je peux me rétrécir lorsque ma taille réelle n'est pas pratique.
...Oh.,...Oh.
"Yep. Let's keep that between us for a while, would you?","Ouais. Gardons ça entre nous pour un moment, d'accord ?"
"Of course! Though I think they'll catch on pretty soon, seein' as several days of food and entire livestock herds are suddenly gone. Any idea where it all went?","Bien sûr ! Mais je pense qu'ils vont vite comprendre, vu que plusieurs jours de nourriture et des troupeaux entiers de bétail ont soudainement disparu. Une idée d'où tout cela a disparu ?"
"In my stomach. Well, part of my muscles by now.","Dans mon estomac. Et bien, ça fait partie de mes muscles maintenant."
"...Hell's bells. Me thinks all creation will end up in there.\! Say, do you think when my time comes, I'll also turn into a god-like being?","...Bon sang. Je pense que toute la création va finir là-dedans.\! Dis, tu crois que quand mon heure sera venue, je deviendrai aussi un être divin ?"
Hmm... Saint Landis was a master of illusion. Maybe you'll gain the power of invisibility. ...Forever.,Hmm... Saint Landis était un maître de l'illusion. Peut-être que tu gagneras le pouvoir de l'invisibilité. ...Pour toujours.
"Bah, surely a just and loving Donar would never deprive the world of my breathtaking visage!","Pff, un Donar juste et aimant ne priverait jamais le monde de mon visage à couper le souffle !"
