ENGLISH,FRENCH
"Still alive, huh?","Toujours en vie, hein ?"
"Hey, scumbag, I'm talkin' to you!","Hé, raclure, je te parle !"
"Have it your way, traitor.\! You keep not talkin' and I'll keep pummellin' ya.","Fais ce que tu veux, traître.\! Si tu continues à ne pas parler, je vais continuer à te frapper."
"Heh heh.\! Y'know, I'm just doin me job.\! If you starve to death down here, it don't matter much to me.\! Sleep tight, prisoner.","Heh heh.\! Tu sais, je fais juste mon travail.\! Si tu meurs de faim ici, ça n'a pas beaucoup d'importance pour moi.\! Dors bien, prisonnier."
What the...\| You can't come down here!,Qu'est-ce que...\| Vous ne pouvez pas descendre ici !
Barbaric.\! How long have they let you languish in here?!,Quelle barbarie.\! Combien de temps t'ont-ils laissé languir ici ?!
"Do not worry, my boy.\! I know what they did to you.\! We won't let them get away with it.","Ne t'inquiète pas, mon garçon.\! Je sais ce qu'ils t'ont fait.\! Nous ne les laisserons pas s'en tirer comme ça."
Who are you?,Qui es-tu ?
"Edmund Pendergast, financier!\! I hope you've heard the name?","Edmund Pendergast, financier !\! J'espère que tu as déjà entendu ce nom ?"
"Yeah, you've got some money, they say.\! So what do I matter to a man like you?","Ouais, tu as de l'argent, qu'ils disent.\! Alors qu'est-ce que je représente pour un homme comme toi ?"
"Just know that I am a friend, and frankly, you could use one right now.\! You'll know what you need to know in time.\! You two, get him out of those chains.","Sache juste que je suis un ami, et franchement, tu n'es pas en mesure de refuser mon aide. \! Tu sauras tout le reste en temps voulu. \!Vous deux, enlevez-lui ces chaînes."
