ENGLISH,FRENCH
Chapter 24: Scorched Sands,Chapitre 24 : Sables brûlés
"Sons of Sayunaa, Veridians are invading our homelands!\! The blood of our nation, the Caladori Mines, must not fall into their hands.\! Assault their base at Ezrum - and leave Sayunaa's defense to its women.","Fils de Sayunaa, les Veridiens envahissent nos terres!\! Le sang de notre nation, les mines de Caladori, ne doit pas tomber entre leurs mains.\! Attaquez leur base à Ezrum et laissez la défense de Sayunaa à vos femmes."
"\n[8], some say Sayunaa does not even need an army, because nature will defeat any invader.\! There is wisdom in this, but the Sayunaari soldiers are accustomed to the deserts, whereas we will be at a disadvantage.\! But the mines of Sayunaa can bear incredible wealth - we would be foolish not to attempt to seize them.","\n[8], certains disent que Sayunaa n'a même pas besoin d'une armée, car la nature vaincra tout envahisseur.\! Il y a de la sagesse dans tout cela, mais les soldats Sayunaari sont habitués aux déserts, alors que nous serons désavantagés.\! Mais les mines de Sayunaa peuvent apporter une richesse incroyable. Nous serions fous de ne pas tenter de nous en emparer."
"We've also got Casamir's boys right next door to the west, headed our way and wasting no time.\! Many battlefronts at once, but many options...","Les troupes de Casamir sont également à côté, à l'ouest. Ils se dirigent vers nous et ne perdent pas de temps.\! Plusieurs fronts de bataille à la fois, mais de nombreuses options..."
"Ragavi, the famous sword mistress...\| Please lay down your blade!\! How could you serve the Imperial dogs?!","Ragavi, la célèbre maîtresse à l'épée...\| Pose ta lame, s'il te plaît !\! Comment as-tu pu servir ces chiens impériaux ?"
"Narima... you serve these Veridians, do you not?\! And you have left scores of our brothers and sisters dead...\! For that I curse your bloodline for a thousand years!","Narima... tu sers ces Veridiens, n'est-ce pas ? \! Et tu as laissé des dizaines de nos frères et sœurs mourir...\! Pour cela, je maudis ta lignée pour mille ans !"
Stop!\| Please...,Stop!\| S'il te plaît...
"Cyrus...\| He came to us just after the Succession War. No one knows from where.\! The Duke of Ezrum had lead us into disaster, and the people were ready for a change in leadership.\! Cyrus made great promises...\! Security, strength, preservation...\! But now we spill our own blood for the Archaelus Empire.\! Narima...","Cyrus...\| Il est arrivé chez nous juste après la guerre de Succession. Personne ne sait d'où.\! Le duc d'Ezrum nous avait menés au désastre, et le peuple était prêt pour un changement de direction.\! Cyrus a fait de grandes promesses...\! Sécurité, force, préservation...\! Mais maintenant, nous versons notre propre sang pour l'Empire d'Archaelus.\! Narima..."
"Then raise your sword against them!\! The Nephilim Army has the strength to fight them. There is no longer any reason to bend the knee to preserve our people.\! Please join our cause, Ragavi!","Alors lève ton épée contre eux !\! L'armée des Nephilims a la force de les combattre. Il n'y a plus aucune raison de plier le genou pour préserver notre peuple.\! Rejoins notre cause, Ragavi !"
"...\| I will.\! Give me warriors, and I will cut down the false Cyrus and lift the shadow from this land...","...\| Très bien.\! Donne-moi des guerriers, et j'abattrai le faux Cyrus, puis ferai disparaître l'ombre de ce pays..."
