ENGLISH,FRENCH
"Um... hello, Sister Great Paladin.\! I'm Diana. I mean, Sybil, Sybil!","Bonjour, Sœur Grande Paladin.\! Je m'appelle Diana. Je veux dire Sybil, oui Sybil !"
"Hello, Sybil. I do remember you!",Bonjour Sybil. Je me souviens de toi !
"Well, what do you think?\! I've become a war priestess for Veridia!\! That is, until Barnabas and Jules dragged me out here...","Alors, qu'en pensez-vous ?\! Je suis devenue une prêtresse combattante de Veridia !\! Enfin, c'était jusqu'à ce que Jules et Barnabas ne me trainent ici..."
That is honorable. You should be proud.,C'est un honneur. Tu devrais être fière.
...W-wait! Are you busy or something?,Attendez ! Vous êtes occupée ?
"...\| No, I suppose not...","...\| Non, je suppose que non."
"It's just that...\| I know you give the final word on all Sisterhood of Justice hopefuls, and...",C'est juste que...\| Je sais que c'est vous qui avez le dernier mot sur le devenir des aspirantes de la Sororité de la Justice et...
"It was difficult with you, Sybil.","Cela n'a pas été facile pour toi, Sybil..."
W-whaddya mean?,Que voulez-vous dire ?
"This land needs hearts such as yours, willing to sacrifice to root out the evil that surrounds us all on fronts.","Ces terres ont besoin d'un cœur comme le tien, prêt à tout pour dénicher le mal qui se cache en elles."
"But in the end, the Donari Temple must remain steadfast in its ancient traditions.\! If we make sacrifices against the future, we will have lost our divine precedent for survival.\! And to that end, the Paladin leadership values a certain solemn dignity as a core tenet of our sacred order.\! One cannot want this life. One should be, in a way, reluctant to wield the power that comes with joining the Sisterhood of Justice.\! I'm very sorry, Sybil, I know it can be harsh news to bear.","Mais au final, le Temple de Donar doit rester ancré dans ses traditions ancestrales.\! Si nous faisons des sacrifices au nom de l'avenir, nous perdrons l'héritage divin qui nous a permis de survivre.\! Et pour cela, les meneurs Paladins accordent une certaine importance à la dignité, tel un vœu sacré de notre ordre solennel.\! Ce n'est pas une vie que l'on veut mener. Toute personne digne devrait se montrer réticente à l'idée de se voir conférer le pouvoir de rejoindre la Sororité de la Justice.\! Je suis vraiment navrée, Sybil. Je sais que ce ne sont pas des nouvelles faciles à entendre."
"Ugh, so I just want it too much. That's always the case.\! What am I supposed to do, just fake it or something?",Bon... Ça veut dire que j'étais trop motivée... Mais c'est toujours le cas !\! Qu'est-ce que je dois faire ? Faire semblant ?
"It will come with time.\! Donar willing, your heart will find peace.\! It must... I dread the thought of growing old while bearing the burden of restlessness and regret.","Ça viendra avec le temps.\! Par la volonté de Donar, ton cœur trouvera la paix.\! Je dois juste... Je redoute d'avoir à vieillir avec le fardeau de l'inquiétude et du regret sur les épaules."
"Yeah right, like that'll ever happen...\! Not even you notice me...","Ouais, comme si ça allait arriver...\! Personne ne me remarque, pas même vous."
"What, pray tell has left you with such sorrow?",Et qu'est-ce qui peut bien te causer autant de chagrin ?
"You had parents, right?\! Not me.\! But who cares about Sybil when there's a million other orphans to worry about...","Vous aviez des parents, n'est-ce pas ?\! Eh bien pas moi.\! Mais qui se soucie de cette pauvre Sybil quand il y a tant d'autres orphelins à nourrir ?"
I was indeed blessed to be around my father for much of my childhood... exceedingly harsh as he was.,"J'ai, en effet, eu le privilège de grandir aux côtés de mon père... aussi dur fut-il avec moi."
"Yeah, but at least you had someone to tell you if you're doing a good job or not...","Oui, mais au moins vous aviez quelqu'un pour vous féliciter d'avoir fait du bon travail ou le contraire."
"You are leading a good life, Sybil... \|but it must not come from...","Tu vis une noble vie, Sybil...\| Mais ce jugement ne doit pas venir..."
"Yeah, I KNOW, I've heard it a million times, it can't come from someone else saying it!\! But I don't care... you can do that because you were taught to just be fine as who you are!\! And I wasn't! Just... be fine with that, okay?!","Oui, JE SAIS, ce jugement ne doit pas venir de quelqu'un d'autre !\! Mais je m'en fiche. Vous pouvez faire ça parce qu'on vous a appris à assumer la personne que vous étiez !\! Mais ce n'est pas mon cas. Et il faudra faire avec, c'est clair ?"
"...Of course. Forgive my shallow words, Sybil.","Bien sûr... Pardonne mes dur propos, Sybil."
"It's just me being stupid... again...\| Just forget the last few minutes, please, Sister Diana?","Non, c'est encore moi qui dit n'importe quoi... encore une fois.\| Je vous en prie, sœur Diana, oubliez ce que je viens de dire."
Consider it forgotten. Donar watch over you.,C'est oublié. Que Donar veille sur toi.
Thank you...,Merci...
