ENGLISH,FRENCH
Hey Beatrix!\! How are you liking it here?,Salut Beatrix !\! Comment tu trouves le coin ?
"Oh, I guess I'm supposed to 'belong' now?","Oh, voilà que maintenant je dois « m'intégrer » ?"
So you're just gonna fly solo?\! Well I'm not gonna let that happen!,Tu as l'intention de tout faire toute seule ?\! Ne compte pas sur moi pour te laisser faire.
Is that so?\! Good luck with that.\! But you do seem like a real sweetie.\! Perhaps I'll make you my most prized servant.,Vraiment ?!\! Alors bonne chance.\! Mais tu as l'air bien mignon.\! Peut-être que je ferai de toi mon serviteur privilégié.
"Oh...\| Can I ask... how did you become so magically gifted?\! I've never seen your tricks, even from the most experienced battlemages.","Oh...\| Puis-je te demander... comment tu es devenue aussi douée dans les arts magiques ?\! Je n'ai jamais vu autant de maîtrise, même de la part de mages de combat expérimentés."
"'Tis my gift and my curse, Jules.\! My existence is a bit of an experiment.\! Y'see, I'm the first Nephilim those cultists knew about, so they tried to twist me in every which way to get me to do their bidding.\! Really messed with my brain, they tell me.","C'est ma bénédiction et ma malédiction, Jules.\! Mon existence est comme une immense expérience.\! Je suis la première Nephilim dont l'existence a été découverte par les cultistes, alors ils ont essayé par tous les moyens de me soumettre à leur volonté.\! Ils ont vraiment retourné le cerveau."
...Messed with your brain?,Retourné ton cerveau ?
"Don't you see?\! The elevator doesn't reach the top floor here!\! A few nuts and bolts missing!\! Who knows, I might just snap in the middle of this conversation and make you explode, just for fun!\! Whaddya think about that?!","Tu ne vois donc pas ?\! Il me manque quelques cases.\! Et elles sont pas toutes carrées non plus.\! Qui sait, je vais peut-être déjanter en plein milieu de notre conversation et te faire exploser, juste pour rigoler.\! T'en penses quoi ?"
I don't think you'd do such a thing.,Je ne pense pas que tu le ferais.
"Hahaha... if you say so.\! Hey, you're a gem, but I've gotta practice my skills and I need you to keep your distance!\! Do take care, hmm?","Ha ha ha... Si tu le dis.\! Dis, t'es vraiment bien mignon mais si je veux m'entraîner il faut que tu t'éloignes.\! Prends soin de toi, ok ?"
"Hmmm, alright sure.\! Have fun, Beatrix!","Oui, oui, bien sûr.\! Amuse-toi bien, Beatrix !"
That I can do!,Compte sur moi !
