ENGLISH,FRENCH
"So, my father is...","Alors, mon père est..."
He's gone from this place.,Il est parti.
"He's a tricky one, \n[8]...\| I wouldn't rest easy until you've killed that man a hundred times.","C'est un rusé, \n[8]...\| Je ne trouverai pas la paix avant de le savoir mort une centaine de fois."
"I am sorry, Nephilim.\! None of the others deserve blame. All of it falls onto me.","Pardonnez-moi, Nephilim.\! Personne d'autre ne porte cette faute. Je suis entièrement responsable."
Lysander...,Lysandre...
"I failed to stop you from completing the prophecy.\! Do to me what you must, \n[8].","Je ne suis pas parvenu à t'empêcher d'accomplir la prophétie.\! Fais de moi ce que tu veux, \n[8]."
Just because you didn't succeed...\! Just because you didn't have the physical force to stop me...\! that doesn't make you wrong.,Juste parce que tu n'as pas réussi à m'arrêter...\! Juste parce que tu n'avais pas la force nécessaire...\! Ça ne te donne pas tort.
"Here, take the Lightfury.\! Strike me down, I will not fight back.","Tiens, prends Furie du Ciel.\! Mets fin à mes jours. Je ne me défendrai pas."
"I think I've earned it. You saw what happened, back in Armitage.\! Only you had the guts to stand up to me.\! Now is your chance to put down a monster.",Je pense l'avoir mérité. Tu as vu ce qui s'est passé à Armitage.\! Toi seul a eu le courage de t'opposer à moi.\! Maintenant tu peux saisir ta chance d'abattre un monstre.
...\| I'd sooner fall on the blade myself...,...\| Je préférerais m'empaler sur la lame...
Look around you. The sky's already changed.\! Everything that's happened has lead to this... the final invasion of Tahnra.\! Indeed perhaps this was all meant to be.,Regarde autour de toi. Le ciel a déjà changé...\! Tout ce qui s'est déroulé jusqu'ici a mené à ça... L'invasion finale de Tahnra.\! C'était peut-être déjà écrit.
"Just as it was written in the forbidden pages, Zanatus has retreated to the Divine Realm beyond the gate at Mount Ptolomea.\! He must be utterly destroyed before he can fully recover.\! Now that \n[8] has claimed Lightfury, the way to the Divine Realm is open.\! So too is the way from there to our world.","Comme il est écrit dans les pages interdites, Zanatus s'est retiré dans le Royaume Divin au-delà de la porte au sommet du Mont Ptolomée.\! Il doit être entièrement détruit avant qu'il n'ait le temps de se remettre.\! Maintenant que \n[8] est en possession de Furie du Ciel, le chemin vers le Royaume Divin est ouvert.\! Et le chemin inverse l'est tout autant."
"Lysander, those who followed him...\| I felt his power. It is beyond description and he is surely not of this world.\! It doesn't matter how we feel about each other... it doesn't matter what happened to get us to this point.\! If we lose, Tahnra will be devoured and in darkness, forever.\! We must be whole, at least... for this one last time.","Lysandre, ceux qui le suivaient...\| J'ai senti son pouvoir. Il est au-delà du descriptible et certainement pas de ce monde.\! Peu importe ce que nous ressentons l'un pour l'autre, peu importe ce qui nous a menés ici.\! Si nous ne sommes pas victorieux, Tahnra sera à jamais englouti par les ténèbres.\! Il nous faut nous unir de nouveau... au moins une fois encore."
There is no greater blight to exist than Zanatus...\|I will spend my last lifeblood to fight him.,Il n'existe pas de pire fléau que Zanatus...\| Je sacrifierai mes dernières forces à le pourfendre.
Thank you...\| Donar be with us.,Merci...\| Que Donar soit avec nous.
"\n[8]...\| you're alive, and that's all that matters now.\! Do to me what you must...",\n[8]...\| Tu es en vie et c'est tout ce qui compte.\! Fais de moi ce que tu veux...
Just because I won...\| doesn't make you wrong.,Le fait que j'ai gagné...\| Cela ne te donne pas tort.
"I think I've earned it. You saw what happened, back in Armitage.\! Only you had the guts to stand up to me.\! Now is your chance to put down yet another tyrant.",Je pense l'avoir mérité. Tu as vu ce qui s'est passé à Armitage.\! Toi seul a eu le courage de t'opposer à moi.\! Maintenant tu peux saisir ta chance d'abattre un autre tyran.
...\| \n[8]...\| I would rather die a thousand of the most gruesome deaths.\! I...\| you know I...,...\| \n[8]...\| Je préférerais mourir atrocement un millier de fois que de faire ça.\! Je...\| Tu sais que...
"Yeah, I know. I love you too, even through your obnoxious hubris. We can come back from this... we will.","Oui, je sais. Je t'aime aussi, même malgré cet insupportable orgueil. Nous nous en remettrons... C'est certain."
"I felt his power. It is beyond description and he is surely not of this world.\! It doesn't matter how we feel about each other... it doesn't matter what happened to get us to this point.\! If we lose, Tahnra will be devoured and in darkness, forever.\! We must be whole, at least... for this one last time.","J'ai senti son pouvoir. Il est au-delà du descriptible et certainement pas de ce monde.\! Peu importe ce que nous ressentons l'un pour l'autre, peu importe ce qui nous a menés ici.\! Si nous ne sommes pas victorieux, Tahnra sera à jamais englouti par les ténèbres.\! Il nous faut nous unir de nouveau... au moins une fois encore."
There is no greater blight to exist than Zanatus...\| We must spend our last lifeblood to fight him.,Il n'existe pas de pire fléau que Zanatus...\| Nous devons sacrifier nos dernières forces à le pourfendre.
Thank you...\| everyone. Donar be with us.,Merci...\| à tous. Que Donar soit avec nous.
