ENGLISH,FRENCH
"Oh, hi there, Abigayle.\! I was just passing through...","Oh, bonjour Abigayle.\! Je ne faisais que passer..."
"Of course, \n[8]!\! You didn't want to talk to me?\! Okay, well, take care...","Bien sûr, \n[8] !\! Tu ne voulais pas me parler ?\! OK, dans ce cas prends soin de toi."
Sorry to bother you.\! ...See you around.,Pardon pour le dérangement.\! ...À très vite.
Is there something...,Est-ce qu'il y a quelque chose...
"Oh, sorry.\! I...\| Okay, let me start over.\! ...Hi Abigayle. I just wanted to check up on you.\! The battlefield is pretty rough at times...","Oh, pardon.\! JE...\| OK, je recommence.\! Salut, Abigayle. Je voulais voir comment tu allais.\! Le champ de bataille est particulièrement hostile en ce moment."
"Oh, that is sweet of you.\! It can be frightening... but it is my duty.\! Do not worry about me, dear \n[8].","Oh, comme c'est gentil.\! C'est vrai, mais c'est mon devoir.\! Ne t'inquiète pas pour moi, \n[8]."
"Yeah...\| That's the thing.\! I do worry about you.\! Even if it's not necessary.\! When I see you out there, I...","Oui...\| Je sais bien.\! Mais je m'en fais pour toi quand même.\! Même si ce n'est pas nécessaire.\! Quand je te vois au combat, je..."
"...Yes, dear \n[8]?","Oui, \n[8] ?"
I want to protect you.,Je voudrais te protéger.
Does that not just make you a responsible leader?,Cela ne ferait-il pas simplement de toi un meneur responsable ?
"No, no, not like that.\! It's you, Abigayle.\! It's you specifically who I want to protect...","Non, ce n'est pas ce que je veux dire.\! C'est à propos de toi, Abigayle.\! C'est toi, spécifiquement, que j'ai envie de protéger."
"Oh...\| Oh my stars.\! Why me, dear \n[8]?","Oh...\| Oh par les étoiles.\! Mais pourquoi moi, \n[8] ?"
I don't know.\! I've felt that way since the first moment I met you.\! To be perfectly honest... my heart skipped a beat.\! I seem to remember it being really obvious on my face...,"Je ne sais pas.\! C'est ce que je ressens depuis que je t'ai vue.\! En toute franchise, mon cœur a bondi.\! Je me souviens que ça se voyait clairement sur mon visage."
"I-It is actually me who was embarassed to meet you, \n[8]...\| I felt my face turned the darkest shade of red...\| how foolish of me to lose my composure like that.","En réalité... C'est moi qui ai été émue par notre rencontre, \n[8]...\| J'ai senti mon visage rougir comme une pivoine....\| Quelle bêtise de ma part d'avoir à ce point perdu le contrôle."
...You didn't notice me blushing?,Tu n'as pas remarqué ?
"Nor did you notice me, dear \n[8]...","Apparemment toi non plus, \n[8]..."
"Abi... I haven't been able to get you out of my mind, since the first moment I met you.",Abi... Tu n'as jamais quitté mes pensées depuis notre première rencontre.
I feel the very same about you...\| Oh my stars... You are a dream come true!,Je ressens exactement la même chose...\| Oh mes étoiles... Tu es un rêve devenu réalité !
