ENGLISH,FRENCH
Chapter 6: Journey to Lemelin,Chapitre 6 : Voyage à Lemelin
"The time for subtle measures has passed. Tidereavers, our objective is Fort Naxos. Surround that Fortress and have no mercy.","Le temps des mesures subtiles est passé. Brise-vagues, notre objectif est le Fort Naxos. Entourez cette forteresse et n'ayez aucune pitié."
"They sent Kuroda?! Hell's bells, they're not messin' around. That guy's got killing in his blood.\! \n[8], some powerful folks want your hide.","Ils ont envoyé Kuroda ?! Damnation, ils ne plaisantent pas. Ce type a le meurtre dans le sang. \!\n[8], des gens puissants veulent ta peau."
"\n[8], we could use your knowledge here.","\n[8], nous aurions besoin de ton avis."
...The Temple needs *my* advice? I hardly think...,...Le Temple a besoin de *mes* conseils ? Je ne pense pas...
The Temple is not accustomed to the open battlefield.,Le Temple n'est pas habitué aux champs de bataille ouverts.
"Okay...\| well, we're outnumbered. The standard move is to secure a defensive bottleneck.\! We might try to take the small forts by the river. It's slightly better than being overwhelmed here.","D'accord...\| Eh bien, nous sommes en sous-nombre. La tactique conseillée est de les prendre en embuscade dans un endroit restreint. \! On pourrait essayer de prendre les petits forts près de la rivière. C'est un peu mieux que d'être en sous-nombre ici."
"Right. We will follow your command, \n[8]. Donar be with us.","Bien. Nous suivrons tes ordres, \n[8]. Que Donar soit avec nous."
"Looks like we're right on time.\! \n[8], don't count us out just yet.","On dirait qu'on arrive juste à temps.\!\n[8], tu peux compter sur nous."
"The Army's going to have our heads if they find out about this!\! Are you sure you're okay with this, guys?!","L'armée nous exécutera s'ils l'apprennent !\! Vous êtes sûrs que vous êtes d'accord avec ça, les gars ? !"
I've never known \n[8] to be sinister in any way.\! There's something fishy going on and \n[8] needs our help!,Je n'ai jamais vu \n[8] être sinistre de quelque manière que ce soit.\! Il y a quelque chose de louche qui se passe et \n[8] a besoin de notre aide !
"That's very gutsy of you, Jules...","C'est très courageux de ta part, Jules..."
"We're way past worryin' about the Army now, kiddos, we're criminals now.\! But no time for belly achin'. Let's get our butts over to \n[8]'s position on the double!","On ne s'inquiète plus pour l'armée, les enfants, on est des criminels maintenant.\! Mais ce n'est pas le moment de se faire mal au ventre. Bougeons nous jusqu'à la position de \n[8], et que ça saute !"
"...Is that you, Abi?!","... C'est toi, Abi ? !"
Dear brother!\! Oh my stars... I cannot describe how relieved I am to see you here!,Cher frère !\! Oh mes étoiles... Je ne peux pas décrire à quel point je suis soulagée de te voir ici !
"You too, Abi.\! I'm so proud of you - the Temple seems to have you doing some important tasks now!","Toi aussi, Abi.\! Je suis si fière de toi. Le Temple semble te faire accomplir des tâches importantes maintenant !"
"Yes... it is very challenging, but this is what I wanted.\! But... surely you were not sent here by your leaders...\| Oh, Jules, what have you done?\! You are always giving yourself up for others.","Oui... c'est très difficile, mais c'est ce que je voulais.\! Mais... tu n'as sûrement pas été envoyé ici par tes chefs... \| Oh, Jules, qu'est-ce que tu as fait ?\! Tu te sacrifies toujours pour les autres."
"Yeah, yeah, I guess so.\! But now I'm with you, so it can't be all that bad, right?","Oui, oui, je suppose.\! Mais maintenant je suis avec toi, donc ça ne peut pas être si mauvais, non ?"
"Some day you'll live for you and no one else, Jules...","Un jour, tu vivras pour toi et pour personne d'autre, Jules..."
"Aw, don't worry about me.\! Let's just get through this battle in one piece, Abi!","Ah, ne t'inquiète pas pour moi.\! Survivons à cette bataille en un seul morceau, Abi !"
"I will not throw away my life for this employer, for this mission...","Je ne gaspillerai pas ma vie pour cet employeur, pour cette mission..."
