ENGLISH,FRENCH
It is to be nothing but...,Ce n'est rien d'autre que...
...Sinarran Spice?,...de l'épice de Sinarran ?
"5,000,000 Human gold coins to be purchasing this shipment...",Cinq millions de pièces d'or humaines pour acheter cette cargaison...
"5 million big ones?! Hell's bells, some fancy folk in Veridia really wants this stuff!\! Hey, Rask, what gives? ...Cat got your tongue?!\| 5 million gold mean anything to ya?!","Cinq millions de quoi ?! Bon sang de bonsoir, il y a des gens à Veridia qui veulent vraiment ce truc !\! Hey, Rask, qu'est-ce qui se passe ? ...Un chat dans la gorge ?!\| Cinq millions de pièces d'or, ça ne signifie rien pour vous ?!"
"Are you to be knowing what is Sinarran Spice, human?","Voulez-vous savoir ce qu'est l'épice de Sinarra, humain ?"
'Course I do! It's Sinarran Nervestim! The good stuff. Catnip. Whatever ya wanna call it.\! Got any other quiz questions?,Bien sûr que oui ! C'est du stimulant pour les nerfs en provenance de Sinarra. De la bonne. De l'herbe à chat. Peu importe le nom.\! Vous avez d'autres questions ?
"When it is to be being consumed by humans, it gives grrrreat pleasure.\! But to us Barek Tor, it is just to be used as normal spices for our food. Safe to be being consumed by us. But for human, verrrry dangerous.","Consommée par les humains, elle procure un grrrrrand plaisir.\! Mais pour nous qui venons de Barek Tor, ce n'est qu'une épice commune. Nous ne prenons aucun risque en la consommant. Mais pour les humains, c'est très dangereux."
"Heh heh, yeah. Will never forget my first time. You kitties sure make good stuff.","Ha ha, ouais. Je n'oublierai jamais ma première fois. Vous faites de bonnes choses, les chatons."
"Do you know what humans are to be calling ""catnip"" is only, as you say, processed to becoming very powerful.\! And it is my own people who are to be doing the processings.\! Humans enslave Barek Tor to be feeling pleasure from the spice that is to be coming from our homeland.","Savez-vous que ce que les humains appellent « herbe à chat » est seulement, comme vous le dites, raffinée pour devenir plus puissante.\! Et c'est mon propre peuple qui doit la raffiner.\! Les humains asservissent Barek Tor pour profiter du plaisir procuré par l'épice qui provient de notre pays."
"Sheesh... alright, alright, evil ""hoomans"", very bad guys. Well guess what, we just stole all their loot. Good, right?\! Come on, let's get paid and get outta here.","Pfff... d'accord, d'accord, méchants humains, très méchants. Eh bien, devinez quoi, on vient de voler tout leur butin. C'est bien, ça, non ?\! Allez, on se fait payer et on sort d'ici."
"Raskuja will not to be takings gold from forced slavery of his own kin.\! Raskuja is to be retiring from this employ. The gold that was to be being Raskuja's share is to be paying off his debts. We are to be square, human.\! And prrrray Raskuja is not to be hirings by your enemies.","Raskuja ne prendra pas l'or de l'esclavage forcé de sa propre famille.\! Raskuja ne souhaite plus exercer cet emploi. L'or qui devait être la part de Raskuja est destiné à payer ses dettes. Nous sommes quittes, humain.\! Et prrrriez que Raskuja ne soit pas embauché par vos ennemis."
