ENGLISH,FRENCH
"They're here, love... I mean, Diana. I mean...","Ils sont là, ma chère... Je veux dire, Diana. Je veux dire..."
We have guests! Come and greet your adoring public!,Nous avons des invités ! Venez saluer le public qui vous adore !
"With no one to carry the Temple scripture's legacy, this book's secrets are locked away... forever.","Sans personne pour porter l'héritage de l'écriture du Temple, les secrets de ce livre sont enfermés... pour toujours."
That the corrupt hearts of men will someday exploit our new found ignorance...\! Its certitude is troubling. And one wonders what I must now do to protect the future.,Que les cœurs corrompus des hommes exploiteront un jour notre nouvelle ignorance...\! Cette certitude est troublante. Et on se demande ce que je dois faire maintenant pour protéger l'avenir.
My apologies... it's good to see you again.,Mes excuses... c'est bon de te revoir.
They say you have decided not to take the title of Grandmistress of the Temple... but why? Who better to serve in this role?,On dit que vous avez décidé de ne pas prendre le titre de Grande Maîtresse du Temple... mais pourquoi ? Qui est mieux placé pour jouer ce rôle ?
...It is not my title to bear.\! A mind and soul of great caliber and purity will come to fulfill the role... I can only do my best until then.\! Did you need something of the Temple?,...Ce n'est pas un titre qui me revient.\! Un esprit et une âme de grand calibre et de grande pureté joueront ce rôle... Je ne peux que faire de mon mieux jusque là.\! Avez-vous besoin de quelque chose du Temple ?
"Diana, I just wanted to see if now'd be a good time to make my induction into the Sisterhood of Justice official!\! You mentioned, back in Embor, that we should do this when we get the chance, in front of all the Temple.\! I know I have much to answer for... so perhaps now I've lost the privilege...","Diana, je voulais juste savoir si c'était le bon moment pour officialiser mon entrée dans la Sororité de la Justice !\! Vous avez mentionné, à Embor, que nous devrions le faire quand nous en aurons l'occasion, devant tout le Temple.\! Je sais que je dois répondre de beaucoup de choses... alors peut-être que maintenant j'ai perdu le privilège..."
"And, well... I was also wondering if Barnabas and I could get married here!","Et, bien... Je me demandais aussi si Barnabas et moi pouvions nous marier ici !"
"Whoa, hold up a minute!\! Well now you've got me in a pickle, askin' all formally like that.","Oh, attendez une minute!\! Vous me mettez dans le pétrin en me demandant formellement ça."
"Oh come on, what are you waitin' for, the right time to settle down?\! Hahaha!","Oh allez, qu'est-ce que vous attendez, le bon moment pour vous installer ?\! Hahaha !"
Heh. Fair enough.,Heh. Très bien.
"Ah, you'd just like to make it formal.\! To be honest, I'd forgotten all about that. To me, your induction into the sacred order was official then and there.\! But, after your decision to follow Lysander, I still want to see you mature a bit, not to fall so easily to suggestion. You must be your own person.\! ...\|One year of satisfactory service to the Temple, then you will reach the first rank within the Sisterhood of Justice.\! That's the best I can do, and I believe you have what it takes.","Ah, vous aimeriez juste officialiser cela.\! Pour être honnête, j'avais oublié tout ça. Pour moi, votre intronisation dans l'ordre sacré était officielle à ce moment précis.\! Mais, après votre décision de suivre Lysandre, je veux quand même vous voir mûrir un peu, ne pas tomber si facilement dans la tentation. Vous devez être votre propre personne.\! ...\|Vous atteindrez le premier rang au sein de la Sororité de la Justice après un an de bons et loyaux services.\! C'est le mieux que je puisse faire, et je crois que vous avez ce qu'il faut."
"And in regards to a marriage ceremony, talk to Stefan about that.\! Though, I suggest the groom agree voluntarily first.","Et en ce qui concerne la cérémonie de mariage, parlez-en à Stefan.\! Bien que, je suggère que le marié accepte volontairement d'abord."
"I am ready, Diana... more than ever, to devote myself to this Temple.\! I formally request another chance to become a member of the Sisterhood of Mercy.\! I'll do whatever it takes.","Je suis prête, Diana... plus que jamais, à me consacrer à ce Temple.\! Je demande formellement une autre chance de devenir membre de la Sororité de la Miséricorde.\! Je ferai tout ce qu'il faut."
"...Given the circumstances, perhaps another chance is warranted.\! I do not blame you for what you must feel is a betrayal. You could not ignore your instincts.\! But this will be the second Temple induction chance for you, which is highly unusual...\! One year of satisfactory service, then you will be granted the first rank within the Sisterhood of Mercy.\! That's the best I can do, and I believe you have what it takes.","...Vu les circonstances, peut-être qu'une autre chance est justifiée.\! Je ne vous blâme pas pour ce que vous devez ressentir comme une trahison. Vous ne pouviez pas ignorer vos instincts.\! Mais ce sera la deuxième chance d'admission du Temple pour vous, ce qui est très inhabituel...\! Après un an de service satisfaisant, vous obtiendrez le premier rang au sein de la Sororité de la Miséricorde.\! C'est le mieux que je puisse faire, et je crois que vous avez ce qu'il faut."
"Hey, not bad, all things considered! Whaddya say?","C'est pas si mal, tout bien considéré ! Qu'en dites-vous ?"
"...\| Thank you so much. You won't regret this, I swear!","...\| Merci beaucoup. Vous ne le regretterez pas, je le jure !"
"\n[8]...\| We go into the unknown.\! With the dark god slain, the people of Tahnra again have the power to bring about great change, for both good and evil.\! I do not know what lies ahead for you. But if you need me, I'll be there.","\n[8]...\| Nous allons dans l'inconnu.\! Une fois le dieu des ténèbres tué, le peuple de Tahnra aura de nouveau le pouvoir d'apporter de grands changements, pour le bien comme pour le mal.\! Je ne sais pas ce qui vous attend. Mais si vous avez besoin de moi, je serai là."
