ENGLISH,FRENCH
"\c[1]The world of Tahnra.\! In the 997th year of our age, three realms rule the land.","\c[1]Le monde de Tahnra.\! En l'an 997 de notre âge, trois royaumes se partagent les terres."
"\c[1]The desert Kingdom of Sayunaa, whose wealth earned it the title of ""Kingdom of Gold""...","\c[1]Sayunaa, le royaume du désert, dont les richesses lui ont valu le surnom de « royaume de l'or »..."
\c[1]The technologically advanced free Republic of Sandraka...,\c[1]La technologiquement avancée République de Sandraka...
"\c[1]And the hegemonic Empire of Veridia, the world's military and economic superpower, where our story begins.","\c[1]Et l'hégémonique Empire de Veridia, la superpuissance militaire et économique où commence notre histoire."
"\c[1]One generation ago, multiple bids for the Veridian Imperial throne plunged the land into war. This is known as the War of Veridian Succession.","\c[1]Une génération auparavant, de multiple tentatives d'accès au trône de Veridia ont plongé les terres dans la guerre. Une guerre que l'on appelle désormais la Guerre de Succession."
"\c[1]The long and bloody war ended with the coronation of Empress Florina.\! However, it left deep scars in the people's hearts, as resentment against the excesses of the ruling class rose to the boiling point.\! Common people, who had lost so much, were forced to endure increasing hardships as the Empire sought to rebuild.",\c[1]Les batailles nombreuses et sanglantes ont abouti au couronnement de l'Impératrice Florina.\! Mais le peuple est resté fortement scarifié par tant d'années de violence et la défiance envers les classes dirigeantes n'a fait que grandir.\! Le bas-peuple qui a tant payé pour cette guerre a dû endurer des difficultés grandissantes pendant que l'Empire cherchait à se reconstruire.
"\c[1]Twenty five years after the end of the Succession War, a man named Antares, a battle-worn General, kidnapped the Empress and formed his own army in an act of open rebellion.","\c[1]Vingt-cinq ans après la fin de la Guerre de Succession, un homme répondant au nom d'Antarès, un Général aguerri par les batailles, enleva l'Impératrice et forma sa propre armée dans un acte de rébellion."
"\c[1]He now controls a territory in the forest known as the Eastwall District.\! Driven by what he believes to be undue hardships by the central government, Antares threatens to sack the Imperial capital if his demands are not met.","\c[1]Il contrôle maintenant un territoire forestier connu sous le nom d'Eastwall.\! Motivé par sa rancune envers le gouvernement central pour les difficultés endurées par le peuple, Antarès menace de mettre la capitale de l'Empire à sac si ses demandes ne trouvent pas satisfaction."
\c[1]The ambitious Prime Minister Casamir has called the General's bluff and has decided to take military action.\! He orders a force sent to Antares's stronghold at Eastwall Fortress.,\c[1]L'ambitieux Premier Ministre Casamir n'a pas mordu à l'hameçon et a pris la décision de rentrer en conflit militaire.\! Il a ordonné l'envoi de troupes à la forteresse d'Antarès à Eastwall.
"\c[1]Two young and promising Imperial Army officers, \n[8] and \n[27] long time friend, Zelos, have prepared to meet General Antares in battle.\! Little could they know how much their adventure would change the course of history...","\c[1]Deux jeune officiers de l'Armée Impériale, \n[8] et son ami de longue date, Zelos, se préparent à partir à la rencontre du Général Antarès sur le champ de bataille.\! Jamais ils ne se seraient doutés que leur aventure changerait la face du monde..."
