ENGLISH,FRENCH
Chapter 2: For Whose Sake?,Chapitre 2 : Au service de qui ?
"\n[8]?!\! What's the world comin' to, with you savin' my hide now?","\n[8] ?!\! Que devient le monde, avec vous qui sauvez ma peau maintenant ?"
"It's the least I can do, Barnabas.\! I owe you the world.","C'est le moins que je puisse faire, Barnabas.\! Je te dois tout."
"Bah. Everything ya got, ya got through yer own sweat 'n grit.\! Wasn't my doin.'","Bah. Tout ce que tu as, tu l'as eu à la sueur de ton front.\! C'est pas grâce à moi."
"It's an honor to fight by your side, after all these years.\! Can't wait to show you what I've learned.","C'est un honneur de me battre à tes côtés, après toutes ces années.\! J'ai hâte de te montrer ce que j'ai appris."
"Let's plan our approach to Centurion's Rest.\! If we go to the right, looks like we're facing two squads of Cavalry.\! Cavalry are fast and powerful warriors, but fall easily to spears.\! They're guarding a stables that we can take as a source of war horses for ourselves.","Planifions notre approche du Repos du Centurion.\! Si on va à droite, nous ferons face à deux escadrons de cavalerie.\! Les cavaliers sont des guerriers rapides et puissants, mais ils tombent facilement sous les coups des lances.\! Ils gardent une écurie que nous pouvons prendre pour nous fournir en chevaux de guerre."
"\n[8], look out for those walls!\! Those archers on top of the walls are protected from close-range attacks and their arrows will be much stronger.\! If we can break through and go up those ramps, we can take those guys out!\! Or, I can try to shoot at them from the ground level, but I'll be at a disadvantage.","\n[8], attention à ces murs !\! Ces archers au sommet des murs sont protégés des attaques à courte portée et leurs flèches seront beaucoup plus puissantes.\! Si on arrive à passer à travers et monter ces rampes, on peut éliminer ces types !\! Ou bien, je peux essayer de leur tirer dessus depuis le sol, mais je serai désavantagé."
"Or we can go left, a more direct route.\! They've got one fort there, guarded by a pretty tough squad.\! Taking that fort won't be easy.\! \n[8], the left route is connected by roads.\! Road terrain allows all units a high degree of movement range.","Ou nous pouvons aller à gauche, c'est plus direct.\! Ils ont un fort là-bas, gardé par une escouade dangereuse.\! Prendre ce fort ne sera pas facile. \! \n[8]La route de gauche est reliée par d'autres routes.\! Les routes permettent à toutes les unités d'avoir une grande amplitude de mouvement."
"Hmmm... why not both?\! More objectives to capture, more reward.",Hmmm... pourquoi pas les deux ? \! Plus d'objectifs à capturer signifie plus de récompenses.
"Damn, are we already too late?\! Our base at Marrenburg is under attack.\! Looks like we don't have time for the rest of the army to catch up.\! We've got to save that base!","Bon sang, est-ce qu'on arrive déjà trop tard ?\! Notre base de Marrenburg est attaquée.\! On dirait que le reste de l'armée n'a pas le temps de nous rattraper.\! Nous devons sauver cette base !"
Got it. Let's meet up with the base defender and eliminate those rebels.,Compris. Retrouvons le défenseur de la base et éliminons ces rebelles.
"\n[8], this battlefield has a lot of Woods and Forests.\! Woods, being rough terrain slows down movement a bit, but offers some protection against long-range arrow fire.","\n[8], ce champ de bataille a beaucoup de bois et de forêts.\! Les bois sont un terrain accidenté et ralentissent un peu les mouvements, mais offrent une certaine protection contre les tirs de flèches à longue portée."
"So, \n[8]. The next attack dog sent by the capital.\! Do you even know why you bleed for them?\! Perhaps not... until you've been made to bleed enough.","Donc, \n[8]. Encore un chien envoyé par la capitale. \! Sais-tu seulement pourquoi tu saignes pour eux ?\! Peut-être pas... jusqu'à ce qu'on t'ait fait saigner suffisamment."
They've reached Centurion's Rest... fall back to the keep and prepare our final defenses.\! Donar save us...,Ils ont atteint le Repos du Centurion... Repliez-vous vers le donjon et préparez nos dernières défenses.\! Que Donar nous vienne en aide...
"See that Donari Temple, \n[8]?\! If our troops have fallen in battle, they can be revived there, for a fee.\! The enemy can do the same, so it's best we take those Temples no matter what.","Tu vois le Temple de Donar, \n[8] ?\! Si nos troupes sont tombées au combat, elles peuvent y être réanimées, moyennant rétribution.\! L'ennemi peut faire la même chose, donc il est préférable de prendre ces temples quoi qu'il arrive."
