ENGLISH,FRENCH
"Let us raise a glass, to my friend, \n[8]!","Je porte un toast, à \n[8] !"
"Bet you all thought, \n[5] wouldn't make it this far, now ready to lead \n[27] first squad into battle. But I knew better!","Je parie que vous pensiez tous qu'\n[5] n'arriverait pas jusqu'ici, à diriger sa première escouade au combat. Mais moi, je n'en doutais pas !"
"Not in the celebrating mood, \n[8]?","Tu n'es pas d'humeur à faire la fête, \n[8] ?"
There's a lot on the line... the Empress's life is in our hands.,Il y a beaucoup de choses en jeu... la vie de l'Impératrice est entre nos mains.
I'm not worried. I doubt these guys can keep up with you.,Je ne suis pas inquiet. Je doute que ces types arrivent à te suivre.
...It helps having a one man army in our midst.,... Cela aide d'avoir une armée d'un seul homme parmi nous.
I'm just a man. We've got the gods on our side.,Je ne suis qu'un homme. Nous avons les dieux de notre côté.
"I'm going to trust in my soldiers, not some idea. Don't tell me you believe in those fairy tales now?","Je vais faire confiance à mes soldats, pas à une légende quelconque. Ne me dis pas que tu crois à ces contes de fées maintenant ?"
"Don't underestimate the power of ideas. Look at how this empire's starting to forget the ideas that built it.\! With a proper leader, people would again feel a part of something. There would be no generals going rogue...","Ne sous-estime pas le pouvoir des légendes. Regarde comment cet empire commence à oublier les légendes qui l'ont construit.\! Avec un bon meneur, les gens auraient à nouveau le sentiment de faire partie de quelque chose. Il n'y aurait pas de généraux qui se rebellent..."
"We've come a long way since the Academy, but now we face the real thing. Come, \n[8], let's brush up a bit.","Nous avons parcouru un long chemin depuis l'Académie, mais nous sommes maintenant confrontés à la réalité. Viens, \n[8], allons nous rafraîchir un peu."
"\c[1]Imperial Army Encampment, Eastwall Province\|\|\|\|\|\^","\c[1]Campagne de l'armée impériale, Province d'Eastwall\|\|\|\|\|\^"
