ENGLISH,FRENCH
\n[8]. You honor me with your presence.,\n[8]. Tu m'honores de ta présence.
"I have so many questions for you, Diana.","J'ai beaucoup de questions pour toi, Diana."
Is your purpose unclear?,As-tu des problèmes existentiels ?
"It's about the Temple.\! What's the deal with the priestesses, and the other Temple devotees?",C'est à propos du Temple.\! Qu'en est-il des prêtresses et des autre dévots du Temple ?
"The Sisterhood of Mercy are a seperate holy order.\! The Sisterhood of Justice and the Male Paladins take their direction from me, and I am second in command to Grandmaster Oxley.",La Sororité de la Miséricorde est un ordre saint séparé.\! La Sororité de la Justice et les Paladins sont à mes ordres et je suis la seconde du Grand Maître Oxley.
Righto.\! What's this bond you have with Edelia?,C'est bien compris.\! Quel est ce lien entre toi et Edelia ?
"She is tasked with caring for my son, and providing support for me in addition to her duties to the Sisterhood of Mercy.\! It was Edelia who crafted me this ruby amulet, to remind me of home.\! A small comfort, ever since I was sanctioned for war.",Elle a pour mission de s'occuper de mon fils et de me soutenir en plus de ses devoirs au sein de la Sororité de la Miséricorde.\! C'est Edelia qui a fabriqué cette amulette qui me rappelle mes terres natales.\! Elle m'apporte un peu de réconfort depuis que je me suis conscrite.
Wait...\| you were sanctioned?,Attends...\| tu as été conscrite ?
"All female potentials must bear at least one child before they are put in harm's way.\! After Alex was born, I began my Paladin training.","Toutes les aspirantes doivent au moins avoir un enfant avant de vivre un quelconque danger.\! Après la naissance d'Alex, j'ai commencé mon entraînement de Paladin."
"Makes sense I guess...\| So, who's Alex's father??",Ça me semble logique...\| Et qui est donc le père d'Alex ?
...He was a devout man who sacrificed much and became one of the Temple's most beloved.\! He and I have lost contact... I try not to let it become a part of my thoughts.,C'est un homme très dévoué qui a beaucoup sacrifié et l'une des figures les plus appréciées du Temple.\! Lui et moi avons perdu contact. J'essaie de chasser cela de mes pensées.
Oh... I'm sorry. Probably too personal.,Oh... Pardonne-moi d'avoir abordé le sujet. C'est certainement trop personnel.
"It matters not, if the Temple deems it so, it shall be so.\! Alex has my whole heart, and I now have my duty as a mother to a future Temple devotee.","Ne t'en fais pas. Si le Temple juge cette situation bonne, qu'il en soit ainsi.\! Alex a tout mon amour et j'ai également la charge du devoir envers un futur dévot du Temple."
So when do you get to... you know... enjoy life?,Et donc quand est-ce que tu pourras... enfin tu sais... profiter de la vie ?
"Hmm, consider it is far more enjoyable for a Paladin to live as a warrior, ready to destroy evil in any form it takes.\! By that point of view, my life is enjoyable beyond description.","Eh bien, considère que, pour un Paladin, écraser le mal sous toutes les formes qu'il prend en le monde est une manière de profiter de la vie.\! Et de ce point de vue, je suis la plus heureuse des femmes."
Fascinating. Your way of life is sort of...\| refreshing to see.\! At least there's some semblence of order in this crazy world.,"Fascinant. Ton mode de vie est, pour ainsi dire...\| rafraîchissant.\! Il y a au moins un semblant d'ordre en ce monde de fous."
"Your open mind and open heart are refreshing to me.\! Please, do not hesitate to share your company with me again.",Ton ouverture d'esprit me remplit de joie.\! N'hésite pas à revenir me voir.
Count on it!,Compte sur moi !
