ENGLISH,FRENCH
"Jules, I think I scare people.","Jules, je pense que je fais peur aux gens."
"Scare people?\! Oh, come on, Beatrix, that's not true.\! You're just a little newer around here!","Peur aux gens ?\! Allons, Beatrix, ce n'est pas vrai.\! Tu es juste nouvelle ici, c'est tout."
"You're just a cuddly little fuzzball, aren't you?\! Of course I scare people.","Tu es juste une petite boule de poils toute douce, n'est-ce pas ?\! Bien sûr que je fais peur aux gens."
"Okay, I'll say it. I'm so lonely.\! Everyone here looks at me like I'm an alien from another world.\! It seems for the time being, I need to get along with other humans... sigh.\! Jules...","Bon, je vais le dire. Je me sens tellement seule.\! Tout le monde ici me regarde comme si je venais d'un autre monde.\! Apparemment, il va falloir que je m'entende avec les autres humains pour un moment.\! Jules..."
"Yeah, I can see why that would hurt.\! We all need to feel like we belong somewhere.\! Beatrix, I'm going to make extra sure you feel welcome here, with us.","Oui, je comprends ce qui te tracasse.\! On a tous besoin de se sentir appartenir à un groupe.\! Beatrix, je vais m'assurer que tu te sentes chez toi, ici, avec nous."
...Why?\! You would be spending precious social capital.,Pourquoi ?\! Tu sacrifierais ta propre popularité en faisant ça.
"Oh, well, I just think you're misunderstood!\! I like you, though!",Je pense juste que tu es incomprise.\! Mais moi je t'aime bien !
"Misunderstood... yes, yes, she must be so empty inside.\! No family other than her absent father, brain scrambled by magic meddling, blah blah blah.\! I have embraced it.\! I could just wallow in self-pity, or I could find satisfaction in the never-ending thrill of weaving chaos through the world.\! What sounds more worthy of one's time to you?","Incomprise... Oui, voilà. Elle doit se sentir vide.\! Pas de famille, hormis son père absent et son cerveau rongé par la magie, bla bla bla.\! J'ai pris ma décision.\! Je pourrais juste me perdre en regrets ou trouver satisfaction dans le chaos que je sème dans le monde.\! Qu'est-ce qui te semble être le mieux ?"
I mean um... thanks for caring.\! For some reason it is different when you say it.\! You trying to get your hands on my future piles of money?,"Enfin, je veux dire... merci pour ta considération.\! Je ne me l'explique pas, mais c'est différent quand c'est toi qui le dis.\! Tu essaie de mettre la main sur ma future fortune ?"
"Haha, what?\! What money?","Ha ha. Hein, quoi ?\! Quelle fortune ?"
"I'm the sole inheritor of the Pendergast fortune, silly! Or I should be, anyway.\! If my father would hurry up and kick the bucket already so it's all in my rightful hands.","Je suis la seule héritière de la lignée Pendergast, idiot ! Du moins je devrais l'être.\! Si seulement mon père avait la politesse de vite passer l'arme à gauche pour que ça puisse se faire."
"Oh, neat!","Ah, super !"
So you didn't know I'm going to be filthy rich?? Then...,Tu ne savais pas que j'allais être pleine aux as ? Dans ce cas...
"Nope. I just think redheads are beautiful.\! Well, all women are beautiful, but redheads even more than that.\! And... you, even more beautiful than all those redheads!","Non. Je trouve juste les rousses très belles.\! Toutes les femmes sont belles, tu sais, mais les rousse encore plus.\! Et toi... tu es la plus belle des femmes rousses !"
"...I am jealous of which maiden has won your heart.\! Jealous enough to burn her down to cinders, even.","Je suis jalouse de celle qui conquerra ton cœur.\! Suffisamment pour la réduire en un tas de cendre, d'ailleurs."
"Well I love my sister, but other than that, no girl!\! Please do not burn my sister down to cinders.\! But... are you saying you'd want to go steady with the likes of me?","Eh bien, à part ma sœur, aucune femme ne me porte d'affection particulière.\! Je te remercie de ne pas la réduire en un tas de cendres.\! Mais... Est-ce que tu dis que tu es attirée par les gens dans mon genre ?"
"Heh, it's you I'm more worried about, kiddo.\! I'm not... AT ALL... like other girls.\! But, I promise, if you do get accidentally blown up, I WILL find a way to put you back together.","Hé, c'est pour toi que je m'inquiète, petit.\! Je ne suis pas... DU TOUT une femme comme les autres.\! Mais je te promets que si tu te fais exploser par accident je trouverai un moyen de te rapiécer."
"That's okay!\! Wow, I never thought I could be with a woman as beautiful as you...","Ça me va !\! C'est incroyable, je n'aurais jamais imaginé tisser des liens avec une femme aussi belle que toi."
"Maybe, just maybe, falling for you is going to prove more fun than recreating existence in my image.\! Please don't ever lose that charming naivete...","Peut-être que tomber amoureuse de toi sera plus amusant que de recréer tout ce qui existe à mon image.\! S'il te plaît, ne perds pas cette charmante naïveté."
