ENGLISH,FRENCH
Chapter 30: Armageddon,Chapitre 30 : Armageddon
"If only you knew how mistaken you are, Zanatus...\| But you will know soon enough.","Si seulement tu pouvais te rendre compte de ton erreur, Zanatus...\| Mais cela ne saurait tarder."
"Much has changed since last we did battle, Donar.\! Before the first war, humanity was united in banner and in faith.\! Now, your people are born lost and without purpose.\! Although this has made you easy to manipulate, it tempts me to put your species out of its misery, and render your kind extinct forever.","Les choses ont bien changé depuis notre dernière confrontation, Donar.\! L'humanité était unie sous un même drapeau et par la même foi avant la première guerre.\! Maintenant, ton peuple naît sans but sous l'emblème de la discorde.\! Bien que cela t'aie rendu facile à manipuler, je suis tenté d'abréger les souffrances de ton espèce par son extinction."
"Watch out, he's winding up to swipe us with those claws... don't stand in their path!","Attention, il s'apprête à nous faucher avec ces griffes... Ne restez pas à leur portée !"
"It is quite the gambit, coming here, to the Divine Realm, the bridge between what you know to be your home, and the endless darkness beyond this fragile barrier.\! I would admire such boldness if from anyone else!","C'est un pari risqué de vous aventurer dans le Royaume des Dieux, le pont entre votre monde et les ténèbres sans fin qui s'étendent derrière cette fragile barrière.\! J'aurais admiré tant d'audace si ce n'était pas vous qui en aviez fait preuve."
"Damn, nothing can get through that shield.\! Stop those reinforcements from overwhelming us, and avoid those hot spots - he's targeting them with his magic!","Bon sang, rien ne peut percer cette barrière.\! Empêchez les renforts de nous submerger et évitez les lieux où il concentre sa magie !"
"Everyone, we need to destroy those soldiers quickly.\! He's trying to absorb them and gain more power!","Que tout le monde élimine ces soldats, et vite !\! Il essaie de les absorber pour renforcer son pouvoir !"
"Do you know how much I pity your kind, \n[8]?\! I have watched your supposed greatest minds try to make sense of your history.\! I have seen your institutions lie to your great masses, under the guise of maintaining peace and control.\! Despite this, how little control has your kind ever had.\! Your fates are pre-determined, and history will see me as the great truthteller - the one who saved humanity from its own hubris!","Avez-vous seulement idée de la pitié que m'inspire votre espèce \n[8]?\! J'ai vu vos soi-disant grands esprits tenter de trouver un sens à votre histoire.\! J'ai vu vos institutions mentir à vos foules crédules sous couvert de vouloir maintenir l'ordre et la paix.\! Et malgré tout cela, j'ai été témoin du peu de contrôle dont vous saviez faire preuve.\! Vos destins sont tout tracés et l'histoire me verra comme l'augure de la vérité : celui qui aura sauvé l'humanité de sa propre vanité !"
"Yes. You have done enormous damage to our kind.\! It will take many generations to repair.\! Perhaps, it never will happen after so many centuries of spilling our own blood - wasted blood.",Oui. Tu as gravement porté atteinte à notre espèce.\! Il faudra des générations pour tout réparer.\! Cela ne se reproduira peut-être plus après des siècles à avoir versé notre sang pour rien.
"But now, we know how to recapture our destiny. All we needed was to see and know the enemy... and it is within us.\! You and your cult have poisoned and manipulated us, but you overestimate your power.\! When you are dead, more just like you will continue to weave chaos, but our fate will once again be ours to decide.\! ...Do you feel that, Zanatus?\! I know you can.\! Surely you feel how my heart is at peace.\! Even if I die today, I've fulfilled my purpose - I've awoked my kind to who you are, and I will rest in peace knowing your grip on humanity is broken, forever.","Mais nous savons à présent comment redevenir maîtres de notre destin. Nous n'avions qu'à apprendre à connaître notre ennemi... et il est en nous.\! Toi et ton culte nous avez empoisonnés et manipulés. Mais tu surestimes ton pouvoir.\! Après ton trépas, d'autres comme toi continueront à semer le chaos. Mais notre avenir nous appartiendra de nouveau.\!Est-ce que tu le sens, Zanatus ?\! Je sais que oui.\! Tu sens sûrement à quel point mon cœur est en paix.\! Même si je meurs aujourd'hui, j'aurai terminé mon œuvre. J'aurai montré aux miens ce que tu es vraiment. Et je reposerai en paix sachant que ton influence sera à jamais brisée."
"\n[8]...\|\| I imagine you foresaw this.\! In the end, I have served my purpose.\! And to a far, far greater power, I will be of use.\! And then, the races of this little realm will understand the meaning of humility...","\n[8]...\|\| Mais je suppose que tu l'avais prédit.\! Au final, j'ai joué mon rôle.\! Et je serai au service d'un pouvoir immensément plus grand.\! Et enfin, les races de ce petit monde comprendront le véritable sens de l'humilité..."
