ENGLISH,FRENCH
"Woooo, yeah!\! Take that, and that, and that!\! Pow, right in the kisser!","Wooohoooo !\! Prends ça, et ça et ça !\! Et pan, en plein sur le front !"
"Sister Sybil, your enthusiasm is infectious!\! Although I do not share such joy for warfare, I can at least appreciate yours!","Sœur Sybil, quel enthousiasme !\! Je ne le partage pas en ce qui concerne les faits de guerre, mais ça fait certainement plaisir à voir."
"Hey, Abi! I mean... Sister Abi!\! Careful, almost whacked ya there!","Salut Abi ! Je veux dire... Sœur Abi !\! Attention, j'ai bien failli me fâcher, hein ?"
"I do believe you were advised to temper your lust for battle, were you not?","Je suppose que l'on t'a déjà instruit de tempérer ta soif de combat, n'est-ce pas ?"
"Ugh... YES, fine, fine...","Ugh... Bon, OK, OK..."
"Ha ha, I jest, Sister Sybil, I will not tell anyone.","Ha ha, je plaisante, Sœur Sybil. Je ne le dirai à personne."
"Aha, I knew it!\! I knew you were somethin' special, Abi.","Ah ha ! Je le savais !\! Je savais que tu étais pas comme les autres, Abi."
"Well, um... I wanted to bring up something with you.\! While I think we both understand that your initiation as a Paladin was out of the ordinary, it does make sense. These are truly scarce times.\! And well...","Eh bien, euh... Je voulais te parler de quelque chose.\! Bien que je pense que nous comprenons toutes les deux que ta nomination en tant que Paladin était inhabituelle, je pense qu'elle ne manque pas de raison. Les temps sont compliqués.\! Et..."
"Yeah...???\| Come on, spit it out, pint-sized!","Et ???\| Allez, crache !"
"Well...\| I do not have a Bonded of my own, like Sister Edelia.\! Do you think...","Eh bien...\| Je n'ai pas été assignée à qui que ce soit, contrairement à Sœur Edelia.\! Est-ce que tu penses que..."
"You mean you and me, become blood sisters?\! Let me think....\| OF COURSE!\! You know... scarce times, and all.\! Let's show the world what the spirit of the Temple can do, Abi!","Tu veux dire toi et moi ? Qu'on devienne Sœurs par le sang ?\! Laisse-moi réfléchir...\| BIEN SÛR !\! Tu sais, les temps durs, tout ça tout ça...\! Montrons au monde entier ce dont est capable le Temple, Abi !"
"Oh...\| It was that easy?\! Then I shall inform Diana, and we will make it official!\! My heart is soaring, Sister Sybil, and I hope I am adequate as your blood sister!","Oh...\| C'était si facile que ça ?\! Dans ce cas, je vais en informer Diana et on officialisera ça.\! Mon cœur se remplit d'allégresse, Sœur Sybil. J'espère être une Sœur de sang adéquate !"
Adequate... psh... we're gonna light up the world!,"Adéquate... Pfff... On va mettre le feu, oui !"
