ENGLISH,GERMAN
Duke Jaromir.\! How are the Emborian troops holding up?,Herzog Jaromir.\! Wie schlagen sich die Truppen Embors?
"Well... I knew you were a man of few words, but you've really outdone yourself.","Nun … Ich wusste, Ihr seid ein Mann weniger Worte, aber Ihr habt Euch wahrlich selbst übertroffen."
...\| I find it difficult to fathom your existence.,"…\| Es bereitet mir Schwierigkeiten, Eure Existenz zu begreifen."
...Still?!,… Immer noch?!
The idea of you continues to defy my understanding.\! You are...\| holy Donar.,Der bloße Gedanke an Euch entzieht sich weiterhin meinem Verständnis.\! Ihr seid …\| der heilige Donar.
Nope.\! \n[8].,Nein.\! \n[8].
"I know the scriptures like they were my own children.\! Donar stands before me.\! You are the embodiment of truth, and the bringer of light.","Ich kenne die Schriften, als wären sie meine eigenen Kinder.\! Donar steht vor mir.\! Ihr seid die Verkörperung der Wahrheit, der Lichtbringer."
"Okay...\| sure.\! It is I, holy Donar!\! Gaze upon my radiance!\! I come to bring the ultimate truth in the universe!","Gut …\| sicher.\! Ich bin’s, der heilige Donar!\! Seht nur, wie ich strahle!\! Ich bin gekommen, um ultimative, universelle Wahrheit zu bringen!"
"...You underestimate my faith, \n[8].\! Even through your jokes, my soul is shaken to its core.","… Ihr unterschätzt meinen Glauben, \n[8].\! Selbst durch Eure Witze wird meine Seele bis ins Mark erschüttert."
"Sheesh.\! You ARE dedicated.\! Jaromir...\| I like you.\! You are... so noble, like a throwback to a nobler time.\! Please don't lower yourself to this.\! I am nothing special.","Junge, Junge.\! Ihr seid WIRKLICH hingebungsvoll!\! Jaromir …\| Ich mag Euch.\! Ihr seid … so erhaben. Mit Euch ist es wie eine Reise in edlere Zeiten.\! Bitte lasst Euch nicht auf so etwas herab.\! Ich bin niemand Besonderes."
"...Please, be my wife, \n[8].","… Bitte werdet meine Ehefrau, \n[8]."
...Wha-wha-whaaat?!,… Wa-Wa-Waaaas?!
"You have changed my life. Nay, the whole world.\! Your return to this world has given me purpose.\! Have I not been of benefit to you, \n[8]?","Ihr habt mein Leben verändert. Nein, die ganze Welt.\! Eure Rückkehr auf diese Welt hat mir einen Sinn verliehen.\! War ich Euch etwa nicht von Nutzen, \n[8]?"
"Of course!\! I mean... no one else believes as strongly as you!\! It is quite a leap to try and wife me, though, fella!","Natürlich!\! Ich meine … niemand verfügt über einen so starken Glauben wie Ihr!\! Es ist aber schon ein gewagter Schritt, mich zu Eurer Frau zu machen, mein Bester!"
...May I know your answer?,… Würdet Ihr mir Eure Antwort mitteilen?
"Well...\! You know how I like to think things over, but...","Na ja …\! Ihr wisst, dass ich keine Entscheidung leicht fälle, aber …"
"What woman doesn't dream of a man like you, solemnly professing his dedication?","Welche Frau würde nicht von einem Mann wie Euch träumen, der seine Hingabe so feierlich bekundet?"
"Okay, well, not the quickest on the uptake there, Duke.\! Yes! I accept.","Na ja, gut, ein Blitzmerker seid Ihr nicht gerade, Herzog.\! Ja! Ich akzeptiere."
That warms my heart greatly.\! You shall make a fine Duchess.,Mir wird ganz warm ums Herz.\! Ihr werdet eine exzellente Herzogin abgeben.
"Whoa there, Duchess?\! I am apparently the reincarnation of your god, and you'd demote me to Duchess?!\! I think I'll make you my Mr. Donar instead. Ha ha ha...","Moment mal, Herzogin?\! Ich soll doch die Verkörperung Eures Gottes sein, und da wollt Ihr mich zu einer Herzogin degradieren?!\! Ich glaube, ich mache Euch stattdessen zu meinem Herrn Donar. Hahaha …"
