ENGLISH,GERMAN
Chapter 8: Marooned,Kapitel 8: Gestrandet
"Narima, you mentioned you were familiar with these lands.\! Looks pretty treacherous...","Narima, Ihr meintet, Ihr wärt mit diesem Land vertraut.\! Es sieht wenig einladend aus …"
"The winds were not kind to us, \n[8], for this is a very inhospitable place.\! There is little room to maneuver an army through the swamp, but the land on the other side of the mountains is clear.","Der Wind hat es nicht gut mit uns gemeint, \n[8]. Es ist äußerst unwirtlich hier.\! Der Sumpf lässt uns nicht viel Raum, durch den eine Armee marschieren könnte, aber auf der anderen Seite des Gebirges ist freies Gelände."
...\| We can't let the Tidereavers get away with their slave trade.\! We have a chance to stop them here.,"…\| Wir dürfen den Sklavenhandel der Gezeitenräuber nicht länger zulassen.\! Wir haben jetzt die Gelegenheit, ihnen hier Einhalt zu gebieten."
You wish to cross through the swamp??,"Ihr wünscht, den Sumpf zu durchqueren?!"
"Yes, but we will cover more ground if we split up.\! Diana, can you lead a group on East side of the mountains?","Ja, aber wir können mehr Gelände abdecken, wenn wir uns aufteilen.\! Diana, könnt Ihr einen Trupp östlich der Berge anführen?"
"Your judgement has not failed us thus far.\! Yes, please decide who will go with me.","Bisher haben Eure Entscheidungen uns nicht in die Irre geführt.\! Ja. Bitte bestimmt, wer mit mir kommt."
"These lands are not suited for the city-dwelling humans.\! I am called Raskuja, and for small fee of 3000 human gold coins, Raskuja will become your guide and protector.",Dieses Land ist nicht geeignet fürrrr die Menschen von der Stadt.\! Ich werde Raskuja genannt. Für eine kleine Gebühr von 3000 Goldmünzen der Menschen Rrrraskuja schützt Euch und weist Euch den Weg.
"3,000 for one mercenary?!",3000 für einen Söldner?!
"Blue-haired human has not met Barek Tor, mmm?\! We become Mercenary for many of your years.\! Pay once, and Raskuja slay all enemies of blue-haired human.\! Raskuja is deadly killer - swift as wind, strong like mountain, strike like fire.","Mensch mit blauen Haaren kennt Barrrrek Tor noch nicht, hmm?\! Wir sind viele Menschenjahre lang Söldnerrrr.\! Ihr zahlt einmal und Rrrraskuja wird töten alle Feinde von Mensch mit blauen Haaren.\! Raskuja ist tödlich – schnell wie Wind, starrrrk wie Berg und vernichtend wie Feuer."
You're hired!,Abgemacht!
"No, thanks.","Nein, danke."
"Sorry, friend, our finances are a little tight at the moment...","Tut mir leid, mein Freund, aber bei uns ist das Geld derzeit etwas knapp …"
"Blue-haired human is brave, perhaps foolish.\! But Raskuja like this one, he hopes enemies of blue-haired human are not to be paying Raskuja first...",Mensch mit blauen Haaren ist mutig oder törrrricht.\! Aber Raskuja mag diesen Mensch. Hoffentlich seine Feinde bezahlen Rrrraskuja nicht zuerst …
"...You'd better be worth it, Raskuja.\! Please, help us out with these damn swamps.\! Blue-haired human's name is \n[8].","… Hoffentlich macht Ihr Euch auch bezahlt, Raskuja.\! Bitte helft uns, aus diesem verfluchten Sumpf zu gelangen.\! „Mensch mit blauen Haaren“ heißt übrigens \n[8]."
"\n[8] is very smart human.\! Raskuja worth far more than few clinks of human money.\! Show Raskuja who to kill, and so he shall to be doing it.","\n[8] ist sehr schlau.\! Rrrraskuja ist viel mehr wert als schnödes Menschengeld.\! Zeigt Raskuja, wer zu töten ist, und er wirrrrd das tun."
Enemy reinforcements from the East... more mercenaries?!\! They seem determined to reach \n[8]'s position.\! We can cut off their advance before they reach the swamp.,"Feindliche Verstärkung aus dem Osten … noch mehr Söldner?!\! Sie scheinen unbedingt zur Position von \n[8] vordringen zu wollen.\! Wir können ihnen den Weg abschneiden, bevor sie den Sumpf erreichen."
