ENGLISH,GERMAN
"They're here, love... I mean, Diana. I mean...","Sie sind da, Liebste … Äh, ich meinte, Diana. Also …"
We have guests! Come and greet your adoring public!,"Wir haben Gäste! Kommt und begrüßt die Menschen, die Euch anbeten!"
"With no one to carry the Temple scripture's legacy, this book's secrets are locked away... forever.","Ohne jemanden, der das Vermächtnis der Tempelschriften weitertragen kann, bleiben uns die Geheimnisse des Buches verwehrt … für immer."
That the corrupt hearts of men will someday exploit our new found ignorance...\! Its certitude is troubling. And one wonders what I must now do to protect the future.,"Eines Tages werden verderbliche Menschen diese neue Unwissenheit ausnutzen …\! So viel steht fest, und das besorgt mich. Jetzt frage ich mich, was ich tun muss, um die Zukunft zu bewahren."
My apologies... it's good to see you again.,"Entschuldigt … Schön, Euch wieder zu sehen."
They say you have decided not to take the title of Grandmistress of the Temple... but why? Who better to serve in this role?,"Man sagt, Ihr habt die Position als Großmeisterin des Tempels abgelehnt … aber warum? Wer sonst könnte diese Position denn besser bekleiden?"
...It is not my title to bear.\! A mind and soul of great caliber and purity will come to fulfill the role... I can only do my best until then.\! Did you need something of the Temple?,… Dieser Titel steht mir nicht zu.\! Jemand Großes mit reinem Herzen und Verstand wird diese Rolle übernehmen … Bis dahin kann ich nur mein Bestes tun.\! Braucht Ihr etwas vom Tempel?
"Diana, I just wanted to see if now'd be a good time to make my induction into the Sisterhood of Justice official!\! You mentioned, back in Embor, that we should do this when we get the chance, in front of all the Temple.\! I know I have much to answer for... so perhaps now I've lost the privilege...","Diana, ich wollte nur schauen, ob jetzt ein guter Zeitpunkt ist, meine Einführung in die Schwesternschaft des Rechts offiziell zu machen!\! In Embor hattet Ihr gesagt, dass wir das bei Gelegenheit tun sollten, in Anwesenheit aller Mitglieder des Tempels.\! Ich weiß aber, dass ich mir viel zuschulden kommen lassen habe … Also verdiene ich das jetzt vielleicht nicht mehr …"
"And, well... I was also wondering if Barnabas and I could get married here!","Außerdem … Hatte ich mich gefragt, ob es möglich wäre, dass Barnabas und ich hier heiraten!"
"Whoa, hold up a minute!\! Well now you've got me in a pickle, askin' all formally like that.","Hoppla, einen Moment!\! Jetzt habt Ihr mich aber unter Zugzwang gesetzt."
"Oh come on, what are you waitin' for, the right time to settle down?\! Hahaha!","Ach, kommt schon. Wartet Ihr etwa noch auf den richtigen Zeitpunkt, um sesshaft zu werden?\! Hahaha!"
Heh. Fair enough.,Hehe. Ist schon gut.
"Ah, you'd just like to make it formal.\! To be honest, I'd forgotten all about that. To me, your induction into the sacred order was official then and there.\! But, after your decision to follow Lysander, I still want to see you mature a bit, not to fall so easily to suggestion. You must be your own person.\! ...\|One year of satisfactory service to the Temple, then you will reach the first rank within the Sisterhood of Justice.\! That's the best I can do, and I believe you have what it takes.","Ach, Ihr hättet gern die förmliche Zeremonie.\! Ich hatte das ehrlich gesagt schon wieder ganz vergessen. Für mich war Euer Eintritt in die geheiligte Schwesternschaft in diesem Moment schon ganz offiziell.\! Doch nachdem Ihr dann Lysander gefolgt seid, wäre mir lieber, wenn Ihr erst ein wenig reifer und weniger beeinflussbar werden würdet. Ihr müsst für Euch selbst denken.\! …\| Ein Jahr zufriedenstellender Dienste an den Tempel, und Ihr erreicht den ersten Rang der Schwesternschaft des Rechts.\! Das ist mein bestes Angebot und ich denke, Ihr könnt das schaffen."
"And in regards to a marriage ceremony, talk to Stefan about that.\! Though, I suggest the groom agree voluntarily first.","Was eine Hochzeitszeremonie angeht – da müsst Ihr mit Stefan sprechen.\! Wobei ich vorschlagen würde, dass erst der Bräutigam dem aus freien Stücken zustimmt."
"I am ready, Diana... more than ever, to devote myself to this Temple.\! I formally request another chance to become a member of the Sisterhood of Mercy.\! I'll do whatever it takes.","Ich … bin bereiter denn je, alles für diesen Tempel zu tun, Diana.\! Ich bitte förmlich um eine weitere Chance, Mitglied der Schwesternschaft der Gnade zu werden.\! Ich werde alles dafür tun."
"...Given the circumstances, perhaps another chance is warranted.\! I do not blame you for what you must feel is a betrayal. You could not ignore your instincts.\! But this will be the second Temple induction chance for you, which is highly unusual...\! One year of satisfactory service, then you will be granted the first rank within the Sisterhood of Mercy.\! That's the best I can do, and I believe you have what it takes.","… Unter den Umständen ist eine zweite Chance vielleicht angemessen.\! Ich kann Euch nicht übelnehmen, was für Euch einem Verrat gleichgekommen sein muss. Ihr musstet Eurem Instinkt folgen.\! Doch eine zweite Gelegenheit zur Einführung in den Tempel ist äußerst ungewöhnlich …\! Ein Jahr zufriedenstellender Dienst für den Tempel, dann erhaltet Ihr den ersten Rang innerhalb der Schwesternschaft der Gnade.\! Das ist mein bestes Angebot und ich denke, Ihr könnt das schaffen."
"Hey, not bad, all things considered! Whaddya say?","Hey, das ist doch alles in allem nicht übel! Was meint Ihr?"
"...\| Thank you so much. You won't regret this, I swear!",…\| Danke vielmals. Das wird Euch nicht leidtun! Ich schwöre es!
"\n[8]...\| We go into the unknown.\! With the dark god slain, the people of Tahnra again have the power to bring about great change, for both good and evil.\! I do not know what lies ahead for you. But if you need me, I'll be there.","\n[8] …\| Wir ziehen ins Unbekannte.\! Nachdem der dunkle Gott nun getötet wurde, liegt es in der Macht der Menschen von Tahnra, große Veränderungen zu bewirken – zum Guten und zum Schlechten.\! Ich weiß nicht, was Euch als Nächstes erwartet. Aber solltet Ihr mich brauchen, werde ich für Euch da sein."
