ENGLISH,GERMAN
"Barnabas Fitch, the former Master Sergeant of the Imperial Army.\! After decades of being a soldier, he finally retires to his ranch in Melmonde country.\! Approached many times with offers to join the New Republic, Barnabas rejects, preferring the simple life.","Barnabas Fitch, früherer Hauptfeldwebel der kaiserlichen Armee.\! Nach einem jahrzehntelangen Soldatenleben zieht er sich schließlich auf seinen Hof im Umland von Melmonde zurück.\! Zahlreiche Angebote, sich der neuen Republik anzuschließen, schlägt er aus, da er ein einfaches Leben vorzieht."
"Barnabas and Sybil had grown close during the Nephilim War.\! Within Sybil is a miracle...\| a son who, with his two future brothers, will be Barnabas's greatest joy until the end of his days.","Barnabas und Sybil waren sich während des Nephilim-Kriegs nähergekommen.\! Sybil trägt ein Wunder in sich …\| Einen Sohn, der zusammen mit seinen zwei zukünftigen Brüdern für den Rest seines Lebens Barnabas’ größte Freude sein wird."
"Sybil Byrne, the restless heart.\! Sybil's allegiances shifted many times in her life, always seeking fame and approval.\! Even though her deeds during the Nephilim War have been honored, Sybil struggles to rebuild her reputation after joining Lysander's mutiny.\! But for the first time, happily accepts the hardship and awaits her long-awaited goal with patience and dilligence.","Sybil Byrne, das ruhelose Herz.\! Sybil wechselte im Lauf ihres Lebens viele Male die Seiten und suchte immer nach Ruhm und Anerkennung.\! Obgleich ihre Taten während des Nephilim-Krieges gewürdigt wurden, fällt es ihr schwer, ihren Ruf wiederherzustellen, nachdem sie sich Lysanders Meuterei angeschlossen hatte.\! Doch diese Mühe nimmt sie zum ersten Mal in ihrem Leben klaglos auf sich und arbeitet geduldig und sorgfältig auf ihr lang erstrebtes Ziel hin."
"Sybil Byrne, the restless heart.\! She and Jules, after a long friendship, finally found something more between them.\! Jules's ascension to King of Sayunaa has added a twist to their relationship, but they are in love and they plan to marry.\! Jules is urged to bear a full-blooded Sayunaari heir, but to Sybil, this was an unexpected relief, as she never saw herself bearing children anyway.","Sybil Byrne, das ruhelose Herz.\! Nach langer Freundschaft fanden sie und Jules schließlich, dass sie noch mehr verband.\! Jules’ Aufstieg auf den Thron Sayunaas gestaltete die Beziehung etwas komplizierter, doch sie sind verliebt und planen die Heirat.\! Von Jules wird ein Erbe mit Sayunaarerblut erwartet. Für Sybil ist dies eine unerwartete Erleichterung, da sie sich ohnehin nie vorstellen konnte, Kinder zu gebären."
"Sybil Byrne, the restless heart.\! After regaining her stature with the Temple, she turns her passions to raising her three new sons with Barnabas.\! Though she would not see battle again, her love for her children made her all the more invested in a future free of the evil tyrants she fought so vigorously to defeat.","Sybil Byrne, das ruhelose Herz.\! Nachdem sie ihre Stellung im Tempel wiedererlangte, konzentrierte sie ihren Eifer darauf, ihre drei Söhne mit Barnabas großzuziehen.\! Sie zog nicht mehr in die Schlacht, doch gerade aus Liebe zu ihren Kindern lag ihr eine Zukunft ohne die bösen Tyrannen, gegen die sie so eifrig gekämpft hatte, am Herzen."
"Raskuja, the Barek Tor mercenary.\! After the death of Zanatus, he quickly returned to his homeland with a king's ransom in reward for his service to the Nephilim Army.\! Because of the great boon he provided his people, Raskuja became a venerated alpha male, to bare a small army of offspring.\! Raskuja lived to a ripe old age and passed away surrounded by an expansive and adoring family.","Raskuja, der Söldner der Barek Tor.\! Nach Zanatus’ Tod kehrte er rasch in seine Heimat zurück – mit einer fürstlichen Belohnung für seine Dienste in der Armee der Nephilim.\! Da er seinem Volk Reichtum gebracht hatte, wurde Raskuja ein verehrter Alpha und zeugte eine ganze Schar an Nachkommen.\! Raskuja lebte ein langes Leben und verstarb im Kreis einer großen und liebevollen Familie."
"Edelia Haugen, of the Sisterhood of Mercy, and Diana's Bonded.\! With Alex back in her custody, Edelia returns to her duties as Diana's support.\! Her example and conduct have been held up as the exemplary Priestess of the Sisterhood of Mercy, which defined the ancient order for many years to come.","Edelia Haugen von der Schwesternschaft der Gnade, Dianas Blutsschwester.\! Nachdem Alex in ihre Obhut zurückgekehrt war, wandte sich Edelia wieder ihrer Pflicht zu, Diana zu unterstützen.\! Ihr beispielhaftes Verhalten gilt als Vorbild für Priesterinnen der Schwesternschaft der Gnade und hat den Orden für viele kommende Jahre geprägt."
"Though forbidden by the Temple, Lysander and Edelia had fallen in love.\! Edelia has not yet decided to leave tradition, but the two lovers have been inseperable...","Obgleich der Tempel es verbot, hatten Lysander und Edelia sich verliebt.\! Noch konnte Edelia sich nicht entschließen, mit der Tradition zu brechen, doch die beiden sind unzertrennlich …"
"Karl Jaromir XIII, Duke of the Duchy of Embor.\! He had committed his Duchy and his life to the Nephilim Army from its very inception, all the way to the end.\! As the last major nobleman from a bygone era, Jaromir found himself alone in a new world, one that had looked past the time of lords.\! The founders of the Republic proposed Jaromir become a proconsul - the highest rank of government under the Consul, and to function as a representative for the Embor region.\! Jaromir, putting his people first, accepted the role, and abandoned the idea of noble lineage.\! This astounding act of humility served the new Republic well, setting the stage for new traditions and institutions that would create a lasting peace.","Karl Jaromir XIII., Herzog des Herzogtums Embor.\! Er hatte sein Herzogtum wie auch sein Leben von Anfang an der Armee der Nephilim verschrieben, und so sollte es bis zum Ende bleiben.\! Als letzter wichtiger Adliger einer vergangenen Ära fand Jaromir sich in einer neuen Welt allein wieder. Einer Welt, die nicht mehr viel Verwendung für Fürsten hatte.\! Die Gründer der Republik schlugen vor, dass Jaromir ein Prokonsul werde – nach dem Konsul der höchste Rang für Regierungsbeamte – und als Vertreter der Region Embor fungiere.\! Jaromir handelte zum Wohl seines Volkes, nahm diese Position an und gab das Konzept einer Adelsfamilie auf.\! Dieser Akt der Demut war sehr förderlich für die neue Republik und führte zu neuen Traditionen und Institutionen, die für dauerhaften Frieden sorgen sollten."
"The young priestess, Abigayle, had grown fond of Jaromir during their time with \n[8].\! She was more than thrilled to support him in his new role as a key leader of the Republic, and they eventually married.","Die junge Priesterin Abigayle hatte während ihrer gemeinsamen Zeit mit \n[8] große Zuneigung zu Jaromir entwickelt.\! Sie war mehr als bereit, ihn in seiner neuen Rolle als Führungsperson der Republik zu unterstützen, und die beiden heirateten später."
