ENGLISH,GERMAN
"Hey there, Sybil was it?\! \n[8] says you're good people so you're alright with me.\! Good fightin' out there.","Hallöchen! Sybil, ja?\! \n[8] meint, Ihr hättet Euer Herz am rechten Fleck. Da werden wir uns auch gut verstehen.\! Ihr habt heute gut gekämpft."
"Thanks! Hey, right back at you Mr. Barnabas.\! Pretty good for an old farmer type.","Danke! Das Gleiche gilt für Euch, Herr Barnabas.\! Ihr macht Euch ziemlich gut für einen alten Bauern."
"That's Master Sergeant Barnabas to you, lady!","Für Euch immer noch „Hauptfeldwebel Barnabas“, junge Frau!"
"Yeah, whatever.\! Hey just let me know if you need to take a rest, I am a healer, ya know!","Ja, schon klar.\! Sagt mir Bescheid, wenn die alten Knochen mal Erholung brauchen. Ich bin nämlich Heilerin, wisst Ihr!"
What the-\! Sharp tongue on this one!,Was zum …\! Ihr habt eine spitze Zunge!
"Hey now, just giving you a hard time!\! Figured a military guy like yourself would be used to it!","Ach, ich ziehe Euch nur ein wenig auf.\! Dachte mir, so was ist einer vom Militär doch bestimmt gewohnt."
"Never was the type to go straight into the jokes.\! Gotta feel someone out a bit first!\! Ya know, wine 'n dine me before ya ask for a kiss, heh heh!","Ich lege eigentlich nicht gleich mit Witzen los.\! Man muss ja erst mal ein Gefühl dafür kriegen, wie jemand so ist!\! Ihr wisst schon – erst ein Essen und ein schöner Wein, bevor man sich küsst, hehe!"
"Um... ewww?\! Sorry Mr. Farmer, I'm keepin' my options open right now!","Äh … igitt.\! Tut mir leid, ich habe derzeit kein Interesse an einer Beziehung!"
!!!\! What the-\! That ain't what I meant!,!!!\! Was zum …\! So habe ich das doch nicht gemeint!
"Hahahaha! Too easy!\! Hey I like you.\! Let's stick together out there, eh?\! Seems I'm not the only one with something to learn!","Hahahaha! Ihr macht es einem aber auch zu leicht.\! Ihr seid aber nicht übel.\! Lasst uns da draußen Seite an Seite bleiben, ja?\! Ich bin wohl nicht die Einzige, die noch etwas zu lernen hat!"
"Sigh...\| You're gonna be trouble, I can tell.\! Glad you're on our side!","*Seufz* …\| Ich sehe schon, Ihr stiftet gerne Unfug.\! Bin froh, dass Ihr wenigstens auf unserer Seite steht!"
