ENGLISH,GERMAN
Legends 4A: Echoes,Legenden 4A: Echos
"Well, well, Jebediah. It seems you've actually managed to become useful to me!\! Don't go thinking this means you're off my naughty list just yet, little man.","Sieh einer an, Jebediah. Ihr habt es tatsächlich geschafft, mir nützlich zu sein!\! Glaubt aber nur nicht, dass ich Euch deswegen nicht mehr auf dem Kieker habe, mein Kleiner."
"B-b-begging your pardon, great sacrifices were made to find this place! The Grandmaster may be very upset with-","V-Verzeiht, aber es hat große Opfer gefordert, diesen Ort zu finden! Der Großmeister wird es mir sehr übel…"
"Shush, servant.","Schweigt, Diener."
"Yes, Miss Beatrix...","Jawohl, Fräulein Beatrix …"
"If you're just about done groveling for a tiny sliver of my approval, care to explain what's so special about this place?","Wenn Ihr jetzt damit fertig seid, vor mir zu Kreuze zu kriechen und um meine Anerkennung zu buhlen, könntet Ihr mir vielleicht erklären, was hier so großartig sein soll?"
"Why, this is a salvaged piece of the Arc Donarium. It contains technological wonders we no longer have the knowledge to create, only to try to maintain.\! I believe the missing pieces of the Historium Magnus can be found in the... um... archives here.\! Devices carried by high-ranking members of the Grandmaster's Dark Mages.\! There should be a Master Archive that will complete my chronicles and unleash the secrets of the petty Donari founders forever!","Es handelt sich um ein geborgenes Stück des Arkus von Donarium. Es enthält technologische Wunder, die wir mit unserem Wissen nicht erschaffen könnten. Wir können nur versuchen, sie instand zu halten.\! Ich glaube, dass die fehlenden Teile des Historium Magnus in den … äh, Archiven hier zu finden sind.\! Geräte, die von hochrangigen Mitgliedern der Schattenmagier des Großmeisters getragen werden.\! Es sollte ein Hauptarchiv geben, das meine Chroniken vervollständigt und die Geheimnisse der kleingeistigen donarischen Gründer für immer offenlegt!"
"Is that so? Well, do you know how to get through this place?","Ach, wirklich? Wisst Ihr denn auch, wie Ihr da herankommt?"
"I-I'm sorry, Miss Beatrix, that I do not know yet...","E-Es tut mir leid, Fräulein Beatrix, aber das weiß ich noch nicht …"
"Pah, useless as ever! I suppose I'll have to be the brains for both of us, as usual.","Pah, nichtsnutzig wie immer! Dann muss ich wohl mal wieder für uns beide denken."
