ENGLISH,GERMAN
Chapter 6: Journey to Lemelin,Kapitel 6: Reise nach Lemelin
"The time for subtle measures has passed. Tidereavers, our objective is Fort Naxos. Surround that Fortress and have no mercy.","Die Zeit der Zurückhaltung ist vorbei. Gezeitenräuber, unser Ziel ist Fort Naxos. Umzingelt diese Festung und zeigt keine Gnade."
"They sent Kuroda?! Hell's bells, they're not messin' around. That guy's got killing in his blood.\! \n[8], some powerful folks want your hide.","Sie haben Kuroda entsandt?! Potztausend, die meinen es wohl ernst. Diesem Kerl liegt das Töten im Blut.\! \n[8], einige mächtige Leute haben es auf Eure Haut abgesehen."
"\n[8], we could use your knowledge here.","\n[8], wir könnten hier Eure Kenntnisse gebrauchen."
...The Temple needs *my* advice? I hardly think...,"… Der Tempel braucht „meinen“ Rat? Ich glaube kaum, dass …"
The Temple is not accustomed to the open battlefield.,Der Tempel ist an das offene Schlachtfeld nicht gewöhnt.
"Okay...\| well, we're outnumbered. The standard move is to secure a defensive bottleneck.\! We might try to take the small forts by the river. It's slightly better than being overwhelmed here.","In Ordnung …\| Tja, wir sind zahlenmäßig unterlegen. Für gewöhnlich würden wir in so einer Situation zur Verteidigung eine Engstelle sichern.\! Wir könnten versuchen, die kleinen Festungen am Fluss einzunehmen. Das sollte etwas besser sein, als hier überwältigt zu werden."
"Right. We will follow your command, \n[8]. Donar be with us.","Gut. Wir werden Eurem Befehl Folge leisten, \n[8]. Donar wird uns beistehen."
"Looks like we're right on time.\! \n[8], don't count us out just yet.","Offenbar kommen wir rechtzeitig.\! \n[8], schreibt uns noch nicht ab."
"The Army's going to have our heads if they find out about this!\! Are you sure you're okay with this, guys?!","Wenn die Armee davon Wind bekommt, werden sie uns einen Kopf kürzer machen!\! Seid Ihr Euch sicher, dass Ihr damit einverstanden seid?!"
I've never known \n[8] to be sinister in any way.\! There's something fishy going on and \n[8] needs our help!,\n[8] hat sich mir nie etwas zuschulden kommen lassen.\! Hier ist etwas verdammt faul und \n[8] braucht unsere Hilfe!
"That's very gutsy of you, Jules...","Das ist sehr mutig von Euch, Jules …"
"We're way past worryin' about the Army now, kiddos, we're criminals now.\! But no time for belly achin'. Let's get our butts over to \n[8]'s position on the double!","Über die Armee zerbrechen wir uns jetzt nicht mehr die Köpfe, Kinder, wir sind jetzt Verbrecher.\! Aber keine Zeit für Gejammere. Bewegen wir unsere Hintern im Eilschritt zur Position von \n[8]!"
"...Is that you, Abi?!","… Bist du das, Abi?!"
Dear brother!\! Oh my stars... I cannot describe how relieved I am to see you here!,"Mein lieber Bruder!\! Du lieber Himmel … Ich kann es kaum in Worte fassen, wie erleichtert ich bin, dich hier zu sehen!"
"You too, Abi.\! I'm so proud of you - the Temple seems to have you doing some important tasks now!","Geht mir auch so, Abi.\! Ich bin so stolz auf dich. Der Tempel trägt dir jetzt offenbar wichtige Aufgaben auf!"
"Yes... it is very challenging, but this is what I wanted.\! But... surely you were not sent here by your leaders...\| Oh, Jules, what have you done?\! You are always giving yourself up for others.","Ja … Es ist eine große Herausforderung, aber genau danach hatte ich gesucht.\! Doch … du wurdest sicherlich nicht von deinen Anführern hierher entsandt …\| Oh, Jules, was hast du getan?\! Stets opferst du dich für andere auf."
"Yeah, yeah, I guess so.\! But now I'm with you, so it can't be all that bad, right?","Tja, so ist das wohl.\! Aber jetzt bin ich ja bei dir. So schlimm ist es also auch wieder nicht, oder?"
"Some day you'll live for you and no one else, Jules...","Eines Tages wirst du dein Leben nur dir selbst verschreiben, Jules …"
"Aw, don't worry about me.\! Let's just get through this battle in one piece, Abi!","Och, mach dir über mich keine Sorgen.\! Sorgen wir einfach dafür, dass wir diese Schlacht unversehrt überstehen, Abi!"
"I will not throw away my life for this employer, for this mission...","Für diesen Auftraggeber, für diese Mission, werde ich mein Leben nicht wegwerfen …"
