ENGLISH,GERMAN
Lysander...\| I wondered how long it would take for you to do something like this.,"Lysander …\| Ich hatte mich schon gefragt, wie lange es dauert, bis Ihr so etwas tut."
I can't let you take the Lightfury.\! You may be unleashing the end times upon the world.,"Ich kann nicht zulassen, dass Ihr Lichtzorn an Euch nehmt.\! Damit könntet Ihr die Endzeit über die Welt hereinbrechen lassen."
What exactly do you think this is all about?\! You think I have some sinister plan?,"Was genau denkt Ihr, dass hier vor sich geht?\! Meint Ihr, ich hätte einen heimtückischen Plan?"
"You Nephilim have been answering his call.\! That voice you keep hearing...\| That is Zanatus.\! The power that courses through your weapons, and the Lightfury...\| They gained their power as they became awash in the blood of the dark god.","Ihr Nephilim seid bisher seinem Ruf gefolgt.\! Diese Stimme, die Ihr immer wieder hört …\| Die gehört Zanatus.\! Die Macht, die Eure Waffen und auch Lichtzorn durchströmt …\| Die haben die Waffen erlangt, als sie mit dem Blut des dunklen Gottes besudelt wurden."
"Casamir is dead. You've won the war, and the world is already yours.\! You need but relish in your victory... the people still desire you, the hero of our time.",Casamir ist tot. Ihr habt den Krieg gewonnen und die Welt liegt Euch zu Füßen.\! Ihr müsst Euren Sieg nur genießen … Das Volk will seine heldenhafte Befreiung feiern.
You know how I feel about prophecy...\| but following it so far has been the right thing.\! How do you know it isn't your actions that would result in some Armageddon?,"Ihr wisst, was ich von Prophezeiungen halte …\| Doch bisher war es richtig, ihnen zu folgen.\! Woher wollt Ihr wissen, dass Eure Handlungen nicht den Weltuntergang herbeiführen?"
"I'm sorry, Lysander.\! I won't be leaving.","Es tut mir leid, Lysander.\! Ich werde nicht gehen."
"Your unchecked ambition cannot be ignored forever...\| everyone else might be scared of you, but someone must take a stand.","Eurem ungezügelten Ehrgeiz darf nicht einfach freier Lauf gelassen werden …\| Die anderen haben vielleicht Angst vor Euch, aber jemand muss etwas tun."
"What do you think? I-I made it myself.\! You won't be able to move for a while...\! Then we will be able to deal with you without unnecessary risk.\! Aren't you impressed, Beatrix?!","Was meint Ihr? I-Ich habe das selbst hergestellt.\! Ihr werdet Euch eine Zeitlang nicht bewegen können …\! So können wir uns ohne unnötiges Risiko um Euch kümmern.\! Findet Ihr das nicht beeindruckend, Beatrix?!"
...Jules?!,… Jules?!
"I'm so sorry, \n[8]...\| You're under the spell of evil...","Es tut mir so leid, \n[8] …\| Das Böse hat Euch betört …"
"\n[8]...\| I'm so sorry, this is happening so fast. They told me you'll be okay. I'll be there for you when this is all over...","\n[8] …\| Es tut mir leid, das geht alles so schnell. Mir haben sie gesagt, Euch würde nichts passieren. Ich werde für Euch da sein, wenn alles vorbei ist …"
...Abi?!,… Abi?!
"Do not be afraid, \n[8]. Even though this appears to be the only way forward, I will not allow any harm to come to you.","Keine Angst, \n[8]. Dies mag der einzige Weg sein, doch ich werde nicht zulassen, dass Euch etwas getan wird."
"Did you hear me, Jebediah? Lest you wish to be cut to ribbons by my blade, you will honor your word. Do not cross me, little man.","Habt Ihr gehört, Jebediah? Ihr werdet Euer Wort halten, wenn Ihr nicht von meiner Klinge in Fetzen geschnitten werden wollt. Verärgert mich nicht, kleiner Mann."
I...I wouldn't dream of it.,D-Das … würde mir im Traum nicht einfallen.
...Narima... what in the world lead you to believe this is the only way?!,"Narima … wie um alles in der Welt kommt Ihr darauf, dass dies der einzige Weg ist?!"
"I... I couldn't help it, \n[8]! I'm supposed to be on the good guy side, right?!\! But then, everything happened so fast, and now Lysander wants us to ""put a check"" on you, whatever.\! Don't worry, you'll be fine, they said they'd let you leave!","Ich … Ich konnte nicht anders, \n[8]! Ich soll hier doch auf der Seite der Guten sein, oder?!\! Aber dann ist alles so schnell geschehen und Lysander will jetzt, dass wir Euch „in Schach halten“, irgendwie so.\! Keine Angst, Euch wird nichts geschehen. Sie haben gesagt, sie lassen Euch gehen!"
...Sybil... what in the world lead you to go along with this?!,"Sybil … was hat Euch nur dazu gebracht, bei dieser Sache mitzuspielen?!"
"Ready your weapons, Nephilim...\| the cult will have no mercy for us.","Haltet Eure Waffen bereit, Nephilim …\| Der Kult wird uns keine Gnade zeigen."
It can't be...,Das kann nicht sein …
What are you waiting for?\! I've broken your spell... fight by my side!!,Worauf wartet Ihr denn?\! Ich habe Euren Zauber aufgehoben … Kämpft an meiner Seite!
"Lysander...\| you really did it, didn't you?!","Lysander …\| Ihr habt es wirklich getan, was?!"
"I could not convince you. It seems you are determined to take the Lightfury...\| and destroy yourself, and possibly, all there is.","Ich konnte Euch nicht überzeugen. Ihr scheint fest entschlossen, Lichtzorn an Euch zu nehmen …\| Und so Euch und womöglich alles auf der Welt zu zerstören."
"Sheesh, is that what I'm doing? What makes you want to be around such a monster, anyway?","Ach, das habe ich also vor? Warum umgebt Ihr Euch überhaupt mit einem derartigen Ungeheuer?"
"\n[8]... you can still come back from this. Those people in Armitage, they hated Casamir's regime, and you saved them!\! You're not a monster... but now I see that your destiny is clashing against that of the rest of Tahnra's...\! Zanatus's power flows through these Nephilim weapons... please don't do this, \n[8]. Let him languish in defeat, and in obscurity, forever.","\n[8] … Es gibt für Euch noch einen Weg zurück. Die Menschen in Armitage haben es gehasst, von Casamir beherrscht zu werden, und Ihr habt sie gerettet!\! Ihr seid kein Ungeheuer … Doch ich sehe jetzt, dass Eure Bestimmung nicht mit der des Rests von Tahnra vereinbar ist …\! Durch diese Waffen der Nephilim strömt Zanatus’ Macht … Bitte tut das nicht, \n[8]. Lasst ihn für immer geschlagen und in Vergessenheit ruhen."
"You know how I feel about prophecy...\| but following it so far has been the right thing.\! How could any one of us, even you, determine the unleashing of some sort of apocalyptic outcome with any certainty?\! What if you're wrong?","Ihr wisst, was ich von Prophezeiungen halte …\| Doch bisher war es richtig, ihnen zu folgen.\! Wie kann jemand von uns, selbst Ihr, sicher wissen, dass Ihr keine Apokalypse entfesselt?\! Was, wenn Ihr Euch irrt?"
"I'm sorry, Lysander. I'm determined to see this through.\! But I need you by my side for this, more than ever... please.","Es tut mir leid, Lysander. Ich bin entschlossen, diese Sache zu Ende zu führen.\! Doch dafür brauche ich Euch an meiner Seite … mehr denn je. Bitte."
I...\| I'm sorry. There's no other way.,Ich …\| Es tut mir leid. Es geht nicht anders.
"Not a hair out of place on \n[8]'s head, do you understand, Jebediah?","\n[8] wird kein Haar gekrümmt. Verstanden, Jebediah?"
"The Grandmaster will fulfill our end of the bargain, my friend. The False One will be returned to you unharmed.","Der Großmeister wird unseren Teil der Abmachung einhalten, mein Freund. Der falsche Götze wird unbeschadet zu Euch zurückkehren."
No... not him!,Nein … nicht der!
