ENGLISH,GERMAN
"Woooo, yeah!\! Take that, and that, and that!\! Pow, right in the kisser!","Jauuuu!\! Nimm dies, und das, und das!\! Zack, voll aufs Gesicht!"
"Sister Sybil, your enthusiasm is infectious!\! Although I do not share such joy for warfare, I can at least appreciate yours!","Schwester Sybil, Euer Eifer wirkt ansteckend!\! Ich teile Eure Begeisterung für die Kriegskunst zwar nicht, weiß sie aber zu schätzen."
"Hey, Abi! I mean... Sister Abi!\! Careful, almost whacked ya there!","Grüßt Euch, Abi! Äh, ich meinte … Schwester Abi!\! Hoppla, da hättet Ihr fast einen Hieb abbekommen!"
"I do believe you were advised to temper your lust for battle, were you not?","Euch wurde doch geraten, Eure Kampfeslust im Zaum zu halten, oder täusche ich mich da?"
"Ugh... YES, fine, fine...","Puh … JA, ja, ist ja gut …"
"Ha ha, I jest, Sister Sybil, I will not tell anyone.","Ich nehme Euch nur auf den Arm, Schwester Sybil. Ich werde nichts weitersagen."
"Aha, I knew it!\! I knew you were somethin' special, Abi.","Aha, wusste ich’s doch!\! Ich wusste, dass Ihr etwas Besonderes seid, Abi."
"Well, um... I wanted to bring up something with you.\! While I think we both understand that your initiation as a Paladin was out of the ordinary, it does make sense. These are truly scarce times.\! And well...","Also, ähm … Ich wollte etwas mit Euch ansprechen.\! Ich denke, uns beiden ist klar, dass Ihr unter außergewöhnlichen Umständen zum Paladin ernannt wurdet. Doch das hatte seinen Sinn. Uns fehlen dringend Leute.\! Und …"
"Yeah...???\| Come on, spit it out, pint-sized!","Ja …?\| Nun spuckt es schon aus, Kleine!"
"Well...\| I do not have a Bonded of my own, like Sister Edelia.\! Do you think...",Also …\| Ich bin nicht an jemanden gebunden wie Schwester Edelia.\! Meint Ihr …
"You mean you and me, become blood sisters?\! Let me think....\| OF COURSE!\! You know... scarce times, and all.\! Let's show the world what the spirit of the Temple can do, Abi!","Soll heißen, ob wir beide Blutsschwestern werden sollen?\! Lasst mich überlegen …\| NA KLAR!\! Ihr wisst schon … Uns fehlen die Leute und so.\! Zeigen wir der Welt, wozu wir vom Tempel imstande sind, Abi!"
"Oh...\| It was that easy?\! Then I shall inform Diana, and we will make it official!\! My heart is soaring, Sister Sybil, and I hope I am adequate as your blood sister!","Oh …\| So einfach war das jetzt?\! Dann gebe ich Diana Bescheid und wir machen es offiziell!\! Mein Herz schlägt gerade höher, Schwester Sybil, und ich hoffe, dass ich als Eure Blutsschwester gut genug bin!"
Adequate... psh... we're gonna light up the world!,Gut genug … pfff … Wir werden es der Welt zeigen!
