ENGLISH,GERMAN
Hello there. To what do I owe your visit?\! Usually I have to come to you.,"Oh, hallo. Was verschafft mir die Ehre?\! Normalerweise komme ich doch immer zu Euch."
"It is difficult to achieve a connection with the others.\! I can strike and strike again with the flint, but the spark never fires.","Es ist schwierig, Beziehungen mit den anderen aufzubauen.\! Ich kann es immer und immer wieder versuchen, aber der Funke springt nie über."
"Yeah, it happens. Guess I try and meet everyone where they are.\! So do you, you just have this ice-cold reputation to protect, or something.","Ja, so ist das manchmal. Ich probiere einfach, auf andere zuzugehen.\! Ihr macht das auch ab und an, aber Ihr habt eben Euren eiskalten Ruf zu verteidigen oder so."
Seems I'm no longer mysterious to you.,Offenbar habt Ihr mich mittlerweile durchschaut.
...You are always going to be a mystery to me.,… Ihr werdet für mich immer geheimnisvoll sein.
"Charmed.\! \n[8], if you would indulge me for a moment...\! What have you noticed from the populations we have liberated?\! Resistance? Acquiescence?","Ich bin entzückt.\!\n[8], würdet Ihr einen Augenblick für mich erübrigen?\! Was ist Euch an den Bevölkerungsgruppen aufgefallen, die wir befreit haben?\! Widerstand? Fügung?"
"Hmmm, I have not given it enough thought.\! Ever since my return, my entire focus has been on defeating the enemy on the battlefield.\! ...This is why I have people like you around me.\! What have you observed?","Hmm, damit habe ich mich noch nicht wirklich beschäftigt.\! Seit meiner Rückkehr habe ich mich voll und ganz darauf konzentriert, den Feind auf dem Schlachtfeld zu besiegen.\! … Für so etwas habe ich Leute wie Euch bei mir.\! Was ist Euch denn aufgefallen?"
The purpose of this exercise is to extract your instinctual reaction.,"Der Zweck dieser Aufgabe ist es, Eure instinktive Reaktion zu erfassen."
"Fine, fine.\! They feel grateful.\! Not all of them, but I do think the ""return of Donar"" has had a great effect on the people.\! I have to perpetuate the fairy tale in order to win their support.\! But, it seems that as of now, we have it.","Gut, von mir aus.\! Sie sind dankbar.\! Also nicht alle, aber ich glaube, dass die „Rückkehr Donars“ eine bedeutende Wirkung auf die Leute hat.\! Ich muss dieses Märchen am Leben halten, um ihre Unterstützung zu erlangen.\! Es scheint, dass uns das nach Lage der Dinge gelungen ist."
"Indeed, we have liberated those who wish to be freed from the grip of those who worship Zanatus and condemn Donar.\! But, you mustn't forget. So many of them committed themselves to Zanatus on their own accord.\! From my observation, we, and the people who look to us for liberation, may well be outnumbered by those who see us as conquerers.\! The struggle will not end when we have defeated the last foe in combat,\! but when we have healed the deep wounds in the heart and soul of our people.","In der Tat. Wir haben jene befreit, die sich dem Einfluss derer, die Zanatus verehren und Donar verdammen, entziehen wollten.\! Aber vergesst eines nicht. Viele von ihnen haben sich Zanatus aus freien Stücken verschrieben.\! Meinen Beobachtungen zufolge könnten wir, sowie die Leute, die uns als Befreier ansehen, jenen, die uns als Eroberer erachten, zahlenmäßig unterlegen sein.\! Der Kampf ist noch nicht vorbei, wenn wir den letzten Feind in der Schlacht besiegt haben,\! sondern erst, wenn wir die tiefen Wunden in den Herzen und Seelen unserer Leute geheilt haben."
"And this is why I need you.\! Lysander, please never leave my side.\! You are my right arm, perhaps even my left.","Und daher brauche ich Euch.\! Lysander, bitte bleibt auf ewig an meiner Seite.\! Ihr seid meine rechte Hand, und vielleicht sogar auch meine linke."
\n[8]...\| Forgive me.,\n[8] ...\| Vergebt mir.
"Oh, great.\! You're going to leave my side.\! Sorry... for what?",Oje.\! Ihr werdet mich verlassen.\! Tut mir leid … Warum vergeben?
For never expressing to you that your...\| Your beauty is...\| Quite captivating.,"Dafür dass ich Euch nie mitteilte, dass Eure …\| Schönheit …\| mich bezaubert."
"Oh... well... You are forgiven!\! A bit outside of your usual ponderings, eh?","Oh … also … Ich vergebe Euch!\! So was beschäftigt Euch doch sonst nicht besonders, hm?"
"Is it, though?\! The pursuit of beauty is a high calling.\! Without it, what we see are lifeless, soulless designs.\! Without pursuing it, why not would we then forget the value of love?\! Beauty reminds us that while our bodies occupy this world, our soul seeks to grow beyond it, into the divine.","Ist das so?\! Das Streben nach Schönheit ist eine himmlische Berufung.\! Ohne es würden wir in anderen bloß fade, seelenlose Konzepte sehen.\! Könnten wir ohne dieses Streben den Wert der Liebe nicht gleich vollends vergessen?\! Die Schönheit erinnert uns daran, dass während unsere Körper auf der Erde wandeln, unsere Seelen über sie hinauswachsen wollen, ins Himmlische hinein."
"...You are quite eloquent, my friend.","… Ihr seid ziemlich redegewandt, mein Freund."
"Please, do not refer to me as your friend.\! For I cannot bear that title any longer.\! \n[8], walk with me in this life.\! Be my companion, not just my ally.","Bitte bezeichnet mich nicht mehr bloß als Freund.\! Diesen Titel kann ich nicht mehr länger mein Eigen nennen.\! \n[8], beschreitet den Pfad des Lebens mit mir.\! Begleitet mich auf meinem Weg, auch abseits des Krieges."
"Lysander...\| You need not give so much of your mind to win me over.\! If I am to walk this life with you,\| give me your heart as well.","Lysander …\| Um mein Herz zu gewinnen, müsst Ihr mir nicht nur Eure Seele offenlegen.\! Wenn ich meinen Lebensweg mit Euch gemeinsam beschreiten soll,\| dann öffnet auch Euer Herz für mich."
"That may be difficult for me to express...\! But you must know that nothing in this life could pull my heart away from you.\! Know that I yearn for you, always.","Es könnte schwer für mich sein, die richtigen Worte zu finden …\! Doch Ihr müsst wissen, dass nichts auf dieser Welt mein Herz vor Euch verschließen könnte.\! Seid Euch bewusst, dass ich mich immer nach Euch sehne."
"Okay, I think I can do that...","Ja, ich denke, das schaffe ich …"
