ENGLISH,GERMAN
\c[1]Embor Palace\c[0],\c[1]Palast von Embor\c[0]
"Please don't ever leave me like that again, Sybil...","Bitte verlasst mich nie wieder, Sybil …"
"What am I going to do with you, Sybil...","Was soll ich nur mit Euch anstellen, Sybil …"
"...Thank you for looking out for me, \n[8].","… Danke, dass Ihr auf mich aufgepasst habt, \n[8]."
"Sybil, let me tell you about what it means to be a Paladin.\! We are not brutes, nor do we desire for ourselves.\! A Paladin has been forged in the fire of battle for most of their lives, and is punished harshly for pursuing worldly reward, or succumbing to fear.\! We must be ready to die for Donar.","Sybil, ich erzähle Euch etwas darüber, was es bedeutet, ein Paladin zu sein.\! Wir kämpfen nicht mit stumpfer Gewalt, und nicht für unsere eigenen Zwecke.\! Ein Paladin wird sein Leben lang in den Flammen der Schlacht gehärtet und wird hart bestraft, wenn er irdische Belohnungen sucht oder der Furcht erliegt.\! Wir müssen bereit sein, für Donar zu sterben."
"Even though evil forces have nearly destroyed us, the Paladins will live on.\! Under normal circumstances, you as a female must have bore a child to a father of the Temple's choosing.\! But we are living in extraordinary times, and our sacred order needs you.","Auch wenn böse Mächte uns nahezu vernichtet haben, werden die Paladine fortbestehen.\! Für gewöhnlich müsstet Ihr als Frau zunächst einem vom Tempel ausgewählten Vater ein Kind gebären.\! Doch wir leben in ungewöhnlichen Zeiten und unser heiliger Orden braucht Euch."
"Yes, I understand.",Ich verstehe schon.
"Should you become a Sister of Justice, your sole purpose will be as a divine weapon of war, and you will wield the essence of divinity as your armor and weapon.\! With this power comes the burdens we bear - discipline, sacrifice, temperence...\! Are you prepared for this, Sybil?","Solltet Ihr eine Schwester des Rechts werden, so wäre es Eure ausschließliche Bestimmung, eine göttliche Kriegswaffe zu sein. Ihr würdet die Essenz des Göttlichen als Rüstung und als Waffe tragen.\! Diese Macht bringt die Bürden mit sich, die wir tragen … Disziplin, Opfer, Besonnenheit …\! Seid Ihr dafür bereit, Sybil?"
"I want nothing more, ma'am...\| I am prepared to do whatever it takes!!","Es ist mein einziger Wunsch, Herrin …\| Ich werde tun, was immer auch nötig ist!"
"Psst... I think you should probably call her ""Sister"" now...","Psst … Ich denke, Ihr solltet sie jetzt vermutlich mit „Schwester“ ansprechen …"
"Then from now on, until you depart this world, you are a Paladin.\! Serve Donar and the cause of good and justice until your last breath.\! I am honored to welcome someone as brave as you, Sister Sybil.","Dann seid Ihr ab jetzt und bis Ihr aus dieser Welt verscheidet ein Paladin.\! Dient Donar und der Gerechtigkeit bis zu Eurem letzten Atemzug.\! Es ist mir eine Ehre, jemanden mit Eurem Mut aufzunehmen, Schwester Sybil."
Thank you...\| thank you so much...,Ich danke Euch …\| Ich danke Euch vielmals …
