ENGLISH,GERMAN
Chapter 29: Zenith of the World,Kapitel 29: Gipfel der Welt
So you chose to remain a slave.\! Pathetic...,"Ihr habt Euch also entschieden, versklavt zu bleiben.\! Erbärmlich …"
Beatrix...\| My love!\| Y-you will see me again in the next life!,Beatrix …\| Geliebte Beatrix!\| I-Ihr werdet mich im nächsten Leben wiedersehen!
"""Beatrix, my love""??",„Geliebte Beatrix“?
"Oh to be him, poor, poor little Jeb, and desire that which he could never have.\! I believe we have done him a favor by sending him to the void.","Ach, der arme, arme, kleine Jeb, der sich wünschte, was er nie bekommen würde.\! Ich glaube, dem haben wir einen Gefallen getan, indem wir ihn in die Leere geschickt haben."
"Stop! This man spared my son.\! Assassin, why do you serve Zanatus?","Halt! Dieser Mann hat meinen Sohn verschont.\! Assassine, warum dient Ihr Zanatus?"
"...\| I am a dead man whose heart still beats.\! It is the only path left.\! But now I accept defeat, Paladin.\! My life is yours.","…\| Ich bin ein toter Mann, dessen Herz noch schlägt.\! Ein anderer Weg bleibt mir nicht.\! Doch ich erkenne meine Niederlage jetzt an, Paladin.\! Mein Leben liegt in Eurer Hand."
"The only path? You speak like you are downtrodden.\! This is what they do - they beat the hope out of you, so that they can fill your emptiness with their evil.\! But there is always hope, even for you.\! If you will turn your skills against the enemy that would throw you at a certain death.","Kein anderer Weg? Eure Worte klingen resigniert.\! So machen die das – sie treiben Leuten die Hoffnung aus und füllen die entstandene Leere mit Bosheit.\! Aber es gibt immer Hoffnung. Auch für Euch.\! Wenn Ihr Eure Fertigkeiten gegen den Feind richtet, der Euch dem sicheren Tod überlassen würde."
"You are wasting your empathy on me, Paladin.\! But if you wish for me to be an ally against the demon cult, then it shall be done.\! When they are all dead, I will disappear from your world forever.","Ihr verschwendet Euer Mitgefühl auf mich, Paladin.\! Doch wenn Ihr mich als Verbündeten gegen den dämonischen Kult wünscht, dann soll es so sein.\! Sobald sie alle tot sind, werde ich für immer aus Eurer Welt verschwinden."
"You will get no more fight from me, \n[8]...","Ich werde Euch keinen Kampf mehr liefern, \n[8] …"
