ENGLISH,GERMAN
"Hi, dear Zelos.\! May we speak?",Hallo mein lieber Zelos.\! Können wir reden?
"Yeah, sure.","Ja, klar."
Some of the others say you are boastful.,"Ein paar der anderen sagen, Ihr prahlt gern."
I'm sure they're saying all sorts of things.,"Die sagen sicher eine Menge, wenn der Tag lang ist."
Well... yes...\| They say other things as well.\! But I am curious about the boastful part.,Also … ja …\| Sie sagen auch andere Dinge.\! Aber die Sache mit der Prahlerei hat mich neugierig gemacht.
What?\| Why?,Was?\| Warum?
"It's okay, I don't mind.\! Please tell me about some of your great exploits.",Das ist schon in Ordnung. Es macht mir nichts aus.\! Bitte erzählt mir von Euren größten Heldentaten.
"Let's see if there's anything that won't disgust you...\! Ah, the conquest of Stormrook was a high point in the campaign.\! The holdouts loyal to the Duchy of Rimorgue took their last stand...","Mal sehen, ob es da etwas gibt, das Ihr nicht abstoßend findet …\! Ah, die Eroberung von Sturmbroch war ein Höhepunkt des Feldzugs.\! Die Getreuen des Herzogtums von Rimorgue kämpften ihr letztes Gefecht …"
"Please dear Zelos, nothing like that.\! I want to hear about you! And your great abilities and victories...","Bitte, mein lieber Zelos, nicht so etwas.\! Ich will etwas über Euch erfahren! Über Eure großartigen Fertigkeiten und Siege …"
"...Alright.\! The rest of our troops had no idea what to do.\! Good thing I arrived just then, on my dragon's back.\! I swooped down from the sky, and destroyed their defenses in a matter of moments.","… Also gut.\! Unsere verbliebenen Truppen wussten nicht mehr weiter.\! Ein Glück, dass ich just in diesem Moment auf dem Rücken meines Drachen eintraf.\! Ich schoss aus dem Himmel herab und zerstörte ihre Verteidigungsanlagen in Sekundenbruchteilen."
Oh my stars...!\! Then what???,Du lieber Himmel …!\! Was ist dann passiert???
"I am quite sure that the sight of me scared the defenders enough to retreat.\! They crammed themselves into the keep, until Terenor's son surrendered to me.","Ich bin mir ziemlich sicher, dass die Verteidiger beim bloßen Anblick von mir das Weite gesucht haben.\! Sie verrammelten sich im Bergfried, bis Terenors Sohn vor mir kapitulierte."
Wow... you are so terrifying to the enemy!\! Did the townspeople celebrate your victory?!,Ist nicht wahr … Ihr jagt dem Feind wirklich Furcht und Schrecken ein!\! Haben die Stadtbewohner Euren Sieg gefeiert?
Uh...\| Yes. Let's go with that.,Äh …\| Ja. Kann man so sagen.
"Oooohh I see....\| But that's not enough, right?\! Not for a... warrior like you...","Oooh, alles klar …\| Aber das war doch noch nicht alles, oder?\! Bei einem … Krieger wie Euch …"
Strong silent type...\| Oh my stars... Zelos... you...\| You are so dreamy!!\! I mean...,"Der starke, stille Typ Mann …\| Du lieber Himmel … Zelos … Ihr …\| Ihr seid so verträumt!!!\! Ich meine …"
"You know what's interesting?\! Back when I was a ""nice"" guy, women did not care for me much.\! Yeah, they thought I was handsome, but whatever.\! Now, here we are, with you swooning over tales of conquest.\! It's all about the bad boys, isn't it?","Wisst Ihr, was interessant ist?\! Früher, als ich noch der nette Kerl von nebenan war, haben sich die Frauen nicht besonders für mich interessiert.\! Sie hielten mich zwar für attraktiv, aber das war’s auch schon.\! Jetzt hingegen stehen wir hier und Ihr schwärmt für die Geschichten meiner Eroberungen.\! Die wilden Typen sind einfach interessanter, was?"
"It's not like that!\! I'm so sorry to have offended you, dear Zelos...","Darum geht es gar nicht!\! Es tut mir so leid, falls ich Euch gekränkt habe, mein lieber Zelos …"
"Naw, it's okay.\! Better to be who you are than live a lie.\! Come, let me tell you about how I brought the city of Westerfeld to its knees.","Nee, alles in Ordnung.\! Lieber sich selbst treu sein, als eine Lüge leben.\! Kommt, lasst mich Euch davon erzählen, wie ich die Stadt Westerfeld in die Knie gezwungen habe."
"Wonderful!\! Please, spare no detail this time...",Wunderbar!\! Und lasst diesmal bitte kein Detail aus …
