ENGLISH,GERMAN
"...This is the final point in the scavenger hunt... but...\! the last clue said there'd be a priceless treasure at the end!\! What gives?\! Errmmmm, wait a second.\! Hi, Barnabas.","… Hier ist das Ende der Schnitzeljagd, aber …\! der letzte Hinweis hat gesagt, dass hier der Schatz einer Prinzessin sein würde!\! Was ist nur los?\! Äääähm, Sekunde mal.\! Hallo, Barnabas."
Nice to see ya.\! I knew you'd make it.,"Schön, Euch zu sehen.\! Ich wusste, dass Ihr es schaffen würdet."
How'd you know that?\! This was a challenging hunt!\! I might still be lost in the woods...,Woher solltet Ihr das wissen?\! Diese Jagd war eine wahre Herausforderung!\! Ich wäre wohl immer noch durch den Wald geirrt …
"Anyone who knows about you knows that's what drives ya. A challenge.\! If I made it easy, you'd'a got bored and I'd just be stuck here waitin' like a fool.","Wer Euch auch nur ’n bisschen kennt, weiß genau, was Euch antreibt. Eine Herausforderung.\! Hätte ich’s zu leicht gemacht, hättet Ihr Euch gelangweilt, und ich würde hier wie ’n Narr rumhocken und auf Euch warten."
"Ahhhh, very clever, Barnabas.\! So... you're the priceless treasure or what?","Aha, sehr schlau von Euch, Barnabas.\! Also … seid Ihr der kostbare Schatz oder was?"
Well...\| no.\! Just couldn't think of a better clue.\! Writing's never been my talent...,Na ja …\| Nein.\! Mir ist einfach kein besserer Hinweis eingefallen.\! Ich war noch nie besonders gut im Schreiben …
"I hope you'd consider the time we've spent together.\! How far we've come, and that it's just you and I here, in this grove.\! To me, that's priceless.\! And...\| this farmer would like much, much more of that.","Ihr solltet unsere gemeinsame Zeit nicht vergessen.\! Das, was wir alles erlebt haben, allein in diesem Wäldchen hier.\! Für mich ist das kostbar.\! Und …\| dieser Bauer hier würde so was gern öfter erleben."
"Oh, Barnabas...\! That's what you want? Just a lot more of me?\! Gosh, this whole, big, elaborate scheme... it's not what I'd expect from you!","Oh, Barnabas …\! Das ist es, was Ihr wollt? Einfach nur mehr von mir?\! Junge, Junge, so einen großen, ausgeklügelten Plan … hätte ich von Euch nicht erwartet!"
Yeah... guess I just wanted to try somethin' foolhardy again.\! Maybe show you that I still got a bit of spark left in me.,"Tja … Ich schätze, ich wollte einfach mal wieder was Verwegenes probieren.\! Euch zeigen, dass in mir noch etwas Pep steckt."
That's...\| so cute.\! But so silly.\! The last thing I need is even more foolhardy in my life.\! I want the Barnabas I see day in and day out.\! I want a whole lot more of that guy!,"Das ist …\| so süß.\! Aber auch töricht.\! Das Letzte, was ich in meinem Leben brauche, ist mehr Verwegenheit.\! Ich will den Barnabas, den ich tagein, tagaus erlebe.\! Von diesem Kerl will ich noch viel mehr sehen!"
"And that you shall have, Sybil... if you'll have me too...","Das sollt Ihr bekommen, Sybil … wenn es Euch wirklich ernst ist …"
"Yes, you goofball!\! Come on, just walk me back to base and tell me how you thought of this whole grand scheme.","Ja, Blödmann!\! Na los, begleitet mich zurück zur Basis und erzählt mir dabei, wie Ihr diesen großen Plan ausgeklügelt habt."
