ENGLISH,GERMAN
"Well met, Sergeant Barnabas! I am honored to fight alongside such a legend.","Ich grüße Euch, Hauptfeldwebel Barnabas! Es ist mir eine Ehre, Seite an Seite mit einer Legende zu kämpfen."
"Aww, get outta here, I ain't a legend at nothin'. Nice to hear anyhow.","Ach, lasst das doch, ich bin doch keine Legende. Aber nett isses natürlich trotzdem."
"Begging your pardon, but you have such a strange way of speaking.\! The grammar and sentence structure seems... so free.","Verzeihung, aber das ist bemerkenswert, wie Ihr redet.\! Ihr scheint Euch … viel freier auszudrücken, als ich das kenne."
"""Free"" eh? Heh heh heh...\! Kiddo, not everyone talks all fancy-like, as they do at the Academy.\! Where I come from, good ole' Melmonde, everyone sounds like me!\! Y'ain't never heard someone from the countryside before?","Frei, hm? Hehehe …\! Junge, nicht alle reden so hochtrabend wie die von der Akademie.\! In meiner Heimat, dem guten alten Melmonde, reden alle wie ich!\! Habt Ihr noch nie jemanden vom Land reden hören?"
Fascinating! What is this... Melmonde? You speak quite fondly of it.,Faszinierend! Was ist denn … Melmonde? Es scheint Euch viel zu bedeuten.
"Oh yeah. Ain't nothin' like home sweet home.\! Melmonde's a real nice town in the Rimorgue Valley that sprang up from a farmin' market for all the wheat 'n grapes goin in and out.\! I got a few bits 'a ranch land just outside 'a town. Been in the Fitch family for years - best darned horses in the Midlands, I tell ya.\! I treat 'em like I would my own flesh 'n blood.","Na klar. Geht doch nichts über die Heimat.\! Melmonde ist ein nettes Städtchen im Rimorguetal, das ursprünglich nur ein Bauernmarkt war, weil’s da so viel Weizen und Trauben gibt.\! Ich hab da nicht weit weg von der Stadt ein bisschen Land. Das gehört seit Jahren der Familie Fitch – und bessere Pferde findet Ihr da nirgendwo sonst, das sage ich Euch.\! Die behandele ich so, als gehörten sie zur Familie."
"It sounds... so peaceful. What a happy life you seem to have, Sergeant Barnabas.\! How noble you must be to leave it behind to serve this country.","Das klingt … sehr beschaulich. Da habt Ihr bestimmt ein gemütliches Leben, Hauptfeldwebel Barnabas.\! Wie großmütig von Euch, dass Ihr all das zurücklasst, um diesem Land zu dienen."
"Appreciate the kind words, but it ain't like that.\! When I put my horses in for the night, 'n look at my land, always a thought in the back 'a my mind... someone's fittin' to take it all away.\! Guys like me can't rest, not in times like these.\! If ole' Barnabas kicks off early, I got plenty of cousins who'd take real good care of the Fitch Farm.\! But ain't none of 'em can handle a war horse like me. So I gotta do it, kiddo.\! Know what I'm sayin'?","Ist ja nett von Euch, aber so stimmt das nicht.\! Wenn ich die Pferde für die Nacht einsperre und mir mein Land angucke, nagt immer etwas an mir … Dass jemand nur darauf lauert, mir das alles wegzunehmen.\! In solchen Zeiten kann ein Mann wie ich nicht ruhen.\! Falls der alte Barnabas vorzeitig den Löffel abgibt, habe ich noch jede Menge Cousins, die sich gut um den Hof kümmern.\! Aber von denen kann niemand so mit einem Schlachtross umgehen wie ich. Also muss ich das machen, Junge.\! Versteht Ihr das?"
"I understand... from a certain point of view.\! I cannot say I have much that makes me feel this way. There is my sister, but she is fiercely independent and does not need my protection.\! I value...\| life itself. I feel grateful to be given the gift of the senses, that I may take in Tahnra's splendor.\! And the gift of friends most of all.","Schon … aus dem richtigen Blickwinkel betrachtet.\! Ich kann nicht behaupten, dass es viel gäbe, was mir entsprechend am Herzen liegt. Meine Schwester, aber die ist eigenständig und muss nicht von mir beschützt werden.\! Ich schätze …\| das Leben an sich. Ich bin dankbar, die Gabe meiner Sinne zu haben, auf dass ich Tahnras Pracht genießen kann.\! Und vor allem die Gabe der Freundschaft."
"Whatever floats 'yer boat, kiddo.\! We all need somethin' to keep the ole heart tickin'!\! Be safe out there, eh?","Jeder, wie er mag, mein Junge.\! Wir alle brauchen was, was uns bei der Stange hält.\! Passt da draußen auf Euch auf, ja?"
