ENGLISH,GERMAN
"So, you've resolved to exile yourself?","Ihr habt also beschlossen, ins Exil zu gehen?"
"My role in the Millennium War is over. Zanatus is finally dead.\! I came close to losing myself completely, Diana. I can't face the people of Armitage again...\| not for a while.","Meine Aufgabe im Jahrtausendkrieg ist erfüllt. Zanatus ist endlich tot.\! Ich stand kurz davor, meinen Verstand zu verlieren, Diana. Ich kann mich den Bewohnern von Armitage nicht erneut stellen …\| zumindest vorerst nicht."
"To face your own demons... it can be the greatest struggle.\! But the people of Veridia have been fully liberated by you, and will welcome your return, I'm certain of it.","Sich seinen eigenen Dämonen zu stellen … kann eine wahre Qual sein.\! Doch Ihr habt das Volk von Veridia befreit. Es wird Eure Rückkehr begrüßen, da bin ich mir sicher."
"You're probably right. But outside of that, I feel compelled by a call to the east.\| Zanatus's dying words still haunt me.","Wahrscheinlich habt Ihr recht. Aber abgesehen davon fühle ich mich gezwungen, dem Ruf nach Osten zu folgen.\| Zanatus’ letzte Worte verfolgen mich noch."
"Accursed demon, still weaving chaos from beyond the void.","Verfluchter Dämon, selbst jenseits der Leere sät er noch Chaos."
"He may be a manipulator, but I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","Er mag ein Manipulant sein, aber ich habe keinerlei Täuschung in diesen Worten gespürt. Zanatus’ Hass auf Donar, und auf mich, ist unbeschreiblich.\! Er hat in seinen letzten Atemzügen einen gewissen Seelenfrieden verspürt. Als hätte er seine Bestimmung erfüllt.\! Uns wurde berichtet, dass einige von Zanatus’ Jüngern ins Exil gegangen seien – weit nach Osten, ausgerechnet nach Grottnor."
"The existence of Grothnor, the land untouched by Donar's light, has haunted me for some time as well.\| Legends tell that Zanatus emerged from that place.\! I will enjoy crushing what ever abominations dare threaten you there.","Die Existenz von Grottnor, das von Donars Licht unberührte Land, sucht auch mich seit einiger Zeit heim.\| Legenden zufolge soll Zanatus diesem Ort entsprungen sein.\! Es wird mir eine Freude sein, jegliche Gräuel zu zermalmen, die Euch dort bedrohen."
"Sheesh, no rest for the wicked with you around, huh?\| And... no rest for you either?\! What about Alex, and the Temple?","Mensch, Ihr lasst den Bösen nicht mal eine kleine Verschnaufpause, was?\| Genauso wenig wie Euch selbst.\! Was ist mit Alex und dem Tempel?"
"The Temple is at peace, and my son is strong.\| It was not difficult to refuse the role of Grandmaster.\! I have been lent the power to destroy evil by the gods, and until such time as I rejoin them in the divine realm, this gift shall be used to its fullest.\! And to you, my oath remains... no foe of yours will remain safe, so long as I live and breathe.","Im Tempel ist es friedlich und mein Sohn ist stark.\| Es war nicht schwierig, die Position des Großmeisters abzulehnen.\! Die Götter haben mir die Kraft verliehen, das Böse auszumerzen, und bis ich mit ihnen im Himmelsreich vereint bin, werde ich diese Gabe bestmöglich nutzen.\! Mein Schwur zu Euch bleibt bestehen … Keiner Eurer Widersacher wird sich in Sicherheit wiegen können, solange ich lebe und atme."
"Yeah, I look forward to your bad guy flattening in the coming days.\| Hey, speaking of which, why are you still in your, uh... shrunken state?","Ja, und ich freue mich schon darauf, wie Ihr in den kommenden Tagen die Bösen plattmacht.\| Apropos, warum seid Ihr immer noch, äh … geschrumpft?"
"I am...\| still adjusting. My instinct tells me to remain in this state, so as not to alarm others.","Ich …\| passe mich noch an. Mein Instinkt rät mir, weiter in diesem Zustand zu verweilen, um für weniger Aufmerksamkeit zu sorgen."
"Trust when I say, I am not alarmed.\| Come on, do the big lady thing.\| And please don't hold back, I'd very much enjoy riding on your shoulders.","Vertrau mir, ich bin nicht beunruhigt.\| Na los, als Riesin gefallt Ihr mir besser.\| Und bitte haltet Euch nicht zurück. Es würde mir gefallen, wenn Ihr mich huckepack nehmen könnt."
"\n[8], even you can be shameless.\| But very well, I shall give the Avatar of Donar what's desired and fill this world with my form. Stand clear...","\n[8], Ihr könnt ganz schön frech sein.\| Aber gut, der Wunsch der Inkarnation von Donar ist mir Befehl. Ich werde diese Welt wieder mit meiner wahren Gestalt bereichern. Tretet zurück …"
