ENGLISH,GERMAN
"Gotta say, Abigayle, you're a whole lotta courage in a small package.\! Takes a lot to keep spirits up these days I tell ya!","Ich muss schon sagen, Abigayle, für so eine Kleine habt Ihr ziemlich großen Mut.\! Das ist dieser Tage ja gar nicht so einfach, optimistisch zu bleiben!"
"Oh... thank you, my friend.\! Truthfully, I could not do so without the fellowship of all of you, and my dear brother.","Ach … ich danke Euch, mein Freund.\! Ehrlich gesagt könnte ich das auch nicht, wenn ich nicht Euch alle als Gefährten und meinen Bruder hätte."
"Heh, yeah.\| Say, you think all this prophecy stuff is gonna work?\! Not like we got anymore options...","Ja, das glaube ich.\| Sagt mal, glaubt Ihr, dieses Prophezeiungsgedöns wird funktionieren?\! Eine andere Möglichkeit haben wir ja nicht mehr …"
"...\| It must, Stefan.\! As you say, there is no other way.\! We have followed Sister Diana this far. But it is not she who we follow, it is our divine mission.\! We carry the last torch of Donar's presence in this world...","…\| Das muss es, Stefan.\! Wie Ihr schon sagt, ist das der einzige Weg.\! Wir sind Schwester Diana bis hierher gefolgt. Doch eigentlich folgen wir nicht ihr, sondern unserer gottgegebenen Mission.\! Wir sind die Letzten, die das Licht Donars in diese Welt tragen …"
Yikes... well when you put it that way... heh.,Oha … wenn man es so sieht … uff.
Say...\| anyone ever told you you're a real catch?,"Sagt mal …\| Hat Euch schon einmal jemand gesagt, dass Ihr ein guter Fang wärt?"
"I am sorry, I do not know what you mean, dear Stefan.","Entschuldigt, lieber Stefan, aber ich weiß nicht, was das heißen soll."
"A real catch!\! Y'know, fetching 'n all that.",Ein guter Fang!\! Also … bildhübsch und so.
"...Oh my stars, Stefan...","Du lieber Himmel, Stefan …"
Yeeeeesss?,… Ja?
"You really are as shameless as they say!\! Well, dear Stefan...","Ihr seid ja wirklich so dreist, wie alle sagen!\! Also, mein Lieber …"
"Go ahead princess, you can tell me anything!","Nur zu, Prinzessin, mir könnt Ihr alles sagen!"
"I...\|I am sorry, but I only like handsome, masculine men.\! Don't worry, I'm sure you will find a nice woman who will see you differently!","Es …\| tut mir leid, aber ich mag nur stattliche, attraktive Männer.\! Keine Sorge, Ihr findet bestimmt eine nette Frau, die Euch mit solchen Augen sieht!"
W-w-w-whaaaaaat?!\! But...\| but...\| but...,W-W-Waaaas?!\! Aber …\| Aber …\| Aber …
"Well, I must be going, my friend.\! We have a tough battle ahead, I wish you luck!","Ich muss mich jetzt auf den Weg machen, mein Freund.\! Vor uns steht ein harter Kampf. Ich wünsche Euch viel Glück!"
Only...\| like...\| handsome...\! Ghaaaaaahhh!!! Come back!,Sie mag …\| nur …\| stattliche …\! Aaaarrrghhh!!! Kommt zurück!
