ENGLISH,GERMAN
Chapter 1: Rebellion,Kapitel 1: Rebellion
"Good, looks like they haven't sent much out yet.","Gut, offenbar haben sie noch nicht viele entsandt."
"You should take these guys out to get some battle experience.\! You can move your squad next to the enemy soldiers and attack.\! If you run into trouble, I'm right behind you.","Ihr solltet diese Typen ausschalten, um etwas Kampferfahrung zu bekommen.\! Ihr könnt Euren Trupp neben die feindlichen Soldaten bewegen und dann angreifen.\! Ich bin direkt hinter Euch, falls Ihr Probleme bekommt."
"Take a break, Zelos, I've got this!","Entspannt Euch, Zelos, ich hab alles im Griff!"
"We took some damage in that fighting, but we can heal it back by having Support units, such as the Medic in your squad.\! While they cannot attack, Support units help greatly to keep soldier losses to a minimum.","Wir haben in dem Kampf einiges einstecken müssen, aber mit Unterstützungseinheiten wie der Heilerin in Eurem Trupp können wir uns heilen.\! Unterstützungseinheiten können zwar nicht angreifen, aber sie sind eine riesige Hilfe dabei, unsere Verluste auf ein Minimum zu reduzieren."
"Next, we need to capture that town, so we can liberate it from the rebels.\! Move any Squad to the town's front gate, and ""Seize"".","Als Nächstes müssen wir diese Stadt einnehmen, um sie von den Rebellen zu befreien.\! Bewegt einen Trupp zum Haupttor der Stadt und wählt „Erobern“."
"Good, we liberated a town, and got some Gold and Faction XP (stars) for our trouble.\! We'll need Gold for a lot of things. Recruiting new troops, hiring Mercenaries, buying Artifacts, among others.\! Faction XP allows us to increase Faction Rank.\! As Faction Rank increases, our reputation will improve among the people.\! This will yield better shop prices, discover new technology, attract new recruits, and intimidate our enemies.\! The squad who captures objectives gets Leadership (LDR) and Loyalty XP as well!","Gut, wir haben eine Stadt befreit, und für unsere Mühen haben wir etwas Gold und Fraktions-EP (Sterne) bekommen.\! Gold brauchen wir für alle möglichen Dinge. Unter anderem, um neue Truppen zu rekrutieren, Söldner anzuheuern und Artefakte zu kaufen.\! Fraktions-EP ermöglichen uns, den Fraktionsrang zu erhöhen.\! Mit einem höheren Fraktionsrang steigt unser Ruf bei den Leuten.\! Dann bekommen wir besser Preise im Laden, entdecken neue Technologien, locken neue Rekruten an und schüchtern unsere Feinde ein.\! Der Trupp, der Ziele einnimmt, verbessert außerdem seinen Führungswert (FÜH) und erhält Treue-EP!"
"The Imperial Army has already arrived...\| much sooner than I expected.\! Wolfgar, I'm trusting you to lead our troops here.\! If you hold the river fortress, we should be safe here.","Die kaiserliche Armee ist bereits hier …\| viel früher als erwartet.\! Wolfgar, ich vertraue Euch die Führung unserer Truppen an.\! Wenn es Euch gelingt, die Festung am Fluss zu halten, sollten wir hier in Sicherheit sein."
"I'll make them regret coming here, don't worry, General.","Sie werden es bedauern, hierhergekommen zu sein. Verlasst Euch drauf, General."
"Looks like we made it just in time!\! Are you ready for this, Sybil?","Wir kommen wohl gerade rechtzeitig!\! Seid Ihr hierfür bereit, Sybil?"
"Are you kidding, Jules?\! I've been waiting ages for a chance to prove my mettle!\! Come and get it, rebel scum!","Macht Ihr Witze, Jules?\! Ich warte schon seit Ewigkeiten darauf, endlich zu zeigen, was in mir steckt!\! Kommt her, ihr elenden Rebellen, hier gibt’s ’ne Tracht Prügel!"
"Your squad has tougher soldiers, so should stay in front.\! Mine will provide long-range archer attacks from a safe distance.","Euer Trupp besteht aus zäheren Soldaten, also solltet Ihr vorn bleiben.\! Meine Bogenschützen werden derweil den Feind aus sicherer Entfernung angreifen."
"See that hill?\! That's high ground, very useful, especially for archers like me!\! Move me onto the hill so I can shoot further than normal!","Seht Ihr den Hügel da?\! Insbesondere für einen Bogenschützen wie mich ist es sehr nützlich, einen Höhenvorteil zu haben!\! Bewegt mich auf den Hügel, damit ich noch weiter schießen kann!"
"Over there, to the East.\! I think that's Jules, a fellow Imperial Academy cadet of mine.\! We should meet up with them and join all our forces together.",Da drüben im Osten.\! Das müsste Jules sein. Er war auch ein Kadett an der kaiserlichen Akademie.\! Wir sollten uns zu ihnen gesellen und unsere Kräfte mit ihnen bündeln.
"If we can take that river fortress, the path to the main enemy base will be clear.\! Forts give defense bonuses and allows archers to shoot farther.\! And that goes for both sides, so we can't underestimate those defenders!","Wenn wir die Festung am Fluss einnehmen, ist die Hauptbasis des Feindes nur noch einen Steinwurf entfernt.\! Festungen verleihen Boni auf die Verteidigung und ermöglichen es Bogenschützen, weiter zu schießen.\! Das gilt jedoch für beide Seiten. Wir sollten diese Verteidiger also nicht unterschätzen!"
We've really got them on the run now!\! The river fortress is ours. Time to take down the local rebel commander at Eastwall.,Denen haben wir ganz schön zugesetzt!\! Die Festung am Fluss gehört uns. Jetzt müssen wir nur noch den Kommandanten der Rebellen in Ostwall erledigen.
"Damned Imperial dogs...\| they are really this ruthless?\! The rest of you, get out there and stop them!\! Our cause will not be snuffed out here!",Verfluchte kaiserliche Hunde …\| Sind sie wirklich so skrupellos?\! Wo ist der Rest von euch?! Raus hier und haltet sie auf!\! So leicht wird man unsere Pläne nicht durchkreuzen!
"Looks like we've got another fight on our hands.\! \n[8], we're counting on you as the army leader to destroy the enemy.\! Hopefully their leaders will get the message and lay down their weapons.","Anscheinend wartet da schon der nächste Kampf auf uns.\! \n[8], wir zählen darauf, dass Ihr diese Armee anführt und den Feind vernichtet.\! Hoffentlich werden ihre Anführer verstehen, wie aussichtslos ihre Lage ist, und die Waffen niederlegen."
"We just can't help crossing paths, Jules!\! Looks like we're in this together, huh?!","So sieht man sich wieder, Jules!\! Sieht wohl so aus, als steckten wir gemeinsam in dieser Sache drin, hm?!"
"\n[8]!\! What an honor to fight by your side in our first mission, but...\| Central Command didn't say you'd be here!\! Was there some sort of mistake?","\n[8]!\! Es ist mir eine Ehre, in unserer ersten Mission Seite an Seite mit Euch zu kämpfen, aber …\| Im Hauptquartier hat man nicht erwähnt, dass Ihr hier sein würdet!\! Hat da jemand einen Fehler gemacht?"
We...\| decided to improvise.,"Wir …\| haben beschlossen, zu improvisieren."
