ENGLISH,GERMAN
"Still alive, huh?","Du lebst noch, hm?"
"Hey, scumbag, I'm talkin' to you!","Hey, Drecksack, ich rede mit dir!"
"Have it your way, traitor.\! You keep not talkin' and I'll keep pummellin' ya.","Wie du willst, du Verräter.\! Dann schweigst du eben weiter und ich haue dich weiter."
"Heh heh.\! Y'know, I'm just doin me job.\! If you starve to death down here, it don't matter much to me.\! Sleep tight, prisoner.","Hehe.\! Weißt du, ich mache hier nur meine Arbeit.\! Wenn du hier unten verhungerst, ist mir das auch wurst.\! Träum schön."
What the...\| You can't come down here!,Was zum …?!\| Ihr dürft hier nicht rein!
Barbaric.\! How long have they let you languish in here?!,Wie barbarisch.\! Wie lange haben sie Euch hier schon darben lassen?!
"Do not worry, my boy.\! I know what they did to you.\! We won't let them get away with it.","Keine Angst, mein Junge.\! Ich weiß, was sie Euch angetan haben.\! Das werden wir nicht ungestraft lassen."
Who are you?,Wer seid Ihr?
"Edmund Pendergast, financier!\! I hope you've heard the name?","Edmund Pendergast, Bankier!\! Den Namen habt Ihr hoffentlich schon gehört?"
"Yeah, you've got some money, they say.\! So what do I matter to a man like you?","Ja, angeblich habt Ihr wohl einiges an Geld.\! Was interessiert sich jemand wie Ihr für mich?"
"Just know that I am a friend, and frankly, you could use one right now.\! You'll know what you need to know in time.\! You two, get him out of those chains.","Ihr müsst nur wissen, dass ich Euer Freund bin. Ihr könntet gerade einen gebrauchen.\! Ihr werdet schon bald alles Nötige erfahren.\! Ihr beide. Holt ihn aus diesen Ketten."
