ENGLISH,GERMAN
Chapter 2: For Whose Sake?,Kapitel 2: Warum das alles?
"\n[8]?!\! What's the world comin' to, with you savin' my hide now?","\n[8]?!\! Wie in aller Welt kann’s sein, dass Ihr jetzt meine Haut rettet?"
"It's the least I can do, Barnabas.\! I owe you the world.","Das ist doch das Mindeste, was ich tun kann, Barnabas.\! Ich verdanke Euch alles."
"Bah. Everything ya got, ya got through yer own sweat 'n grit.\! Wasn't my doin.'",Pah. Ihr habt Euch doch alles mit Eurem eigenen Schweiß und Blut erarbeitet.\! Ich hab nix gemacht.
"It's an honor to fight by your side, after all these years.\! Can't wait to show you what I've learned.","Es ist mir eine Ehre, nach all den Jahren an Eurer Seite zu kämpfen.\! Ich freue mich schon darauf, Euch zu zeigen, was ich alles gelernt habe."
"Let's plan our approach to Centurion's Rest.\! If we go to the right, looks like we're facing two squads of Cavalry.\! Cavalry are fast and powerful warriors, but fall easily to spears.\! They're guarding a stables that we can take as a source of war horses for ourselves.","Planen wir unsere Route nach Zenturios Rast.\! Wenn wir nach rechts gehen, stehen wir offenbar zwei Kavallerietrupps gegenüber.\! Kavalleristen sind schnelle und starke Krieger, aber Speeren fallen sie leicht zum Opfer.\! Die bewachen einen Stall, den wir einnehmen können, um uns Kriegspferde zu sichern."
"\n[8], look out for those walls!\! Those archers on top of the walls are protected from close-range attacks and their arrows will be much stronger.\! If we can break through and go up those ramps, we can take those guys out!\! Or, I can try to shoot at them from the ground level, but I'll be at a disadvantage.","\n[8], gebt gut auf diese Mauern dort acht!\! Die Bogenschützen auf den Mauern sind vor Nahkampfangriffen geschützt und ihre Pfeile haben viel mehr Durchschlagskraft.\! Wenn wir durchbrechen und diese Treppen hochgelangen können, haben wir die Chance, diese Typen auszuschalten!\! Ich kann auch versuchen, vom Boden aus auf sie zu feuern, aber dann werde ich ihnen gegenüber einen Nachteil haben."
"Or we can go left, a more direct route.\! They've got one fort there, guarded by a pretty tough squad.\! Taking that fort won't be easy.\! \n[8], the left route is connected by roads.\! Road terrain allows all units a high degree of movement range.","Wir können auch die direktere Route linksherum nehmen.\! Dort befindet sich eine Festung, die von einem ziemlich zähen Trupp bewacht wird.\! Diese Festung einzunehmen, wird nicht leicht sein.\! \n[8], die linke Route führt über Straßen.\! Straßen ermöglichen allen Einheiten, sich weiter zu bewegen."
"Hmmm... why not both?\! More objectives to capture, more reward.","Hmm … Warum nicht beides?\! Mehr Ziele zu erobern, bedeutet auch mehr Belohnungen."
"Damn, are we already too late?\! Our base at Marrenburg is under attack.\! Looks like we don't have time for the rest of the army to catch up.\! We've got to save that base!","Verdammt, sind wir schon zu spät?\! Unsere Basis in Marrenburg wird angegriffen.\! Sieht so aus, als könnten wir nicht auf die Ankunft der restlichen Armee warten.\! Wir müssen diese Basis sichern!"
Got it. Let's meet up with the base defender and eliminate those rebels.,Verstanden. Machen wir uns zum Verteidiger der Basis auf und eliminieren diese Rebellen.
"\n[8], this battlefield has a lot of Woods and Forests.\! Woods, being rough terrain slows down movement a bit, but offers some protection against long-range arrow fire.","\n[8], auf diesem Schlachtfeld befinden sich viele Wälder.\! Da Wälder unwegsames Gelände sind, kommt man dort langsamer voran. Jedoch bieten sie etwas Schutz gegen Pfeilbeschuss aus der Ferne."
"So, \n[8]. The next attack dog sent by the capital.\! Do you even know why you bleed for them?\! Perhaps not... until you've been made to bleed enough.","\n[8], hm? Und wieder hat die Hauptstadt einen ihrer Raufbolde geschickt.\! Wisst Ihr überhaupt, warum Ihr Euer Blut für sie vergießt?\! Vielleicht wisst Ihr das ja erst … wenn Ihr genug geblutet habt."
They've reached Centurion's Rest... fall back to the keep and prepare our final defenses.\! Donar save us...,"Sie haben Zenturios Rast erreicht … Zieht Euch in die Festung zurück und bereitet unsere letzte Verteidigung vor.\! Donar, rette uns …"
"See that Donari Temple, \n[8]?\! If our troops have fallen in battle, they can be revived there, for a fee.\! The enemy can do the same, so it's best we take those Temples no matter what.","Seht Ihr diesen Donari-Tempel, \n[8]?\! Wenn unsere Truppen im Kampf gefallen sind, können wir sie dort gegen eine Gebühr wiederbeleben.\! Der Feind kann das ebenfalls, also sollten wir diese Tempel um jeden Preis einnehmen."
