ENGLISH,PORTUGUÊS (BRASIL)
Seems like a trap...,Parece uma armadilha...
"Better keep your eyes open, then, and blink us out if things go sideways.\! We need the book...",Melhor ficarmos de olhos atentos e cair fora se tudo desandar.\! Precisamos do livro...
...\| By the heavens...,...\| Pelos céus...
Isn't that...\| that crazy mage who gave us such trouble before?!,Esse não é...\| aquele mago louco que nos deu trabalho antes?
"Yes...\! And apparently, one of the Nephilim...","Sim...\! E, aparentemente, um dos Nephilins..."
...Am I dead?,... Eu morri?
Just about.\! But you'll be fine.,Quase.\! Mas você vai ficar bem.
"Splendid...\| looks like those imperial goons couldn't get the best of me, after all.\! I do suppose I owe you a thank you, mmm?","Esplêndido...\| Parece que aqueles capangas imperiais não conseguiram tirar o melhor de mim afinal.\! Suponho que lhe devo um agradecimento, certo?"
"How about an apology?\! You know, for stealing our property.","Que tal um pedido de desculpas?\! Você sabe, por roubar a gente."
"Oh, that belonged to you?\! Goodness, had I known I was dealing with such lovely specimens, I would've just asked nicely instead.\! Name's Beatrix Pendergast.","Ah, isso pertencia a vocês?\! Pelos céus! Se eu soubesse que estava lidando com espécimes tão adoráveis, teria apenas pedido com educação.\! O nome é Beatrix Pendergast."
"...Pendergast?\! As in, Edmund Pendergast?",... Pendergast?\! Como em Edmund Pendergast?
"That's the one, darling.\! Edmund's little princess.","Isso mesmo, querido.\! A princesinha do Edmund."
Interesting. I wonder what someone from such a family would be doing out here?,Interessante. O que alguém de uma família assim estaria fazendo por aqui?
"Beatrix...\| you must come with us.\! You are one of the ancient Avatars of Donar, reborn into our world.",Beatrix...\| você precisa vir conosco.\! Você é um dos antigos Avatares de Donar renascidos em nosso mundo.
Wait just a minute...\| how did you...,Espera um pouco...\| como você...
"Ah ha!\! Of course, you pulled me from the brink.\! Signature move of Donar himself.\! Well, well, fancy meeting you here, a thousand years later.","Ah, rá!\! É claro, você me trouxe de volta.\! Movimento clássico do próprio Donar.\! Ora, ora. Que bom encontrá-lo aqui, mil anos depois."
"And you, the gigantic paladin. Inheritor of Galzus's legacy, no doubt.\! Eat any good books lately?","Igualmente, paladina gigante. Herdeira do legado de Galzus, sem dúvida.\! Devorando algum livro bom ultimamente?"
"Beatrix, the Nephilim are destined to reunite and fight Zanatus in the final battle.\! It is written in the prophecy, which has thus far come true.","Beatrix, os Nephilins estão destinados a se reunir e lutar contra Zanatus na batalha final.\! Está escrito na profecia, que até agora se provou real."
"Yes, that is the ""prophecy"" as they say, isn't it.","Sim, essa é a ""profecia"" como dizem, não é?"
"If you don't like prophecies, take a look, all but one Nephilim Avatar is standing in this room.\! We have much to discuss - let's head back to Embor.","Se não gosta de profecias, dê uma olhada. Todos, exceto um Avatar de Nephilim, estão nesta sala.\! Temos muito a discutir. Vamos voltar para Embor."
"Oh, really?\! And just why should Beatrix Pendergast comply with the likes of you, hmm?","Ah, mesmo?\! E por que Beatrix Pendergast deveria concordar com gente como você, hein?"
"I have an army, and you owe me one.",Eu tenho um exército e você me deve uma.
"You know... I always did love it in Embor.\! What with the year-round, bone-chilling winter, the endless, featureless fields... the bland, lard-based cuisine...\| yes, what a lovely destination.\! After you!","Sabe... Sempre amei isso em Embor.\! Com o inverno de doer os ossos durante todo o ano, os campos intermináveis ​ ​e inexpressivos... a culinária insípida à base de banha...\| Sim, que destino adorável.\! Depois de você!"
