ENGLISH,PORTUGUÊS (BRASIL)
"So, my father is...",Então meu pai...
He's gone from this place.,Desapareceu daqui.
"He's a tricky one, \n[8]...\| I wouldn't rest easy until you've killed that man a hundred times.","Ele é astuto, \n[8]...\| Eu não descansaria até que você matasse aquele homem cem vezes."
"I am sorry, Nephilim.\! None of the others deserve blame. All of it falls onto me.","Sinto muito, Nephilim.\! Nenhum dos outros tem culpa. Ë tudo culpa minha."
Lysander...,Lysander...
"I failed to stop you from completing the prophecy.\! Do to me what you must, \n[8].","Eu não consegui impedi-lo de cumprir a profecia.\! Faça comigo o que deve ser feito, \n[8]."
Just because you didn't succeed...\! Just because you didn't have the physical force to stop me...\! that doesn't make you wrong.,Só porque não teve êxito...\! Só porque não teve a força física para me impedir...\! Isso não faz com que tenha errado.
"Here, take the Lightfury.\! Strike me down, I will not fight back.","Tome, pegue a Furiluz.\! Derrote-me. Não revidarei."
"I think I've earned it. You saw what happened, back in Armitage.\! Only you had the guts to stand up to me.\! Now is your chance to put down a monster.",Acho que mereci. Você viu o que aconteceu lá atrás em Armitage.\! Só você teve a coragem de me enfrentar.\! Agora é sua chance de dar um fim a um monstro.
...\| I'd sooner fall on the blade myself...,...\| Eu preferiria morrer a isso...
Look around you. The sky's already changed.\! Everything that's happened has lead to this... the final invasion of Tahnra.\! Indeed perhaps this was all meant to be.,Olhe ao seu redor. O céu já mudou.\! Tudo o que aconteceu levou a isso... à invasão final de Tahnra.\! Talvez tudo isso fosse para acontecer assim.
"Just as it was written in the forbidden pages, Zanatus has retreated to the Divine Realm beyond the gate at Mount Ptolomea.\! He must be utterly destroyed before he can fully recover.\! Now that \n[8] has claimed Lightfury, the way to the Divine Realm is open.\! So too is the way from there to our world.","Assim como foi escrito nas páginas proibidas, Zanatus se retirou para o Reino Divino além do portão no Monte Ptolomea.\! Ele deve ser completamente destruído antes que possa se recuperar totalmente.\! Agora que \n[8] reivindicou a Furiluz, o caminho para o Reino Divino está aberto.\! Bem como o caminho de lá para este mundo."
"Lysander, those who followed him...\| I felt his power. It is beyond description and he is surely not of this world.\! It doesn't matter how we feel about each other... it doesn't matter what happened to get us to this point.\! If we lose, Tahnra will be devoured and in darkness, forever.\! We must be whole, at least... for this one last time.","Lysander, aqueles que o seguiram...\| Pude sentir seu poder. Está além do que foi descrito e ele certamente não é deste mundo.\! Não importa o que sentimos um pelo outro... não importa o que aconteceu para chegarmos a esse ponto.\! Se perdermos, Tahnra será devorada e tomada por escuridão para sempre.\! Precisamos estar juntos, pelo menos por esta última vez."
There is no greater blight to exist than Zanatus...\|I will spend my last lifeblood to fight him.,Não existe praga maior do que Zanatus...\| Usarei até a minha última gota de sangue para lutar contra ele.
Thank you...\| Donar be with us.,Obrigada...\| Donar esteja conosco.
"\n[8]...\| you're alive, and that's all that matters now.\! Do to me what you must...",\n[8]...\| Você sobreviveu e é só o que importa agora.\! Faça comigo o que deve ser feito...
Just because I won...\| doesn't make you wrong.,Só porque venci...\| não significa que você errou.
"I think I've earned it. You saw what happened, back in Armitage.\! Only you had the guts to stand up to me.\! Now is your chance to put down yet another tyrant.",Acho que mereci. Você viu o que aconteceu lá atrás em Armitage.\! Só você teve a coragem de me enfrentar.\! Agora é sua chance de dar um fim a outro tirano.
...\| \n[8]...\| I would rather die a thousand of the most gruesome deaths.\! I...\| you know I...,"...\| \n[8]...\| Eu prefiro morrer mil vezes da forma mais cruel possível a isso.\! Eu...\| Sabe, eu..."
"Yeah, I know. I love you too, even through your obnoxious hubris. We can come back from this... we will.","Sim, eu sei. Também te amo, mesmo com essa sua arrogância desagradável. Podemos voltar disso tudo... e iremos."
"I felt his power. It is beyond description and he is surely not of this world.\! It doesn't matter how we feel about each other... it doesn't matter what happened to get us to this point.\! If we lose, Tahnra will be devoured and in darkness, forever.\! We must be whole, at least... for this one last time.","Pude sentir seu poder. Está além do que foi descrito e ele certamente não é deste mundo.\! Não importa o que sentimos um pelo outro... não importa o que aconteceu para chegarmos a esse ponto.\! Se perdermos, Tahnra será devorada e tomada por escuridão para sempre.\! Precisamos estar juntos, pelo menos por esta última vez."
There is no greater blight to exist than Zanatus...\| We must spend our last lifeblood to fight him.,Não há praga maior do que Zanatus...\| Precisamos gastar até nossa última gota de sangue para lutar contra ele.
Thank you...\| everyone. Donar be with us.,Agradeço de coração...\| a todos vocês. Donar esteja conosco.
