ENGLISH,PORTUGUÊS (BRASIL)
"So, you've resolved to exile yourself?","Então, você resolveu se exilar?"
"My role in the Millennium War is over. Zanatus is finally dead.\! I came close to losing myself completely, Diana. I can't face the people of Armitage again...\| not for a while.","Meu papel na Guerra Milenar acabou. Zanatus finalmente está morto.\! Quase me perdi por completo, Diana. Não posso encarar o povo de Armitage de novo...\| não por um tempo."
"To face your own demons... it can be the greatest struggle.\! But the people of Veridia have been fully liberated by you, and will welcome your return, I'm certain of it.","Enfrentar seus próprios demônios... pode ser o maior dos desafios.\! Mas as pessoas de Veridia foram totalmente libertadas por você e agradecerão em troca, tenho certeza."
"You're probably right. But outside of that, I feel compelled by a call to the east.\| Zanatus's dying words still haunt me.","Você provavelmente tem razão. Mas fora isso, sinto que devo rumar a Leste.\| As palavras moribundas de Zanatus ainda me assombram."
"Accursed demon, still weaving chaos from beyond the void.",Demônio amaldiçoado... ainda propagando caos depois de morto.
"He may be a manipulator, but I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","Ele pode ser um manipulador, mas sinto mentira alguma naquelas palavras. Não dá para descrever o ódio de Zanatus por Donar, e por mim.\! Ele sentiu certa paz em seus momentos finais. Como se tivesse cumprido sua missão.\! Temos relatórios de que alguns dos seguidores de Zanatus foram para o exílio, longe a Leste, e, de todos os lugares que poderiam ir, foram rumo a Grothnor."
"The existence of Grothnor, the land untouched by Donar's light, has haunted me for some time as well.\| Legends tell that Zanatus emerged from that place.\! I will enjoy crushing what ever abominations dare threaten you there.","A existência de Grothnor, a terra intocada pela luz de Donar, tem me assombrado já faz algum tempo.\| As lendas contam que Zanatus emergiu daquele lugar.\! Vou adorar esmagar seja lá quais forem as abominações que o ameaçarem lá."
"Sheesh, no rest for the wicked with you around, huh?\| And... no rest for you either?\! What about Alex, and the Temple?","Santas estrelas, não há descanso para os perversos com você por perto, né...\| E... não há descanso para você também...\! E Alex e o Templo?"
"The Temple is at peace, and my son is strong.\| It was not difficult to refuse the role of Grandmaster.\! I have been lent the power to destroy evil by the gods, and until such time as I rejoin them in the divine realm, this gift shall be used to its fullest.\! And to you, my oath remains... no foe of yours will remain safe, so long as I live and breathe.","O templo está em paz e meu filho é forte.\| Não foi difícil recusar a função de Grã-mestre.\! Foi-me emprestado pelos deuses o poder de destruir o mal e até me juntar a eles no reino divino, este dom será usado em todo seu potencial.\! E a você, meu juramento permanece... nenhum inimigo seu permanecerá seguro enquanto eu viver e respirar."
"Yeah, I look forward to your bad guy flattening in the coming days.\| Hey, speaking of which, why are you still in your, uh... shrunken state?","É, anseio você esmagar os caras maus nos próximos dias.\| Ei, falando nisso... Por que você ainda está no seu... hm... estado encolhido?"
"I am...\| still adjusting. My instinct tells me to remain in this state, so as not to alarm others.","Eu...\| Ainda estou me ajustando. Meus instintos dizem para permanecer neste estado, para não alarmar os outros."
"Trust when I say, I am not alarmed.\| Come on, do the big lady thing.\| And please don't hold back, I'd very much enjoy riding on your shoulders.","Pode confiar quando digo, não me alarma.\| Vamos lá, faça o negócio do mulherão.\| E, por favor, não se segure. Eu adoraria ficar sobre seus ombros."
"\n[8], even you can be shameless.\| But very well, I shall give the Avatar of Donar what's desired and fill this world with my form. Stand clear...","\n[8], você não tem vergonha nenhuma nessa cara, né.\| Pois bem, darei ao Avatar de Donar o que deseja e encherei este mundo com a minha forma. Afaste-se..."
