ENGLISH,PORTUGUÊS (BRASIL)
Chapter 12: Upheaval,Capítulo 12: Perturbação
"My Duke, we have word that there is a massive riot in the streets of Rimorgue!\! The mob is calling for an end to war and they demand compensation!\! Our government has been exiled!","Meu Duque, há boatos de que há uma grande rebelião nas ruas de Rimorgue!\! A multidão está pedindo o fim da guerra e demandam indenizações!\! Nosso governo foi exilado!"
What?!\! Why now?!\! Then we mustn't waste time!\! We must take Fort Eureeka without delay - overwhelm their defenses! Charge!!,O quê??\! Por que agora?\! Então não devemos perder tempo!\! Precisamos tomar o Forte Eureka sem mais delongas. Sobrecarreguem as defesas deles! Atacar!!
"So, it's come to this...\! Lysander, how could I have miscalculated this bad...","Então chegamos a esse ponto...\! Lysander, como pude ter calculado isso tão mal..."
"Don't worry about it. Look at them, they're fools.\! Preparing to charge a position as heavily fortified as this.\! They're throwing lives away... one has to wonder why.\! As long as we control the chokepoints in the walls, Fort Eureeka will hold.","Não se preocupe. Olhe para eles, são tolos.\! Preparando-se para atacar uma posição tão fortificada como esta.\! Estão jogando suas vidas fora... sabe-se lá o porquê.\! Contanto que controlemos os gargalos nas muralhas, o Forte Eureka se manterá."
Hopefully they'll take enough damage to lose their appetite for bloodshed...,"Com sorte, eles tomarão dano o suficiente para perder seu apetite por derramamento de sangue..."
\c[1]Permadeath has been turned off for this chapter.,\c[1]Um fim permanente foi descartado para este capítulo.
Terenor! Stop this!\! You can call it all off and realize you've been mislead.\! Casamir thinks he can wag you around like a dog...\| we musn't give him what he wants!,Terenor! Pare agora!\! Você pode impedir isso e perceber que você foi enganado.\! Casamir acha que ele pode arrastá-lo por aí como um cachorro...\| não devemos dar o que ele quer!
"It is too late for that now, \n[8].\! One of us will die today, so unless you wish to leave this world in disgrace, raise your weapon!","Agora é tarde demais para isso, \n[8].\! Um de nós morrerá hoje. Então, a menos que queira deixar este mundo em desonra, levante sua arma!"
"Ugh... you ARE a predictable oaf!\! Fine, then die the lapdog of a traitor!",Ah... você É um idiota previsível!\! Certo. Então morra como um cachorrinho de um traidor!
"Ugh...\| Donar, forgive me...","Ah...\| Donar, perdoai-me..."
With Terenor dead... what's going to happen??,Com a morte de Terenor... o que acontecerá??
A meaningless death.\! But Casamir's still out there.\! We need to stay vigilant!,Uma morte sem sentido.\! Mas Casamir ainda está por aí.\! Precisamos continuar vigilantes!
"Oh, Terenor died in battle?\! How unfortunate.\! It seems we will have to clean up this mess now.",Terenor morreu em batalha?\! Que infelicidade.\! Parece que agora teremos que limpar essa bagunça.
What the...?!,O quê... ??
Such firepower...\| they lured us to a trap.\! As if they knew we'd be here exactly at this time. How...,Esse poder de fogo...\| eles nos atraíram para uma armadilha.\! Como se soubessem que estaríamos aqui neste exato momento. Como...
"Everyone, fall back to the keep!\! Stay out of range of those cannons! Maybe we can hold them off if we stand strong!","Tropa, recuar para a fortaleza!\! Fiquem fora do alcance daqueles canhões! Quem sabe possamos mantê-los afastados se aguentarmos firme!"
Jules...\| we have followed \n[8] into the jaws of Hell...,Jules...\| seguimos \n[8] até a boca do inferno...
"It is a tough situation indeed, Narima.\! We're still alive, though.","É mesmo uma situação difícil, Narima.\! Mas ainda estamos vivos."
"Jules, if it comes down to it, would you die for \n[8]?\! Would you die in this war among squabbling Veridian nobles?","Jules, chegou a hora da verdade. Você morreria por \n[8]?\! Você morreria nesta guerra de nobres Veridianos se atacando?"
"Narima...\| we're all here together.\! I don't want anyone to die, and that includes you and I!\! Why are you so worried about me over the others?",Narima...\| estamos aqui juntos.\! Não quero que ninguém morra e isso inclui você e eu!\! Por que se preocupa mais comigo do que com os outros?
"...\| Someday you'll know.\! But not today.\! Today your job is to survive, do you understand?!","...\| Algum dia, saberá.\! Mas não será hoje.\! Hoje, seu trabalho é sobreviver, está me entendendo?"
"Same to you, Narima.\! You've looked out for me so much thus far, so I'm not going to let you throw yourself away either!\! Come on, let us defend this fortress as a true Sayunaari would!","Igualmente para você, Narima.\! Você cuidou de mim até agora, então também não deixarei que você morra!\! Vamos, defenderemos esta fortaleza como verdadeiros Sayunaari o fariam!"
Truly noble in deed... Donar watch over you.,"Realmente, muito nobre... Que Donar olhe por vós."
"Sybil, you stay sharp out there, y'here me?\! I got a funny feelin' about me now.\! Not a good one.","Sybil, olhos abertos aqui, ok?\! Estou com uma sensação estranha.\! E não é das boas."
You goin' soft on us or what?!\! This is what I live for!\! My heart is racing...\| if only I could feel like this all the time.\! It's like there's fire flowing through me!,Você tá ficando mole com a gente ou o quê??\! É para isso que eu vivo!\! Meu coração está acelerado...\| se ao menos eu pudesse me sentir assim o tempo todo.\! É como se houvesse chamas passando pelo meu corpo!
"Listen t'me, kiddo...\| this ain't lookin' pretty.\! I been down this road before.\! You'd should trust this old man's gut feelin' - it's the best friend I got.",Escuta aqui... \|isso não parece certo.\! Já estive em situações assim antes.\! Você deve confiar na intuição do velho aqui... ela é minha melhor amiga.
...\|Whaddya mean?\! You don't think we'll make it?!,...\| Como assim?\! Não acha que sairemos com vida?
"Ain't nothin' like that, just...",Não é isso... é só que...
"Barnabas...\| How'd such a sweet man end up a soldier anyway?\! Come on, we can do this!\! They'll have to kill me a thousand times before they win!",Barnabas...\| Como um homem tão gentil acabou se tornando um soldado?\! Vamos lá. A gente consegue!\! Eles precisarão me matar mil vezes antes de ganhar!
"Stefan, you seem shaken.","Stefan, você parece abalado."
I'm doin' okay!\! No really... I'm fine!,"Tá tudo bem!\! Na verdade, não... Estou ótimo!"
It seems the enemy has lured us into an impossible situation.\! This may be the end.,Parece que o inimigo nos atraiu para uma situação impossível.\! Talvez seja o fim.
"...\| Y'always were a bright and sunny personality, Diana.","...\| Você sempre foi uma personalidade positiva e brilhante, Diana."
"As you would say, ""don't shoot the messenger.""",Como você diria: “não atire no mensageiro”.
"Yeah, I'd probably say that...","É, eu provavelmente diria isso..."
"Yer serious, aren't ya...","Você está falando sério, não está?"
"Stefan... this is not the life for you.\! I will not tell the others should you happen to slip away.\! If I fall in battle, I need you to protect my Alex.","Stefan... esta vida não é para você.\! Não contarei aos outros caso você fuja.\! Se eu morrer em batalha, preciso que você proteja meu Alex."
Diana...,Diana...
Just promise me that...,Só me prometa que...
"...Alright, alright!\! ...Bah, you've always gotta talk about dyin'.\! You may not care if that happens but damn, some of us sure will.","... Pode deixar, pode deixar!\! ... Credo, você sempre tem que falar sobre morte.\! Talvez você não se importe se algo acontecer, mas, droga, alguns de nós se importarão."
"If they do kill me, my body will perish, but they will never see a Paladin on their knees.\! Until such time, do keep count of how many fall to my hammer... and tell the world what it means to go against the Paladins of holy Donar.","Se eles me matarem, meu corpo perecerá, mas eles jamais verão uma Paladina de joelhos.\! Até que isso aconteça, conte quantos cairão sob o meu martelo... e diga ao mundo o que significa ir contra os Paladinos de Santo Donar."
"Now you're talkin'!\! Come on, let's make a story that'll be burned into memory for a thousand years!","Agora, sim!\! Vamos lá! Vamos escrever a história que será gravada na memória por mil anos!"
"Zelos...\| I couldn't make it.\! Wherever you are, you'll have to make things right...","Zelos...\| Não consegui.\! Onde quer que esteja, você terá que acertar as coisas..."
"All this carnage, because I thought I knew what the hell I was doing...",Toda essa carnificina... pois achei que sabia o que estava fazendo...
Casamir...\| Someone... something...\| will destroy you.\! Even if I must from the grave...,Casamir...\| Alguém... alguma coisa...\| o destruirá.\! Mesmo que eu tenha que voltar do túmulo...
"Stubborn little street rabble. As you wish, we will hold back no longer.\! Commander Trihan, converge on \n[8]'s position with all available forces! Crush them!","Ralé teimosa das ruas. Como desejar, não nos seguraremos mais.\! Comandante Trihan, converter para a posição de \n[8] com todas as forças disponíveis! Destrua-os!"
