ENGLISH,PORTUGUÊS (BRASIL)
"Pah, silly Veridians. If they will not properly acknowledge you as their savior, they deserve not the grace and beauty of my presence.","Hunf. Tolos veridianos. Se eles não reconhecerem você como a salvação deles, não merecerão a graça e a beleza da minha presença."
"...\| They will be ready in time. But for now, my role in Veridia is done. The Nephilim War is over, and Zanatus is dead.","...\| Com o tempo, eles estarão prontos. Mas, por ora, meu papel em Veridia acabou. A Guerra dos Nephilins terminou e Zanatus está morto."
"Indeed! A well-done demon, burned to a crisp by the divine fires of Cyrene.","Verdade! Um demônio bem morto, queimado às cinzas pelos fogos divinos de Cyrene."
You don't seem too broken up about losing your adoptive father.,Você não parece tão abalada em perder seu pai adotivo.
"...\| It feels bizarre to even hear those words. That man, that being, took me in for his own designs.\! No one fiddles with the likes of Beatrix, not even you, \n[8]!","...\| Soa até bizarro ouvir essas palavras. Aquele homem, aquele ser, fez de mim um mero projeto.\! Ninguém mexe com gente como Beatrix, nem mesmo você, \n[8]!"
"Ha, duely noted.",Ok. Recado dado.
"Now then. You've promised me a new adventure.\| Care to share the details, or shall I simply annihilate anything that looks in your direction?",E agora... Você me prometeu uma nova aventura.\| Poderia compartilhar os detalhes ou devo aniquilar tudo que for em sua direção?
"Zanatus's dying words still haunt me. I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","As palavras moribundas de Zanatus ainda me assombram. Não senti mentira alguma naquelas palavras. Não dá para descrever o ódio de Zanatus por Donar, e por mim.\! Ele sentiu certa paz em seus momentos finais. Como se tivesse cumprido sua missão.\! Temos relatórios de que alguns dos seguidores de Zanatus foram para o exílio, longe a Leste, e, de todos os lugares que poderiam ir, foram rumo a Grothnor."
"Grothnor, hmm?\| You know, they say even Donar's light fails to reach its innermost depths.\! It is home to unspeakable horrors that could render a man insane from fear.\! An odd vacation destination, though you've successfully intrigued me.\! The treasures that await must be positively gleaming.","Grothnor, hm...\| Sabe, dizem que nem mesmo a luz de Donar chega às maiores profundezas de lá.\! É a casa de terrores indescritíveis que poderiam levar alguém à loucura de medo.\! Um destino bizarro de férias, mas me deixou intrigada.\! Os tesouros que lá esperam devem ser bem brilhantes."
"Yeah, I know. I couldn't imagine someone better equipped to be by my side for this.\| Ready to head off, then?","Sim, eu sei. Não poderia imaginar alguém mais bem preparada para estão ao meu lado para essa jornada.\| Pronta para irmos?"
"Off we go, then! Let us set the future ablaze, \n[8]!","Vamos nessa! Vamos botar fogo no futuro, \n[8]!"
