ENGLISH,PORTUGUÊS (BRASIL)
"...This is the final point in the scavenger hunt... but...\! the last clue said there'd be a priceless treasure at the end!\! What gives?\! Errmmmm, wait a second.\! Hi, Barnabas.","... Este é o ponto final da caça ao tesouro... mas...\! a última pista dizia que haveria um tesouro inestimável no final!\! Que significa...\! Hm... Só um segundo.\! Oi, Barnabas."
Nice to see ya.\! I knew you'd make it.,Bom vê-lo.\! Sabia que você conseguiria.
How'd you know that?\! This was a challenging hunt!\! I might still be lost in the woods...,Como você sabia isso?\! Foi uma caça desafiadora!\! Eu poderia ainda estar perdido na floresta...
"Anyone who knows about you knows that's what drives ya. A challenge.\! If I made it easy, you'd'a got bored and I'd just be stuck here waitin' like a fool.","Todo mundo que o conhece sabe o que o move. Um desafio.\! Se facilitasse, você ficaria entediado e eu estarei aqui esperando que nem idiota."
"Ahhhh, very clever, Barnabas.\! So... you're the priceless treasure or what?","Ah, muito esperto, Barnabas.\! Então... você é o tesouro inestimável ou o quê?"
Well...\| no.\! Just couldn't think of a better clue.\! Writing's never been my talent...,Bom...\| não.\! Só não consegui pensar em uma pista melhor.\! Escrever nunca foi meu dom...
"I hope you'd consider the time we've spent together.\! How far we've come, and that it's just you and I here, in this grove.\! To me, that's priceless.\! And...\| this farmer would like much, much more of that.","Espero que considere o tempo que passamos juntos.\! Quão longe chegamos e que só sou eu e você aqui neste arvoredo.\! Para mim, isso é não tem preço.\! E...\| este fazendeiro gostaria muito, muito mais disso."
"Oh, Barnabas...\! That's what you want? Just a lot more of me?\! Gosh, this whole, big, elaborate scheme... it's not what I'd expect from you!","Ah, Barnabas...\! É isso que você quer? Muito mais de mim?\! Céus, esse todo esquema elaborado... não é o que eu espero de você!"
Yeah... guess I just wanted to try somethin' foolhardy again.\! Maybe show you that I still got a bit of spark left in me.,É... acho que só queria tentar algo imprudente de novo.\! Quem sabe eu lhe mostre que ainda tenho uma chama acesa em mim.
That's...\| so cute.\! But so silly.\! The last thing I need is even more foolhardy in my life.\! I want the Barnabas I see day in and day out.\! I want a whole lot more of that guy!,Isso é...\| tão fofo.\! Mas bem bobo.\! A última coisa que preciso é ainda mais imprudência na minha vida.\! Quero o Barnabas que vejo todos os dias.\! Eu quero muito mais desse cara!
"And that you shall have, Sybil... if you'll have me too...","E assim você terá, Sybil... Se você me quiser..."
"Yes, you goofball!\! Come on, just walk me back to base and tell me how you thought of this whole grand scheme.","Sim, bobalhão!\! Vamos, me acompanhe até a base e diga-me o que pensou deste grande esquema."
