ENGLISH,PORTUGUÊS (BRASIL)
Chapter 15: Westerfield Escape,Capítulo 15: Fuga de Campocidental
"We'll get 'im, Diana.\! Just like we'll save all of 'em from these bastards.","Vamos pegá-los, Diana.\! Assim como salvaremos todos daqueles bastardos."
"...All in due time.\! Now we must escape to the safety of Centurion's Rest.\! If we can cross the bridge to the east, we can destroy it, and cut off the Imperial army's advance.","... Tudo em seu tempo.\! Agora, precisamos fugir para a segurança do Abrigo do Centurião.\! Se conseguirmos cruzar a ponte para o Leste, poderemos destrui-la e impedir o avanço do Exército Imperial."
"They're using the river as their escape route.\! Do not harm the children, but the rebel fighters are forsaken.","Eles estão usando o rio como rota de fuga.\! Não firam as crianças, mas os lutadores rebeldes não terão perdão."
"You hear that, boys? That masked freak show wants us to go easy on these snot-nosed little goblins.\! Ignore him, our orders come from the Emperor! Slay them!","Ouviram, rapazes? Aquela abominação mascarada quer que peguemos leve com aqueles goblins catarrentos.\! Ignore-o! Nossas ordens vêm do Imperador! Massacrem-nos!"
"Do not engage the black knight!\! Everyone, move, on the double!","Não lutem contra o cavaleiro negro!\! Todos, movam-se, rápido!"
We can't destroy the bridge until it's clear!,Não podemos destruir a ponte até que esteja livre!
"If we destroy the bridge, any children still out there will be stuck on the other side.","Se destruirmos a ponte, qualquer criança ainda lá ficará presa do outro lado."
Yes,Sim
No,Não
