ENGLISH,PORTUGUÊS (BRASIL)
"Oh, look. It seems someone forgot to clean up the scum here.\! Pah, what happened to service?!","Ah, veja. Parece que alguém esqueceu de limpar a escória aqui.\! O que aconteceu com o serviço?"
"Hello. Come to say your piece, have you?","Oi. Veio aqui cuspir veneno, né?"
"Feeling beat up already, mmm? That just makes me want to crush your spirit even more.",Já está exausto? Isso só me faz querer acabar com seu ânimo ainda mais.
"You may be disappointed, Beatrix. I am quite at peace.\! One should follow their convictions, even in the face of certain defeat, lest they fall into crushing obscurity.","Talvez se decepcione, Beatrix. Estou em paz.\! Deve-se seguir suas convicções mesmo diante da derrota certa, para não cair na obscuridade esmagadora."
Blah blah blah...\| Peace?! You would be in pieces if \n[8] was not around to protect you from me!,"Blá, blá, blá...\| Paz?? Você estaria em pedaços se \n[8] não estivesse por perto para protegê-lo de mim!"
"Yes, of that I'm sure. And for that, I am grateful.\! One should never hope to find themselves on your bad side.\! Well... if there ever were to be a modicum of rhyme or reason to your...\| child-like whimsy.","Sim, disso tenho certeza. E por isso, sou grato.\! Espero que ninguém cruze com você de mau humor.\! Bom... isso se um dia houve algum motivo para seus...\| caprichos infantis."
"What the...?!\! What child-like whimsy?! I assure you, my victims are ordained by Donar! Do you see? Donar's power crackles from my fingertips. My divine precident is unquestionable!\! Take that back, little man!","Mas que m...\! Que caprichos infantis?? Eu garanto, minhas vítimas são ordenadas por Donar! Vê? O poder de Donar flui de meus dedos. Meu precedente divino é inquestionável!\! Retire o que disse, baixinho!"
Heh heh...\| So you've become an acolyte of the Temple now?\| There's that child-like whimsy on full display.\! You really are hopeless.,Hehe...\| Agora você se tornou uma acólita do Templo?\| Aí está o capricho infantil em todo seu potencial.\! Você não tem jeito.
"My my, Lysander...\| what happened? Did you become a big boy overnight? I must say, this new-found persona of yours...\| impresses me.","Ai, ai, Lysander...\| O que aconteceu? Você virou adulto da noite para o dia? Vou te dizer, essa nova personalidade sua...\| me impressiona."
"Oh, wonderful.","Ah, maravilha."
"I wonder how long you can sustain it?\| You know, I heard all about your pathetic, whimpering confession to our gigantic friend.\| You poor thing...","Por quanto tempo será que consegue sustentá-la?\| Sabe, ouvi falar da sua confissão patética à nossa amiga gigante.\| Que dó..."
...What?\| How did you...,... O quê?\| Como você...
"Awww, tsk tsk. Did the big lady break your heart?","Ah. Tsc, tsc. A mulherona partiu seu coração?"
"If you really must know, yes.","Se quer mesmo saber, sim."
...Sigh...\| Lysander...,... *Suspiro*...\| Lysander...
"Why?\| Can you see past her freckled face, to the nauseatingly... stolid persona that lies beneath?!\! A mind like yours would be bored to tears!",Por quê?\| Você consegue ver além do rosto com sardas até a personalidade nauseantemente... impassível?\! Uma mente como a sua ficaria entediada até chorar!
"Beatrix, do you know why I'm still here?\| Why I haven't walked off despite your blatant attempts to infuriate me?","Beatrix, você sabe por que ainda estou aqui?\| Por que eu não fui embora apesar das suas tentativas de me enfurecer?"
"Well, yes! I am shockingly beautiful, what more reason does a red-blooded man need?",Bom... sim! Sou incrivelmente bonita. Qual outro motivo um homem de sangue vermelho precisaria?
"While you learned about me, I also learned about you.\| In my attempts to learn what I could from the shadows, I learned about your experience with the cult.","Enquanto aprendia sobre mim, também aprendi sobre você.\| Em minhas tentativas de aprender o que podia nas sombras, aprendi sobre sua experiência com o culto."
"And now, even after what can only appear to you as a betrayal, you remain steadfast.\| Not only in your pledge to fight the great enemy, but also to maintain your irreverent persona.\! All in a mostly vain attempt to conceal what I can only conclude is, as they say, a big, beating heart.\! I just wonder...\| when is your confession coming?","E, agora, mesmo após o que para você parece uma traição, você permanece firme.\| Não só em seu juramento de lutar contra o grande inimigo, mas, também, em manter sua personalidade irreverente.\! Tudo em uma tentativa quase vã de esconder o que só posso concluir ser, como dizem, um grande coração batendo.\! Só me pergunto...\| Quando sua confissão virá?"
Wha...\| my confession?!,Quê...\| Minha confissão?
"You can only try to bully me so long before it becomes obvious.\! I have concluded that either you really do want to incinerate me to ashes, or you crave me around for your continued amusement.\! I must ask, please don't keep me in suspense... as I may be even more easily bored than you.\! What's it going to be, Beatrix?","Você só pode tentar me perturbar tempo o suficiente até se tornar óbvio.\! Eu concluí que ou você realmente quer me queimar até virar cinzas ou deseja me manter por perto como seu entretenimento constante.\! Preciso perguntar e, por favor, não me mantenha no suspense... Pois eu posso ficar entediado mais facilmente que você.\! O que está acontecendo, Beatrix?"
"You...\| slick, sly little devil.\| It really did just dawn on me.\! You may have declared war on literal demigods, but... you did just that.\! Men twice your strength wouldn't have dreamed of making such a brash and impudent move...","Seu...\| demoniozinho esguio.\| Isso realmente cresceu me mim.\! Pode ter declarado guerra em semideuses, literalmente, mas... você causou isso.\! Homens com o dobro da sua força não teriam sequer sonhado em tomar uma atitude tão impetuosa e imprudente..."
"...So was that the confession, or... shall I be on my way?",... Então foi essa a confissão ou... devo seguir meu caminho?
"Stop right there, Lysander!\| Fine, you've become truly tantalizing bait. And... sure, I'll bite.\! ...I promise.","Pare aí mesmo, Lysander!\| Tá bem. Você se tornou uma isca verdadeiramente tentadora. E... claro, vou morder.\! ... Eu prometo."
Wha...\| really?!\| I mean...,O q...\| Mesmo?!\| Quero dizer...
"Shhh... stay interesting, I command it!\| No backing out now, little man!","Shh... Continue interessante. É uma ordem!\| Sem volta agora, homenzinho!"
By Donar... what have I done...,Por Donar... o que eu fiz...
