ENGLISH,PORTUGUÊS (BRASIL)
Stefan...\| You kissed me...\| That was...,Stefan...\| Você me beijou...\| Isso foi...
Heh heh... score one for Stefan.\! Didn't know I could jump that high.,Hehe... Um ponto para Stefan.\! Não sabia que conseguia pular tão alto assim.
You silly man...\| Now you've gone and done this...\| All this time I figured I was just a thorn in your side.,Seu bobo...\| Agora você vai e faz isso...\| Todo esse tempo eu achava que era só um espinho em seu caminho.
"I could have slipped past your watchful eye in a moment's notice.\! Been that way for years, y'know that, right?","Eu poderia ter escapado do seu olhar atento em um breve momento.\! As coisas foram assim por anos, sabia?"
"Yes, I suppose you are right there.\! ...Oh Stefan...\| this is probably just another one of your flirtations, isn't it?\! Please don't play with me, you know how gullible I am...","Sim, acho que você tem razão.\! ... Ah, Stefan...\| Essa provavelmente é só mais um dos seus flertes, não é?\! Por favor, não brinque comigo. Você sabe como sou ingênua..."
"Diana. I almost lost you.\! Up on that mountain.\! Only you, would be so... brave, or crazy, to do what you did.\! To sacrifice everything, just on faith.\! Only a miracle brought you back.","Diana... Eu quase a perdi.\! Lá no alto daquela montanha.\! Somente você seria tão... corajosa ou louca para fazer o que fez.\! Sacrificar tudo, só pela fé.\! Somente um milagre para lhe trazer de volta."
"I am done being your minion.\! Submitting my resignation right now, effective today!",Cansei de ser seu lacaio.\! Estou pedindo minha demissão agora. Hoje mesmo!
"...\| Well, you are free to go of course...\! \n[8] will be quite disappointed...","...\| Bom, você é livre para ir, é claro...\! \n[8] se decepcionará..."
"...I can't be falling in love with my boss, can I?\! I figure, either I fall out of love and keep doing your dirty work, or I resign... can't have both!","... Não posso me apaixonar por quem me comanda, não é mesmo?\! Pensei que, ou deixo de me apaixonar e continuo fazendo seu trabalho sujo, ou peço demissão... Os dois, não dá!"
You fell in love with me??,Você se apaixonou por mim??
"Well...\| By the gods YES!\! I would never see another piece of gold again if it meant you felt the same.\! This ain't any normal kind of love, \|this love comes straight from the depths of my being...\| From the tips of my fingers, all the way to this charming face of mine.\! I've seen every side of you. Beyond the muscles, beneath to the warm, vulnerable, little dreamer underneath.","Bom...\| Pelos deuses... SIM!\! Por mim, poderia nunca mais ver o brilho do outro se você se sentir da mesma forma.\! Isso não é um amor qualquer, \|este amor vem âmago do meu ser...\| Da ponta dos meus dedos até este rosto charmoso que tenho.\! Eu vi todas as suas faces. Além dos músculos e sob a pequena sonhadora calorosa e vulnerável."
"Stefan...\| When you climbed that mountain against my will, I chalked it up to your impetuousness.\! Can you blame me?\! But you just wanted to protect me...","Stefan...\| Quando você subiu aquela montanha conta a minha vontade, atribuí isso à sua impetuosidade.\! E pode me culpar?\! Mas você só queria me proteger..."
Only from your own damn fool bravery.,Apenas por conta de sua bravura tola.
"You have enriched my life so much, Stefan.\! Far beyond just being my personal spy.\! Your actions have won my heart. That speaks louder than anything.\! Do you think I could fall in love with a womanizer?","Você acrescentou tanto em minha vida, Stefan.\! Muito além de ser meu espião pessoal.\! Suas ações ganharam meu coração. O que fala mais alto do que qualquer outra coisa.\! Acha que eu poderia me apaixonar por um cafajeste?"
"Oh, of course not, my fair paladin.\! I don't know any womanizers anyway, do you?","Ah. Claro que não, minha cara paladina.\! Não conheço nenhum cafajeste. Você conhece algum?"
"Not anymore.\! You're not going to go around breaking hearts anymore, Stefan.\! Do you see? This is what you are getting yourself into.","Não mais.\! Você não vai poder mais sair por aí partindo corações, Stefan.\! Viu? É nisso que você está se metendo."
"Hmph.\! Now that you mention it, it does sound like a real bugger...",Hunf!\! Agora que você falou... Realmente parece uma pena...
"Oh, I see.\! I suppose it was a foolish thought.","Ah, tudo bem.\! Acho que foi só um pensamento tolo..."
"Oh my... Come on, I'm just foolin' around, lady!","Por céus... Estou só brincando, minha senhorita!"
Just kiss me again...,Beije-me outra vez...
