ENGLISH,PORTUGUÊS (BRASIL)
"Hey there, Jules.","Ei, Jules."
"Oh, hi \n[8]!\! Great to see you.","Ah. Oi, \n[8]!\! Bom te ver."
I'm pretty relieved that you and I ended up on the same team.\! Not sure if I would have made it through the Academy without you.,Fico feliz que você e eu acabamos na mesma equipe.\! Não tenho certeza se teria terminado a Academia sem você.
"Yeah, I'm glad we got assigned to the same campaign, too!\! Lucky break, huh?","É, também fico feliz que fomos designados para a mesma campanha!\! Sorte, né?"
"So, what it's been like for you growing up in Veridia, as a Sayunaari?","Então, como é ter crescido em Veridia como um Sayunaari?"
"Well, I feel very fortunate.\! My adoptive parents made sure I didn't grow up without knowing about my Sayunaari heritage.\! It sounds like such a wonderous place...",Foi muita sorte.\! Meus pais adotivos se certificaram de que eu não crescesse sem saber sobre minha ascendência sayunaari.\! Parece ser um lugar fantástico...
"Yeah, shame, outsiders can't show their face there anymore without being turned away.\! They lost so much during the Succession War, and for basically nothing.","É, uma pena. Forasteiros não podem mais aparecer por lá sem serem afastados.\! Eles perderam muito durante a Guerra de Sucessão, basicamente a troco de nada."
"They are protective of their way of life, so say my parents!","Eles são defensores do próprio estilo de vida. Pelo menos, foi o que meus pais me disseram!"
Maybe Veridia's leaders could learn a thing or two from that.\! I can't imagine what good is to come from the attacks on the Donari Temples.\! Most Veridians are devotees of Donar... it's as if they're trying to provoke people.\! Eh... I know you don't like this sort of thing.,Quem sabe os líderes de Veridia possam aprender uma coisa ou outra com isso.\! Não consigo imaginar que benefício virá dos ataques aos Templos Donari.\! A maioria dos veridianos são devotos de Donar... É como se estivessem tentando provocar as pessoas.\! É... Sei que não gosta desse tipo de coisa.
"It's okay. You usually go over my head with this stuff, but I like listening to it anyway.\! You're great company, \n[8]!","Está tudo bem. Você geralmente sobrecarrega minha cabeça com essas coisas, mas gosto de ouvir mesmo assim.\! Você é uma ótima companhia, \n[8]!"
"Haha, sometimes I don't understand your optimism, but I sure appreciate it.","Haha. Às vezes, não entendo seu otimismo, mas o aprecio."
