ENGLISH,PORTUGUÊS (BRASIL)
Chapter 6: Journey to Lemelin,Capítulo 6: Jornada para Lemelin
"The time for subtle measures has passed. Tidereavers, our objective is Fort Naxos. Surround that Fortress and have no mercy.","A época de medidas levianas acabou. Saquemares, nosso objetivo é o Forte Naxos. Cerquem aquela fortaleza e não mostrem misericórdia."
"They sent Kuroda?! Hell's bells, they're not messin' around. That guy's got killing in his blood.\! \n[8], some powerful folks want your hide.","Eles mandaram Kuroda?! Maldição! Eles não estão para brincadeira. Pensa numa pessoa com sede de morte no sangue.\! \n[8], alguns camaradas poderosos querem seu esconderijo."
"\n[8], we could use your knowledge here.","\n[8], seus conhecimentos podem ser úteis aqui."
...The Temple needs *my* advice? I hardly think...,... O Templo precisa do *meu* conselho? Duvido muito...
The Temple is not accustomed to the open battlefield.,O Templo não está acostumado a campos de batalhas abertos.
"Okay...\| well, we're outnumbered. The standard move is to secure a defensive bottleneck.\! We might try to take the small forts by the river. It's slightly better than being overwhelmed here.","Ok...\| Bem, estamos em menor número. A tática padrão é garantir um funil defensivo.\! Podemos tentar tomar pequenos fortes perto do rio. É menos ruim do que sobrecarregar aqui."
"Right. We will follow your command, \n[8]. Donar be with us.","Certo. Seguiremos seu comando, \n[8]. Donar esteja conosco."
"Looks like we're right on time.\! \n[8], don't count us out just yet.","Parece que chegamos na hora certa.\! \n[8], não conte com a gente ainda."
"The Army's going to have our heads if they find out about this!\! Are you sure you're okay with this, guys?!","O exército vai querer nossas cabeças se descobrirem isso!\! Estão mesmo de acordo com isso, gente?"
I've never known \n[8] to be sinister in any way.\! There's something fishy going on and \n[8] needs our help!,Nunca vi \n[8] de um jeito sinistro.\! Algo não cheira bem e \n[8] precisa da nossa ajuda!
"That's very gutsy of you, Jules...","Isso é bem corajoso da sua parte, Jules..."
"We're way past worryin' about the Army now, kiddos, we're criminals now.\! But no time for belly achin'. Let's get our butts over to \n[8]'s position on the double!","Já cruzamos o limite de nos preocuparmos com o exército, crianças, agora somos criminosos.\! Mas sem tempo para sentir frio na barriga. Vamos logo para a posição de \n[8] depressa!"
"...Is that you, Abi?!","... É você, Abi?!"
Dear brother!\! Oh my stars... I cannot describe how relieved I am to see you here!,Querido irmão!\! Minha nossa... Não faz ideia do alívio que estou sentindo de lhe ver aqui!
"You too, Abi.\! I'm so proud of you - the Temple seems to have you doing some important tasks now!","Você também, Abi.\! Tenho tanto orgulho de você. O Templo parece estar lhe delegando algumas tarefas importantes agora!"
"Yes... it is very challenging, but this is what I wanted.\! But... surely you were not sent here by your leaders...\| Oh, Jules, what have you done?\! You are always giving yourself up for others.","Sim... é bem desafiador, mas era o que eu queria.\! Mas..… tem certeza de que não foram nossos líderes que lhe enviaram aqui?\| Ah, Jules, o que você fez?\! Você está sempre abrindo mão de si pelos outros."
"Yeah, yeah, I guess so.\! But now I'm with you, so it can't be all that bad, right?","É... acho que sim.\! Mas agora estou com você, então não pode ser de todo mal, né?"
"Some day you'll live for you and no one else, Jules...","Algum dia você viverá uma vida para si e mais ninguém, Jules..."
"Aw, don't worry about me.\! Let's just get through this battle in one piece, Abi!","Ah, não se preocupe comigo.\! Vamos passar por essa batalha de uma só vez, Abi!"
"I will not throw away my life for this employer, for this mission...","Não abrirei mão da minha vida por esse contratante, por esta missão..."
