ENGLISH,PORTUGUÊS (BRASIL)
"So... that's it?\! I'm back from the dead, you're back from the dead, things have happened, and you're not going to speak with me about it?","Então... é isso?\! Voltei dos mortos, você voltou dos mortos, as coisas aconteceram e você não vai falar a respeito comigo?"
"Gods above, what have they done to you...\! Zelos...","Deuses do céu, o que eles fizeram com você...\! Zelos..."
"Everything has happened on my terms, \n[8].\! I do not need nor deserve sympathy.","Tudo aconteceu conforme a minha vontade, \n[8].\! Não preciso nem mereço empatia."
That's not true!\! My Zelos would never have gone down this path...,Isso não é verdade!\! Meu Zelos jamais teria seguido por esse caminho...
There is so much you do not know.\! You'd best forget about it...,Há tantas coisas que você não sabe.\! Melhor esquecer a respeito...
"Forget?!\! Stop shutting yourself off to me, Zelos!\! You know what I will never forget?!\! You, cutting Casamir's men down, one by one, in a rage because you watched me fall to their arrows.\! I won't forget you, who through all his bravado and ambition, never failed to save me when I needed saving.\! Forget?\! Go to hell, Zelos!!","Esquecer?!\! Pare de se fechar para mim, Zelos!\!. Sabe o que nunca esquecerei?\! Você cortando os homens de Casamir, um a um em fúria por ter me visto cair pelas flechas deles.\! Não o esquecerei. Você que, por toda essa coragem e ambição, nunca deixou de me salvar quando precisei de ajuda.\! Esquecer?\! Vá para o inferno, Zelos!!"
"Heh, don't worry about that.\! I'm well on my way.","Ei, não se preocupe com isso.\! Estou bem do meu jeito."
"You are...\| actually gone.\! I've waited so long, prayed, cried my eyes raw...\! And now you're just an empty body... like you died long ago...\! Curse this...","Você, na verdade...\| se foi.\! Esperei tanto, rezei, chorei até não mais poder...\! E, agora, você é só um corpo vazio... como se tivesse morrido há tempos...\! Maldição..."
"Crying...\! Do you know how many I have cut down, through their tears?\! It does not affect me anymore.",Chorando...\! Faz ideia de quantas pessoas cortei enquanto choravam?\! Isso não me afeta mais.
"I get it, you big brute. You're numb to suffering.\! Please, just disappear, Zelos.\! I was always the one person who you would give a break, when you could forsake everyone else.\! But now you've forsaken me.\! I cannot bear the sight of you one moment longer!","Eu entendo, brutamontes. Você está anestesiado contra sofrimentos.\! Por favor, só desapareça, Zelos.\! Sempre fui a única pessoa que você aguentava, mesmo abandonando todos os outros.\! Mas agora você também me abandonou.\! Não aguento vê-lo mais assim nem mais um segundo!"
...Is that what you want?,... É isso que você quer?
...I want my Zelos back.,... Eu quero meu Zelos de volta.
"That's all I've ever wanted, since that day.\! Everything else has been distractions.\! Just... want... my... Zelos back....\! Give him back...","Isso é tudo o que sempre quis, desde aquele dia.\! Todo o resto foram distrações.\! Só... quero... meu... Zelos de volta...\! Devolva-o para mim..."
"It's because of you, \n[8].","Foi por sua causa, \n[8]."
...What?,... O quê?
"I watched you die.\! I watched you fall from the top of the Imperial Palace.\! Executed for being a heretic.\! So, I killed them. All of them.\! They are the reason you died that day.\! And now they're all dead.\! You're a fool for feeling this way.","Eu a vi morrer.\! Vi seu corpo cair do topo do Palácio Imperial.\! Executada por um herege.\! Então eu os matei. Todos eles.\! Eles são o motivo de você ter morrido aquele dia.\! E, agora, eles estão todos mortos.\! Você é tolo por se sentir assim."
...I'm not a fool.\! Shut up.,... Não sou tolo.\! Cale a boca.
I...\| love you.\! That's what it is.\! I love you more than can be described.\! Don't... let me just stand here like this.\! Don't let me shiver and shake without the embrace of my Zelos.\! Not another moment...,Eu...\| te amo.\! É isso.\! Eu te amo mais do que posso descrever.\! Não... deixe-me aqui parada dessa forma.\! Não me deixe tremer sem o abraço do meu Zelos.\! Não mais uma vez...
"...\! Come here, \n[8]...","...\! Venha aqui, \n[8]..."
"For you, I'm not gone...","Por você, não irei embora..."
"But I am not the same.\! The blood on my hands will ever dry.\! There is no going back.\! You...\| You've captured the hearts of the people.\! You would be dragged down into the pits of hell if it went back to the way things were before.\! I'm still going to save you when you need saving, \n[8].\! You need saved from me.","Mas não sou mais o mesmo.\! O sangue em minhas mãos jamais secará.\! Não há como voltar atrás.\! Você...\| Você conquistou os corações das pessoas.\! Você seria arrastada para as profundezas do inferno se as coisas voltassem a ser como eram.\! Ainda a salvarei quando precisar ser salva, \n[8].\! Você precisa ser salva por mim."
"Stop it!\! I love you and I'm not letting you go!!\! Fine, let's go be in hell together.\! I'm not letting you go, no matter what.","Pare!\! Eu te amo e não deixarei você ir!!\! Tudo bem, então estaremos no inferno juntos.\! Não deixarei você ir, não importa o quê."
It's... going to be okay.\! It's just the two of us.\! The rest of the world doesn't matter.\! We're...\| going to be fine...,Vai... vai ficar tudo bem.\! Somos só nós dois.\! O resto do mundo não importa.\! Vamos...\| ficar bem...
