ENGLISH,PORTUGUÊS (BRASIL)
"Jules, I think I scare people.","Jules, acho que eu assusto as pessoas."
"Scare people?\! Oh, come on, Beatrix, that's not true.\! You're just a little newer around here!","Assusta as pessoas?\! Ah, qual é, Beatrix. Isso não é verdade.\! Você é só nova no pedaço!"
"You're just a cuddly little fuzzball, aren't you?\! Of course I scare people.","Você é uma bolinha fofinha, né?!\! É claro que eu assusto as pessoas."
"Okay, I'll say it. I'm so lonely.\! Everyone here looks at me like I'm an alien from another world.\! It seems for the time being, I need to get along with other humans... sigh.\! Jules...","Ok. Vou abrir o jogo. Me sinto tão sozinha.\! Todos aqui me olham como se eu fosse um alienígena de outro planeta.\! Parece que, por ora, preciso me dar bem com outros humanos... *suspiro*.\! Jules..."
"Yeah, I can see why that would hurt.\! We all need to feel like we belong somewhere.\! Beatrix, I'm going to make extra sure you feel welcome here, with us.","É, consigo imaginar por que deve ser doloroso.\! Todos precisamos sentir que pertencemos a algum lugar.\! Beatrix, vou dar um jeito de você se sentir bem-vinda aqui, conosco."
...Why?\! You would be spending precious social capital.,... Por quê?\! Você acabaria gastando um precioso capital social.
"Oh, well, I just think you're misunderstood!\! I like you, though!","Ah, só acho que você é mal compreendida!\! Mas eu gosto de você!"
"Misunderstood... yes, yes, she must be so empty inside.\! No family other than her absent father, brain scrambled by magic meddling, blah blah blah.\! I have embraced it.\! I could just wallow in self-pity, or I could find satisfaction in the never-ending thrill of weaving chaos through the world.\! What sounds more worthy of one's time to you?","Mal compreendida... sim, sim, ela deve ser tão vazia por dentro.\! Nenhum outro parente além de seu pai ausente, cérebro bagunçado por magia, blá, blá, blá...\! Eu já abracei a realidade.\! Eu poderia apenas mergulhar em autopiedade ou encontrar satisfação na emoção sem fim de tecer o caos pelo mundo.\! O que parece valer mais a pena para você?"
I mean um... thanks for caring.\! For some reason it is different when you say it.\! You trying to get your hands on my future piles of money?,"Quero dizer... hm... Agradeço por se importar.\! Por algum motivo, é diferente quando você que diz.\! Está tentando colocar as mãos nas minhas futuras pilhas de dinheiro?"
"Haha, what?\! What money?",Hahaha... O quê?\! Que dinheiro?
"I'm the sole inheritor of the Pendergast fortune, silly! Or I should be, anyway.\! If my father would hurry up and kick the bucket already so it's all in my rightful hands.","Sou a única herdeira da fortuna de Pendergast, bobo! Ou, ao menos, deveria ser.\! Se meu pai se apressasse e batesse logo as botas, já estaria tudo em minhas mãos."
"Oh, neat!",Ah... beleza...
So you didn't know I'm going to be filthy rich?? Then...,Então você não sabia que eu ficaria podre de rica?? Então...
"Nope. I just think redheads are beautiful.\! Well, all women are beautiful, but redheads even more than that.\! And... you, even more beautiful than all those redheads!","Não. Só acho que seu cabelo ruivo é lindo.\! Bom, todas as mulheres são bonitas, mas ruivas são muito mais.\! E... você... ainda mais bonita que todas as outras ruivas!"
"...I am jealous of which maiden has won your heart.\! Jealous enough to burn her down to cinders, even.",... Tenho inveja de qual donzela ganhou seu coração.\! Inveja o suficiente para queimá-la até as cinzas.
"Well I love my sister, but other than that, no girl!\! Please do not burn my sister down to cinders.\! But... are you saying you'd want to go steady with the likes of me?","Bom, eu amo minha irmã, mas além dela, nenhuma outra mulher!\! Por favor, não queime minha irmã até ela virar cinzas.\! Mas... você está dizendo que gostaria de estar com alguém como eu?"
"Heh, it's you I'm more worried about, kiddo.\! I'm not... AT ALL... like other girls.\! But, I promise, if you do get accidentally blown up, I WILL find a way to put you back together.","É... É com você que mais estou preocupado.\! Eu não sou... DE FORMA ALGUMA... que nem as outras garotas.\! Mas, prometo que, se você acidentalmente explodir, eu VOU encontrar um jeito de juntar seus pedaços."
"That's okay!\! Wow, I never thought I could be with a woman as beautiful as you...",Parece bom!\! Uau. Nunca achei que poderia estar com uma mulher tão linda quanto você...
"Maybe, just maybe, falling for you is going to prove more fun than recreating existence in my image.\! Please don't ever lose that charming naivete...","Quem sabe, mas só quem sabe, me apaixonar por você se prove mais divertido do que recriar a existência em minha imagem.\! Por favor, nunca perca essa inocência charmosa..."
