ENGLISH,PORTUGUÊS (BRASIL)
"Greetings, Diana.\! There is an important matter we must discuss.","Olá, Diana.\! Há um assunto importante que precisamos debater."
Is there now?,Agora?
Yes.\! I wish to take you as my wife.,Sim.\! Quero tomá-la como minha esposa.
"I...\| admire your directness, but...\! By Donar, slow down! This decision cannot be made lightly!","Eu...\| admiro ser direto assim, mas...\! Por Donar, freie um pouco! Essa decisão não pode ser tomada tão levianamente!"
Is this not a suitable arrangement for you?,Esse não é um arranjo adequado para você?
"That is not what I intended to say.\! By Donar, we have only known each other for a short time.\! It is just a bit sudden. More than a bit...","Não foi isso que quis dizer.\! Por Donar, só nos conhecemos há pouco tempo.\! É um pouco repentino. Mais do que um pouco..."
"I am not a young man anymore, Diana.\! I know exactly what I want.\! And you...\| You are the embodiment of glory, power, and beauty.\! I wish only to be with you and sing your praises until the end of my days.\! I suspect other suitors have desired the same, but I believe I am best fitted for this task.","Não sou mais um jovem, Diana.\! Sei exatamente o que quero.\! E você...\| Você é a personificação da glória, do poder e da beleza.\! Quero estar somente com você e elogiá-la até o último dos meus dias.\! Suspeito que outros pretendentes ansiaram o mesmo, mas acredito que eu seja o mais adequado para esta tarefa."
"Just so you know, I am well aware that a woman like me attracts only certain types of attention.\! Most of the time, potential suitors sound like they want to put me on a golden pedestal to worship, and serve me hand and foot for the rest of their days.","Só para que você saiba, tenho noção que uma mulher como eu atrai somente certos tipos de atenção.\! Na maioria das vezes, potenciais pretendentes soam como se quisessem me colocar em um pedestal de ouro para venerar e me servir de corpo e alma pelo resto da vida."
"Is this what you desire, Diana?","É isso que você deseja, Diana?"
"Gah... no, Jaromir.\! Not from you, please! You strike me as the type of man who's above all that.","Aff... Não, Jaromir.\! Não de você, por favor! Eu o vejo como o tipo de homem que está acima de tudo isso."
"Ah. I may not be young anymore, but I am still able to play the fool.","Ah. Talvez eu não seja mais jovem, mas ainda sou capaz de bancar o tolo."
"I am a man of the old way.\! You are a woman of the old way.\! I cannot bear to see you walk this life without a companion who shares your noble spirit.\! For that reason, among many others, I wish for us to become one.","Sou um homem à moda antiga.\! Você é uma mulher à moda antiga.\! Não posso suportar vê-la trilhar esta vida sem uma companhia que compartilhe do seu nobre espírito.\! Por este motivo, dentro outros, desejo que nos tornemos um só."
"...That is much better.\! Jaromir, let us see if we can grow into that future together.","... Bem melhor assim.\! Jaromir, vamos ver se podemos crescer nesse futuro juntos."
