ENGLISH,PORTUGUÊS (BRASIL)
Abigayle...\! You have the appearance of one from Sayunaa.,Abigayle...\! Você tem a aparência dos sayunaari.
"Yep, that's right!","É, isso mesmo!"
But Abigayle is not a Sayunaari name.,Mas Abigayle não é um nome sayunaari.
"My brother and I were born and raised in Veridia!\! You are very studied and worldly, dear Jaromir.","Meu irmão e eu nascemos e fomos criados em Veridia!\! Você é bem estudado e viajado, caro Jaromir."
"Sayunaari history is fascinating to me.\! Such a proud and stalwart culture.\! From the paintings I have seen, you could pass for Soha herself.","A história dos sayunaari é fascinante para mim.\! Uma cultura orgulhosa e forte.\! Das pinturas que vi, você poderia se passar pela própria Soha."
"Oh my stars, the infamous queen who nearly destroyed the world?\! Well, the stories say she was beautiful enough to drive most men mad, so perhaps you overestimate me...","Pelas estrelas, a infame rainha que quase destruiu o mundo?\! Bom, as histórias contam que ela era bela o suficiente para levar a maioria dos homens à loucura. Então talvez você tenha me superestimado..."
"Ah, but my accounts of the Aetherium Crisis tells a very different story about Soha.\! Perhaps one day, we can explore my estate in Embor, and I can share this with you.","Ah, mas minhas contas da Crise de Aetério conta uma história diferente sobre Soha.\! Quem sabe um dia, possamos explorar minha propriedade em Embor e poderei compartilhar isso com você."
"I would like that very much, my dear Jaromir!","Adoraria, meu caro Jaromir!"
"The pleasure would be mine, Abigayle.\! We are setting off to battle tomorrow... would you be my company during this evening's meal?","O prazer será meu, Abigayle.\! Estamos saindo para batalhar amanhã... Aceitaria ser minha companhia durante o jantar esta noite?"
Yes... of course!!,Sim... é claro!!
