ENGLISH,PORTUGUÊS (BRASIL)
"Hello, Sister Edelia.\! I hope I am not disturbing you?","Olá, Irmã Edelia.\! Espero não estar atrapalhando..."
"Not at all, General.\! Please, just Edelia.","Não está, General.\! Por favor, pode me chamar só de Edelia."
I wonder if you would indulge me regarding the Donari Temple.\! The Sisterhoods of Mercy and Justice.\! You are Diana's bonded?,Será que poderia me falar sobre o Templo Donari?\! A Irmandade da Misericórdia e da Justiça.\! Você é o vínculo de Diana?
"Yes I am.\! But in that regard, I am a failure.","Sim, sou.\! Mas nesse quesito, sou um fracasso."
Why?,Por quê?
A Sister of Mercy is tasked as the guardian of the Paladin's children.\! Her child remains missing...,Uma Irmã da Misericórdia tem como atribuição ser guardiã das crianças da Paladina.\! O filho dela ainda está desaparecido...
Could you have prevented that tragedy?\! It would seem not.,Você teria sido capaz de evitar aquela tragédia?\! Parece que não.
"Thank you, but to the devoted of the Temple, it does not matter why.\! Only what happens.\! I can, however, continue to fulfill my duty to support Diana in her adventures in warfare.\! Tell me, are you a follower of Donar?","Obrigada, mas para as devotas do Templo, não importa o motivo.\! Somente o que acontece de fato.\! Eu posso, de alguma forma, continuar a cumprir meu dever em apoiar Diana em suas aventuras na guerra.\! Conte-me, você tem devoção por Donar?"
"I am not a devotee, though I do recognize its value.\! I lament the Donari Temple's erosion and the spread of nihilism and cult worship.","Não, apesar de reconhecer seu valor.\! Eu lamento a destruição do Templo Donari e a disseminação do niilismo e da adoração de cultos."
"Ah, but you, the academic, probably could not bring yourself to believe in anything supernatural...","Ah, mas você, alguém da academia, provavelmente não poderia se pôr a acreditar em algo sobrenatural..."
"Nay, I have seen that the absence of the Temple has filled the peoples' hearts with banality, making them vulnerable.\! They subconsciously desire a return to traditionalism, but what they will receive instead is the iron fist of tyranny, which will feel just the same.","Ah, eu vi a ausência do Templo encher o coração das pessoas com banalidade, os tornando vulneráveis.\! Eles desejam subconscientemente o retorno do tradicionalismo, mas o que receberão em troca será o punho de ferro da tirania, o que parece ser a mesma coisa."
"That is very astute, General...","Isso é bem astuto, General..."
"Please, Lysander will do.","Por favor, pode me chamar de Lysander?"
"Edelia... how do you feel about the Temple policy on... sanctioned breeding, for lack of a better term?",Edelia... o que você pensa sobre a política do Templo sobre... por falta de termo melhor... reprodução sancionada?
"If a female acolyte is to become a devoted warrior, and purveyor of all the Temple is to the outside world, she must be of high caliber.\! The Temple considers physical ability, mental acuity, moral fortitude...\! The Sisterhood of Mercy is wedded to her faith, the Temple, to her Bonded, and most of all to her Bonded's children.\! Someone like me would never qualify for procreation.\! They wish only to allow the greatest features to pass on to the next generation of acolytes.","Se uma acólita se tornar uma guerreira dedicada, e provedora de todo o Templo para o mundo exterior, ela deve ser de alto calibre.\! O Templo considera capacidade física, acuidade mental, fortitude moral...\! A Irmandade da Misericórdia é casada com sua fé, com o Templo, com seu vínculo e, acima de tudo, com os filhos de seu vínculo.\! Alguém como eu jamais se qualificaria para procriação.\! Eles desejam que somente as grandes características passem para a próxima geração de acólitas."
"Begging your pardon, but... someone like you? Why ever not?","Perdão, mas... alguém como você? Por que jamais?"
...\| We of the Temple do not ask why.\! The traditions exist for the betterment of the world and the heavens.,...\| Nós do Templo não perguntamos o porquê.\! A tradição existe para a melhoria do mundo e dos céus.
Is this why Sisters avoid associating with men?,É por isso que as Irmãs evitam se associar a homens?
"Well...\| Yes, it would distract us from more important duties...\| Men of the Temple are severely punished for tempting a Sister of Mercy...","Bom...\| Sim, isso nos distrairia de obrigações mais importantes...\| Homens do Templo são severamente punidos por tentar uma Irmã da Misericórdia..."
"Ah, men of the Temple.\! And what about men who are not of the Temple?","Ah, homens do Templo.\! E se for homens que não são do Templo?"
Lysander...\! Are you trying to tempt me?,Lysander...\! Você está tentando me tentar?
"I wouldn't dream of it.\! But... I would like to get to know you, much more thoroughly.",Jamais...\! Mas... Gostaria de conhecê-la... mais profundamente.
"""Thoroughly...""\| what an interesting choice of words.\! From such an interesting man.\! Please, stay a while, Lysander.","“Profundamente...”\| Que escolha interessante de palavras.\! De um homem tão interessante.\! Por favor, fique mais um pouco, Lysander."
