ENGLISH,PORTUGUÊS (BRASIL)
And if they get their hands on these weapons...?,E se eles colocarem as mãos nessas armas? ...
"Then you'll be in a bind, won't you?","Aí você estará em apuros, não é mesmo?"
Beatrix...\| How exactly do you know all this?,Beatrix...\| Como exatamente você sabe de tudo isso?
"I had a feeling you'd ask, so full of curiosity, this one.\! I take it you've become acquainted with the Followers of Zanatus, hmm?","Tive a sensação de que me perguntaria. Um poço de curiosidade.\! Presumo que vocês estejam familiarizados com os Seguidores de Zanatus, certo?"
We have.,"Sim, estamos."
"Oh, I know.\! You are a real thorn in their side, Avatar of Donar.\! Or, as they would say, the ""False One.""\! Once they found out I'm one of the Nephilim, they tried to make me one of them.\! Odd, I'd figure they would prefer just to kill me off.\! That's what happens when you fly too close to the sun, you get burnt, and I burned them quite handily.\! Stole all the secrets I could, and left to find my destiny, the magic of Cyrene.","Ah, já sei.\! Você é uma verdadeira pedra no sapato deles, Avatar de Donar.\! Ou, como eles dizem, “Falso”.\! Assim que descobriram que sou uma dos Nephilins, tentaram me transformar em um deles.\! Estranho, achei que eles iriam preferir me matar.\! Isso é o que acontece quando você voa muito perto do sol, você se queima, e eu os queimei bem fácil.\! Roubei todos os segredos que pude e parti para encontrar meu destino, a magia de Cyrene."
"...And here you are, falling into our lap.\! Seems a bit convenient for my tastes.","... E cá está você, caindo em nosso colo.\! Parece um pouco conveniente demais para o meu gosto."
"We live in a time of fate, darling.\! Is it so hard to believe that we Nephilim would find each other?","Vivemos em uma época de destino, meu bem.\! É tão difícil assim acreditar que nós, Nephilins, nos encontraríamos?"
"Either way, you're Nephilim, and we fight together.\! ...Just don't disappoint us, Beatrix.\! You've gotta admit, we did not get off on the right foot.","De qualquer forma, você é uma Nephilim e nós lutamos juntos.\! ... Só não nos decepcione, Beatrix.\! Você tem que admitir, não começamos com o pé direito."
"Oh pish... bygones and all that.\! I do wonder, what besides favor with the heavens do I have to gain by lending you my considerable power?","Ah, relaxa... Tudo isso é passado.\! Mas me pergunto, o que, além das graças dos céus, tenho a ganhar lhe emprestando meu incrível poder?"
"All I can offer you is a target-rich environment.\! And that's my final offer, and don't pretend that's not exactly what you want.",Tudo o que posso lhe oferecer é um ambiente cheio de alvos.\! E essa é minha oferta final... E não finja que não é exatamente isso que você quer.
"Touche, Avatar of Donar!","Touché, Avatar de Donar!"
