ENGLISH,PORTUGUÊS (BRASIL)
"\c[1]Crestmoor town square, later that evening\c[0]","\c[1]Praça central de Charcocrista, depois naquela noite\c[0]"
You're conflicted.\! I can smell it on you.,Você tem dúvidas.\! Posso sentir isso em você.
I ask you to consider what we are doing.\! And to keep this Beatrix on a short leash.,Peço que considere o que estamos fazendo.\! E mantenha essa Beatrix sob controle.
"I hear you.\! Beatrix just falls into our lives, and now we're chasing legends.",Eu entendo.\! Beatrix surge em nossas vidas e agora estamos perseguindo lendas.
We know so little about these divine weapons.,Sabemos muito pouco sobre essas armas divinas.
You've seen Beatrix's magic.\! That's a lot of power...\| aren't you at least curious?,Você viu a magia da Beatrix.\! É muito poder...\| Não tem nem um pingo de curiosidade?
I am always curious.\! But this is reckless.\! You must at least give me time to interpret the Historium Magnus.\! I believe I am starting to make sense of it.,"Sempre tenho.\! Mas isso é imprudente.\! Ao menos, me dê tempo para interpretar a Historium Magnus.\! Acredito que está começando a fazer sentido."
"Haha, of course.\| Only you would have that kind of patience... certainly not me!","Haha. Claro.\| Só você para ter esse nível de paciência... Certamente, eu não teria!"
Sometimes I can't put thoughts into words.\! My experience with death and rebirth...,"Às vezes, não consigo colocar pensamentos em palavras.\! Minha experiência com morte e renascimento..."
It seems beyond the realm of words to describe...,Parece ir além do que o reino de palavras consegue descrever...
"Yep. Same with this draw to the divine shrines.\! Lysander, I felt something familiar in the shrine at Mount Karnac.\! It's like I've been living a lie until that moment.\! How can one resist the long-awaited truth?\! Could you?","Sim. O mesmo com este desenho para os santuários divinos.\! Lysander, senti algo familiar no santuário do Monte Karnac.\! É como se estivéssemos vivendo uma mentira até aquele momento.\! Como alguém pode resistir à tão aguardada verdade?\! Você conseguiria?"
"\n[8]...\| I swore to be your right hand, and a proper right hand does not let his leader go unprepared.\! I just ask that you keep your eyes open.\! There is something going on that I do not like.\! We are about to pursue the shrine at Greywind Mountain...\| let us hope we find the answers we need there...",\n[8]...\| Jurei ser seu braço direito e um braço direito não permite que líderes partam despreparados.\! Só peço que fique de olhos abertos.\! Há algo acontecendo e eu não gosto.\! Estamos prestes a entrar no santuário da Montanha de Vendagris...\| Vamos torcer para encontrar as respostas de que precisamos lá...
